"trialnumber","trlid","blocknumber","arraytiltcond","probetiltcond","stim1cond","stim2cond","trialDifficultyChange","trialdifficulty","difficultyOri","stim1ori","addToStim1","stim2ori","correctResp","delay1","delay2","ITI","stim1trig","stim2trig","respcuetrig","buttonpresstrig","fbtrig","rt","resptime","PerceptDecCorrect","trlResponded","buttonResponded","buttontrig","subid","fbgiven","prevtrlfb","rewarded","unrewarded"
12,12,1,1,1,1,1,0,0,2,50,2,52,"k",4.39,0.45,3.8,10,12,32,-100,61,0.332116050598415,0.450180596709288,0,1,"d",40,6,"incorrect","incorrect",0,1
13,13,1,0,0,-1,-1,1,1,4,-36,0,-36,"d",4.57,0.62,3,1,2,22,-100,61,0.0383793309210887,0.240024701079165,0,1,"k",50,6,"incorrect","incorrect",0,1
14,14,1,1,0,1,-1,0,1,4,57,0,57,"d",6.53,0.41,3.34,10,11,31,-100,60,0.1997668450731,0.32004177287854,1,1,"d",40,6,"correct","incorrect",1,0
15,15,1,0,0,-1,-1,0,1,4,-46,0,-46,"d",6,0.57,4.83,1,2,22,-100,60,0.162611734323946,0.250039700200432,1,1,"d",40,6,"correct","correct",1,0
16,16,1,0,1,-1,1,0,1,4,-42,4,-38,"k",4.95,0.47,4.24,1,3,23,-100,60,0.204571353305255,0.340229146418096,1,1,"k",50,6,"correct","correct",1,0
17,17,1,0,1,-1,1,0,1,4,-60,4,-56,"k",5.04,0.63,3.81,1,3,23,-100,61,0.0581085484718642,0.220007247246031,0,1,"d",40,6,"incorrect","correct",0,1
18,18,1,1,0,1,-1,0,1,4,47,0,47,"d",5.83,0.67,4.13,10,11,31,-100,61,0.177177217416101,0.330113792035263,0,1,"k",50,6,"incorrect","incorrect",0,1
19,19,1,1,1,1,1,0,1,4,52,4,56,"k",5.9,0.6,3.48,10,12,32,-100,60,0.532726792203903,0.65025449467521,1,1,"k",50,6,"correct","incorrect",1,0
20,20,1,0,1,-1,1,0,1,4,-30,4,-26,"k",4.32,0.59,3.55,1,3,23,-100,60,0.377096591085319,0.46012774198698,1,1,"k",50,6,"correct","correct",1,0
21,21,1,1,1,1,1,0,1,4,43,4,47,"k",4,0.65,3.95,10,12,32,-100,60,0.0631374305457939,0.160005918680326,1,1,"k",50,6,"correct","correct",1,0
22,22,1,1,0,1,-1,0,1,4,46,0,46,"d",6.83,0.62,3.87,10,11,31,-100,60,0.160297005963912,0.260077792434458,1,1,"d",40,6,"correct","correct",1,0
23,23,1,0,0,-1,-1,0,1,4,-47,0,-47,"d",4.5,0.62,3.57,1,2,22,-100,60,0.318430956862358,0.480284894907527,1,1,"d",40,6,"correct","correct",1,0
24,24,1,0,1,-1,1,0,1,4,-36,4,-32,"k",6.9,0.41,3.78,1,3,23,-100,60,0.229217693658939,0.38011181058846,1,1,"k",50,6,"correct","correct",1,0
25,25,1,1,1,1,1,0,1,4,46,4,50,"k",6.01,0.43,3.11,10,12,32,-100,60,0.244889080349822,0.390127665009459,1,1,"k",50,6,"correct","correct",1,0
26,26,1,1,1,1,1,1,3,12,37,12,49,"k",4.59,0.51,4.36,10,12,32,-100,60,0.196840291725493,0.28008811876407,1,1,"k",50,6,"correct","correct",1,0
27,27,1,0,0,-1,-1,0,3,12,-48,0,-48,"d",5.44,0.48,3.3,1,2,22,-100,61,0.290731193580541,0.380116942391396,0,1,"k",50,6,"incorrect","correct",0,1
28,28,1,1,1,1,1,0,3,12,46,12,58,"k",4.05,0.54,3.57,10,12,32,-100,60,0.22516784560321,0.360098918358744,1,1,"k",50,6,"correct","incorrect",1,0
29,29,1,0,1,-1,1,0,3,12,-47,12,-35,"k",5.51,0.51,3.2,1,3,23,-100,60,0.351174427426486,0.480181118441578,1,1,"k",50,6,"correct","correct",1,0
30,30,1,0,0,-1,-1,0,3,12,-57,0,-57,"d",6.93,0.66,4.48,1,2,22,-100,61,0.257598846370456,0.370070012050746,0,1,"k",50,6,"incorrect","correct",0,1
31,31,1,1,1,1,1,0,3,12,58,12,70,"k",4.74,0.59,3,10,12,32,-100,60,0.336155349948058,0.440193822506444,1,1,"k",50,6,"correct","incorrect",1,0
32,32,1,0,0,-1,-1,0,3,12,-31,0,-31,"d",6.39,0.58,4.22,1,2,22,-100,61,0.26072439964355,0.390183259544756,0,1,"k",50,6,"incorrect","correct",0,1
33,33,1,1,0,1,-1,0,3,12,56,0,56,"d",5.17,0.4,3.25,10,11,31,-100,60,0.21900968171758,0.340115391446489,1,1,"d",40,6,"correct","incorrect",1,0
34,34,1,0,1,-1,1,0,3,12,-32,12,-20,"k",5.26,0.53,3.61,1,3,23,-100,60,0.185035718775907,0.330099537026399,1,1,"k",50,6,"correct","correct",1,0
35,35,1,1,1,1,1,0,3,12,43,12,55,"k",4.11,0.66,4.3,10,12,32,-100,60,0.132747490477414,0.219999549541171,1,1,"k",50,6,"correct","correct",1,0
36,36,1,0,0,-1,-1,0,3,12,-43,0,-43,"d",5.27,0.57,4.05,1,2,22,-100,60,0.458628685240001,0.560191062736521,1,1,"d",40,6,"correct","correct",1,0
37,37,1,1,0,1,-1,0,3,12,45,0,45,"d",5.5,0.63,4.69,10,11,31,-100,61,0.165357819257224,0.31007780669006,0,1,"k",50,6,"incorrect","correct",0,1
38,38,1,0,1,-1,1,0,3,12,-46,12,-34,"k",6.09,0.67,3.07,1,3,23,-100,60,0.227255349120242,0.3901262395093,1,1,"k",50,6,"correct","incorrect",1,0
39,39,1,0,1,-1,1,0,3,12,-36,12,-24,"k",6.63,0.58,3.09,1,3,23,-100,61,0.260375722123172,0.470162698119566,0,1,"d",40,6,"incorrect","correct",0,1
40,40,1,0,1,-1,1,1,2,8,-54,8,-46,"k",4.06,0.61,3.21,1,3,23,-100,60,0.240942153458491,0.420153275558732,1,1,"k",50,6,"correct","incorrect",1,0
41,41,1,1,0,1,-1,0,2,8,54,0,54,"d",6.46,0.52,4.99,10,11,31,-100,60,0.85139723321663,0.970415724528721,1,1,"d",40,6,"correct","correct",1,0
42,42,1,0,0,-1,-1,0,2,8,-58,0,-58,"d",6.88,0.43,4.57,1,2,22,-100,61,0.281585750009071,0.410133714834956,0,1,"k",50,6,"incorrect","correct",0,1
43,43,1,1,0,1,-1,0,2,8,42,0,42,"d",6.3,0.46,4.25,10,11,31,-100,61,0.262315828847022,0.410105204818137,0,1,"k",50,6,"incorrect","incorrect",0,1
44,44,1,0,1,-1,1,0,2,8,-31,8,-23,"k",6.49,0.69,3.95,1,3,23,-100,60,0.0114310917142575,0.180005981401337,1,1,"k",50,6,"correct","incorrect",1,0
45,45,1,0,1,-1,1,0,2,8,-34,8,-26,"k",4.89,0.66,4.36,1,3,23,-100,60,0.341032558725601,0.510211005494057,1,1,"k",50,6,"correct","correct",1,0
46,46,1,0,1,-1,1,0,2,8,-36,8,-28,"k",5.23,0.62,3.91,1,3,23,-100,60,0.3266310082372,0.430183384988595,1,1,"k",50,6,"correct","correct",1,0
47,47,1,1,1,1,1,0,2,8,37,8,45,"k",5.94,0.44,4.59,10,12,32,-100,60,0.167608970277797,0.3200774104007,1,1,"k",50,6,"correct","correct",1,0
48,48,1,0,0,-1,-1,0,2,8,-38,0,-38,"d",4.16,0.62,3.99,1,2,22,-100,60,0.111918641531702,0.290065484660772,1,1,"d",40,6,"correct","correct",1,0
49,49,1,0,0,-1,-1,0,2,8,-52,0,-52,"d",5.32,0.45,3.68,1,2,22,-100,60,0.141644896892103,0.24003211368381,1,1,"d",40,6,"correct","correct",1,0
50,50,1,1,0,1,-1,0,2,8,33,0,33,"d",6.98,0.42,3.04,10,11,31,-100,60,0.223116264708551,0.310053288074414,1,1,"d",40,6,"correct","correct",1,0
51,51,1,1,1,1,1,0,2,8,36,8,44,"k",4.95,0.49,4.13,10,12,32,-100,60,0.192527581303693,0.340093438732765,1,1,"k",50,6,"correct","correct",1,0
52,52,1,1,1,1,1,0,2,8,39,8,47,"k",6.19,0.46,3.57,10,12,32,-100,60,0.233989985571498,0.37007029715096,1,1,"k",50,6,"correct","correct",1,0
53,53,1,1,0,1,-1,1,1,4,35,0,35,"d",5.76,0.52,3.24,10,11,31,-100,60,0.203802153018842,0.340073196620324,1,1,"d",40,6,"correct","correct",1,0
54,54,1,0,1,-1,1,0,1,4,-31,4,-27,"k",6.27,0.47,3.83,1,3,23,-100,60,0.343169669674353,0.430116956646998,1,1,"k",50,6,"correct","correct",1,0
55,55,1,0,0,-1,-1,0,1,4,-51,0,-51,"d",5.17,0.44,3.53,1,2,22,-100,61,0.318934728878958,0.400169748647386,0,1,"k",50,6,"incorrect","correct",0,1
56,56,1,0,1,-1,1,0,1,4,-49,4,-45,"k",5.37,0.56,4.82,1,3,23,-100,60,0.30826713544684,0.340123374251561,1,1,"k",50,6,"correct","incorrect",1,0
57,57,1,1,1,1,1,0,1,4,39,4,43,"k",6.59,0.54,4.61,10,12,32,-100,61,0.220532686878869,0.370123325785244,0,1,"d",40,6,"incorrect","correct",0,1
58,58,1,0,0,-1,-1,0,1,4,-34,0,-34,"d",6.88,0.58,4.36,1,2,22,-100,61,0.267128604984464,0.400153497937026,0,1,"k",50,6,"incorrect","incorrect",0,1
59,59,1,1,0,1,-1,0,1,4,36,0,36,"d",5.31,0.43,3.6,10,11,31,-100,60,0.319021684435029,0.440136517369865,1,1,"d",40,6,"correct","incorrect",1,0
60,60,1,1,0,1,-1,0,1,4,58,0,58,"d",6.47,0.49,4.58,10,11,31,-100,60,0.2356675150304,0.320064580892904,1,1,"d",40,6,"correct","correct",1,0
61,61,1,0,1,-1,1,0,1,4,-44,4,-40,"k",4.42,0.52,4.22,1,3,23,-100,60,0.3976269401428,0.580250996496034,1,1,"k",50,6,"correct","correct",1,0
62,62,1,1,0,1,-1,0,1,4,54,0,54,"d",5.3,0.45,3.46,10,11,31,-100,60,0.47351376563438,0.640248048560352,1,1,"d",40,6,"correct","correct",1,0
63,63,1,0,0,-1,-1,0,1,4,-48,0,-48,"d",4.13,0.44,3.01,1,2,22,-100,60,0.706151521051652,0.840364426454471,1,1,"d",40,6,"correct","correct",1,0
64,64,1,1,0,1,-1,0,1,4,36,0,36,"d",4.97,0.65,4.19,10,11,31,-100,60,0.113500662430852,0.21001762204196,1,1,"d",40,6,"correct","correct",1,0
1,65,2,0,1,-1,1,0,2,8,-30,8,-22,"k",6,0.53,4.29,1,3,23,-100,60,0.0542029611069665,0.200019728932602,1,1,"k",50,6,"correct","correct",1,0
2,66,2,0,0,-1,-1,0,2,8,-56,0,-56,"d",4.65,0.7,4.7,1,2,22,-100,61,0.287631869524375,0.390092027487299,0,1,"k",50,6,"incorrect","correct",0,1
3,67,2,1,1,1,1,0,2,8,58,8,66,"k",5.83,0.49,4.51,10,12,32,-100,60,0.228584486159889,0.360162210597991,1,1,"k",50,6,"correct","incorrect",1,0
4,68,2,0,1,-1,1,0,2,8,-55,8,-47,"k",6.74,0.51,3.17,1,3,23,-100,60,0.0821416383396354,0.230041062978671,1,1,"k",50,6,"correct","correct",1,0
5,69,2,0,1,-1,1,0,2,8,-40,8,-32,"k",4.27,0.57,3.88,1,3,23,-100,60,0.87434038509582,0.990482215594056,1,1,"k",50,6,"correct","correct",1,0
6,70,2,1,0,1,-1,0,2,8,31,0,31,"d",4.86,0.67,3.22,10,11,31,-100,60,0.0941620321254959,0.179999709197546,1,1,"d",40,6,"correct","correct",1,0
7,71,2,1,0,1,-1,0,2,8,53,0,53,"d",4.33,0.4,3.26,10,11,31,-100,60,0.319223820461957,0.450128993576072,1,1,"d",40,6,"correct","correct",1,0
8,72,2,0,0,-1,-1,0,2,8,-41,0,-41,"d",5.23,0.52,4.62,1,2,22,-100,60,0.100220696049291,0.250055380710364,1,1,"d",40,6,"correct","correct",1,0
9,73,2,1,1,1,1,0,2,8,58,8,66,"k",4.28,0.65,4.02,10,12,32,-100,60,0.232327281320977,0.400116434913798,1,1,"k",50,6,"correct","correct",1,0
10,74,2,0,0,-1,-1,0,2,8,-54,0,-54,"d",6.89,0.45,4.82,1,2,22,-100,61,0.246609089735102,0.350100169948746,0,1,"k",50,6,"incorrect","correct",0,1
11,75,2,1,0,1,-1,0,2,8,47,0,47,"d",6.41,0.5,4.23,10,11,31,-100,60,0.141516316711204,0.26004386551358,1,1,"d",40,6,"correct","incorrect",1,0
12,76,2,0,0,-1,-1,0,2,8,-59,0,-59,"d",5.66,0.58,4.98,1,2,22,-100,61,0.216474856017157,0.330059908101248,0,1,"k",50,6,"incorrect","correct",0,1
13,77,2,1,0,1,-1,1,1,4,60,0,60,"d",4.93,0.55,3.1,10,11,31,-100,60,0.41058673902171,0.560349293336913,1,1,"d",40,6,"correct","incorrect",1,0
14,78,2,0,0,-1,-1,0,1,4,-57,0,-57,"d",6.32,0.54,4.36,1,2,22,-100,60,0.431379095143711,0.580222201378092,1,1,"d",40,6,"correct","correct",1,0
15,79,2,1,1,1,1,0,1,4,52,4,56,"k",4.61,0.51,4.06,10,12,32,-100,60,0.163267179637842,0.300072786075361,1,1,"k",50,6,"correct","correct",1,0
16,80,2,1,0,1,-1,0,1,4,40,0,40,"d",6.18,0.43,4.8,10,11,31,-100,61,0.867955281466493,1.0004541645867,0,1,"k",50,6,"incorrect","correct",0,1
17,81,2,0,1,-1,1,0,1,4,-57,4,-53,"k",5.35,0.55,4.96,1,3,23,-100,60,0.712738760709726,0.830361401541268,1,1,"k",50,6,"correct","incorrect",1,0
18,82,2,1,1,1,1,0,1,4,49,4,53,"k",4.51,0.69,4.91,10,12,32,-100,61,0.181751649803118,0.320149825846784,0,1,"d",40,6,"incorrect","correct",0,1
19,83,2,0,1,-1,1,0,1,4,-38,4,-34,"k",4.92,0.57,3.07,1,3,23,-100,60,0.266279861749354,0.350100740149173,1,1,"k",50,6,"correct","incorrect",1,0
20,84,2,0,0,-1,-1,0,1,4,-60,0,-60,"d",4.26,0.6,4.61,1,2,22,-100,61,0.270062000736289,0.420161258363805,0,1,"k",50,6,"incorrect","correct",0,1
21,85,2,1,1,1,1,0,1,4,50,4,54,"k",4.49,0.49,3.78,10,12,32,-100,61,0.508210457532186,0.740329330621535,0,1,"d",40,6,"incorrect","incorrect",0,1
22,86,2,1,0,1,-1,0,1,4,55,0,55,"d",6.98,0.63,4.91,10,11,31,-100,60,0.296124433683872,0.360112603167181,1,1,"d",40,6,"correct","incorrect",1,0
23,87,2,0,1,-1,1,0,1,4,-52,4,-48,"k",5.98,0.58,3.18,1,3,23,-100,60,0.759593834879524,0.860385016389046,1,1,"k",50,6,"correct","correct",1,0
24,88,2,1,1,1,1,0,1,4,39,4,43,"k",6.97,0.59,4,10,12,32,-100,61,0.33805839364868,0.470175242528057,0,1,"d",40,6,"incorrect","correct",0,1
25,89,2,0,1,-1,1,0,1,4,-30,4,-26,"k",6.71,0.41,3.72,1,3,23,-100,60,0.535018997650695,0.640240065755279,1,1,"k",50,6,"correct","incorrect",1,0
26,90,2,1,0,1,-1,1,0,2,48,0,48,"d",5.53,0.67,3.54,10,11,31,-100,60,0.72458039668345,0.860355365970463,1,1,"d",40,6,"correct","correct",1,0
27,91,2,1,1,1,1,0,0,2,54,2,56,"k",5.94,0.52,3.08,10,12,32,-100,60,0.846037064733537,0.950408819403492,1,1,"k",50,6,"correct","correct",1,0
28,92,2,0,0,-1,-1,0,0,2,-42,0,-42,"d",6.7,0.65,4.96,1,2,22,-100,60,0.32986860587971,0.40011814551508,1,1,"d",40,6,"correct","correct",1,0
29,93,2,0,0,-1,-1,0,0,2,-57,0,-57,"d",4.48,0.63,4.62,1,2,22,-100,61,0.321701911226228,0.420122769839509,0,1,"k",50,6,"incorrect","correct",0,1
30,94,2,0,1,-1,1,0,0,2,-38,2,-36,"k",6.59,0.64,3.13,1,3,23,-100,60,0.783055298886211,1.00047611730042,1,1,"k",50,6,"correct","incorrect",1,0
31,95,2,0,1,-1,1,0,0,2,-48,2,-46,"k",4.06,0.68,3.81,1,3,23,-100,61,0.852868065045186,1.00033328211066,0,1,"d",40,6,"incorrect","correct",0,1
32,96,2,0,0,-1,-1,0,0,2,-54,0,-54,"d",4.84,0.53,3.8,1,2,22,-100,61,0.538588451902797,0.670298462825485,0,1,"k",50,6,"incorrect","incorrect",0,1
33,97,2,0,0,-1,-1,0,0,2,-43,0,-43,"d",6.07,0.6,3.82,1,2,22,-100,60,0.267734157766427,0.370111066476966,1,1,"d",40,6,"correct","incorrect",1,0
34,98,2,0,1,-1,1,0,0,2,-58,2,-56,"k",4.79,0.49,3.04,1,3,23,-100,60,0.228182494905923,0.340076332722674,1,1,"k",50,6,"correct","correct",1,0
35,99,2,1,0,1,-1,0,0,2,44,0,44,"d",6.07,0.55,3.59,10,11,31,-100,60,0.199461787880864,0.360086373950253,1,1,"d",40,6,"correct","correct",1,0
36,100,2,0,0,-1,-1,0,0,2,-53,0,-53,"d",4.36,0.5,3.82,1,2,22,-100,61,0.273695317428974,0.410103209116642,0,1,"k",50,6,"incorrect","correct",0,1
37,101,2,1,0,1,-1,0,0,2,44,0,44,"d",6.06,0.65,3.29,10,11,31,-100,60,0.0809949654158117,0.18000854730326,1,1,"d",40,6,"correct","incorrect",1,0
38,102,2,1,1,1,1,1,3,12,59,12,71,"k",5.23,0.59,4.4,10,12,32,-100,60,0.602649892131922,0.780299520547487,1,1,"k",50,6,"correct","correct",1,0
39,103,2,0,0,-1,-1,0,3,12,-31,0,-31,"d",4.88,0.56,4.16,1,2,22,-100,60,0.0881512650321383,0.240039811389579,1,1,"d",40,6,"correct","correct",1,0
40,104,2,0,1,-1,1,0,3,12,-56,12,-44,"k",6.19,0.6,4.75,1,3,23,-100,60,0.0607782265560672,0.179979467086014,1,1,"k",50,6,"correct","correct",1,0
41,105,2,0,1,-1,1,0,3,12,-56,12,-44,"k",6.19,0.5,4.02,1,3,23,-100,62,NA,NA,-1,0,NA,NA,6,"timed out","correct",0,0
42,106,2,1,0,1,-1,0,3,12,38,0,38,"d",4.18,0.5,3.01,10,11,31,-100,61,0.0482104404254642,0.200003763322457,0,1,"k",50,6,"incorrect","timed out",0,1
43,107,2,0,0,-1,-1,0,3,12,-60,0,-60,"d",5.55,0.57,4.08,1,2,22,-100,61,0.11570961862526,0.199977819205742,0,1,"k",50,6,"incorrect","incorrect",0,1
44,108,2,1,0,1,-1,0,3,12,43,0,43,"d",5.37,0.47,3.59,10,11,31,-100,61,0.213695129263215,0.330116928136704,0,1,"k",50,6,"incorrect","incorrect",0,1
45,109,2,1,0,1,-1,0,3,12,54,0,54,"d",6.71,0.63,3.9,10,11,31,-100,60,0.188480014048764,0.310065547382692,1,1,"d",40,6,"correct","incorrect",1,0
46,110,2,1,1,1,1,0,3,12,43,12,55,"k",5.8,0.47,3.16,10,12,32,-100,60,0.378118105028989,0.530139508071443,1,1,"k",50,6,"correct","correct",1,0
47,111,2,0,0,-1,-1,0,3,12,-31,0,-31,"d",5.38,0.63,4.03,1,2,22,-100,61,0.39387929827717,0.480127234508473,0,1,"k",50,6,"incorrect","correct",0,1
48,112,2,1,1,1,1,0,3,12,53,12,65,"k",4.4,0.56,3.03,10,12,32,-100,60,0.0462230070716032,0.149986928156068,1,1,"k",50,6,"correct","incorrect",1,0
49,113,2,0,0,-1,-1,0,3,12,-35,0,-35,"d",5.55,0.67,3.35,1,2,22,-100,60,0.240282716742513,0.330049074294948,1,1,"d",40,6,"correct","correct",1,0
50,114,2,0,1,-1,1,0,3,12,-52,12,-40,"k",6.32,0.56,4.06,1,3,23,-100,60,0.253070315113291,0.400109307407547,1,1,"k",50,6,"correct","correct",1,0
51,115,2,1,1,1,1,0,3,12,60,12,72,"k",4.45,0.44,3.91,10,12,32,-100,60,0.039153092808192,0.199977249007134,1,1,"k",50,6,"correct","correct",1,0
52,116,2,1,1,1,1,0,3,12,41,12,53,"k",4.72,0.55,3.77,10,12,32,-100,60,0.24352316538716,0.390109418596694,1,1,"k",50,6,"correct","correct",1,0
53,117,2,1,0,1,-1,1,1,4,45,0,45,"d",5.46,0.58,3.12,10,11,31,-100,61,0.243194444879919,0.34010085133923,0,1,"k",50,6,"incorrect","correct",0,1
54,118,2,1,0,1,-1,0,1,4,32,0,32,"d",5.22,0.63,3.09,10,11,31,-100,61,0.0672936209684849,0.149999757664773,0,1,"k",50,6,"incorrect","incorrect",0,1
55,119,2,1,1,1,1,0,1,4,51,4,55,"k",4.09,0.42,3.23,10,12,32,-100,61,0.716486402574446,0.850395106082942,0,1,"d",40,6,"incorrect","incorrect",0,1
56,120,2,1,1,1,1,0,1,4,58,4,62,"k",4.13,0.67,4.19,10,12,32,-100,60,0.309939818203929,0.410103209116642,1,1,"k",50,6,"correct","incorrect",1,0
57,121,2,0,1,-1,1,0,1,4,-32,4,-28,"k",4.09,0.58,4.71,1,3,23,-100,60,0.0918139470450114,0.220042884768191,1,1,"k",50,6,"correct","correct",1,0
58,122,2,1,1,1,1,0,1,4,32,4,36,"k",4.41,0.67,3.64,10,12,32,-100,60,0.224330221275522,0.340088021828706,1,1,"k",50,6,"correct","correct",1,0
59,123,2,1,1,1,1,0,1,4,53,4,57,"k",4.05,0.62,3.22,10,12,32,-100,61,0.580812643851459,0.700254794030116,0,1,"d",40,6,"incorrect","correct",0,1
60,124,2,0,1,-1,1,0,1,4,-44,4,-40,"k",6.52,0.47,3.17,1,3,23,-100,60,0.220127559521643,0.370146418899822,1,1,"k",50,6,"correct","incorrect",1,0
61,125,2,0,0,-1,-1,0,1,4,-58,0,-58,"d",4.46,0.5,4.59,1,2,22,-100,60,0.293855036250534,0.470162698120475,1,1,"d",40,6,"correct","correct",1,0
62,126,2,0,1,-1,1,0,1,4,-53,4,-49,"k",5.54,0.48,3.94,1,3,23,-100,60,0.705455876612177,0.890415758742165,1,1,"k",50,6,"correct","correct",1,0
63,127,2,1,0,1,-1,0,1,4,58,0,58,"d",5.11,0.66,4.38,10,11,31,-100,60,0.282604983152851,0.42014073115206,1,1,"d",40,6,"correct","correct",1,0
64,128,2,1,0,1,-1,0,1,4,48,0,48,"d",4.21,0.49,4.34,10,11,31,-100,60,0.256555664813277,0.370055471941669,1,1,"d",40,6,"correct","correct",1,0
1,129,3,1,1,1,1,0,2,8,36,8,44,"k",5.63,0.51,4.29,10,12,32,-100,60,0.241953118696983,0.390086040382812,1,1,"k",50,6,"correct","correct",1,0
2,130,3,0,1,-1,1,0,2,8,-48,8,-40,"k",4.59,0.5,3.92,1,3,23,-100,60,0.0520855220711383,0.220071394787738,1,1,"k",50,6,"correct","correct",1,0
3,131,3,0,0,-1,-1,0,2,8,-47,0,-47,"d",6.05,0.57,4.66,1,2,22,-100,60,0.362791119358008,0.540203829521488,1,1,"d",40,6,"correct","correct",1,0
4,132,3,1,1,1,1,0,2,8,49,8,57,"k",5.12,0.59,4.37,10,12,32,-100,60,0.11012022959585,0.24002983288301,1,1,"k",50,6,"correct","correct",1,0
5,133,3,1,0,1,-1,0,2,8,36,0,36,"d",4.74,0.46,3.68,10,11,31,-100,60,0.296440324682408,0.460143422496913,1,1,"d",40,6,"correct","correct",1,0
6,134,3,1,0,1,-1,0,2,8,49,0,49,"d",5.5,0.55,3.16,10,11,31,-100,61,0.428410346969031,0.530193962205885,0,1,"k",50,6,"incorrect","correct",0,1
7,135,3,0,1,-1,1,0,2,8,-49,8,-41,"k",4.89,0.49,3.49,1,3,23,-100,60,0.232379739754833,0.350131816068824,1,1,"k",50,6,"correct","incorrect",1,0
8,136,3,1,1,1,1,0,2,8,42,8,50,"k",6.11,0.4,4.02,10,12,32,-100,60,0.155548947566786,0.320087388907268,1,1,"k",50,6,"correct","correct",1,0
9,137,3,0,0,-1,-1,0,2,8,-48,0,-48,"d",6.78,0.56,3.76,1,2,22,-100,61,0.238582949470583,0.440154193582202,0,1,"k",50,6,"incorrect","correct",0,1
10,138,3,1,1,1,1,0,2,8,40,8,48,"k",5.89,0.61,4.93,10,12,32,-100,60,0.29717844904917,0.370043212633391,1,1,"k",50,6,"correct","incorrect",1,0
11,139,3,1,0,1,-1,0,2,8,33,0,33,"d",4.17,0.69,4.4,10,11,31,-100,60,0.0210842987053184,0.0900132543065411,1,1,"d",40,6,"correct","correct",1,0
12,140,3,1,1,1,1,0,2,8,45,8,53,"k",6.68,0.68,4.27,10,12,32,-100,60,0.111797188854325,0.250033142896427,1,1,"k",50,6,"correct","correct",1,0
13,141,3,1,0,1,-1,0,2,8,58,0,58,"d",6.2,0.48,3.7,10,11,31,-100,60,0.0734095900279499,0.169995258784184,1,1,"d",40,6,"correct","correct",1,0
14,142,3,1,1,1,1,0,2,8,57,8,65,"k",6.52,0.62,3.21,10,12,32,-100,60,0.202644646289627,0.319955387523805,1,1,"k",50,6,"correct","correct",1,0
15,143,3,0,1,-1,1,0,2,8,-38,8,-30,"k",4.51,0.52,3.83,1,3,23,-100,60,0.48890432864755,0.590216103084458,1,1,"k",50,6,"correct","correct",1,0
16,144,3,1,0,1,-1,1,1,4,49,0,49,"d",6.08,0.51,3.7,10,11,31,-100,60,0.00216505076605245,0.149991774860609,1,1,"d",40,6,"correct","correct",1,0
17,145,3,1,0,1,-1,0,1,4,50,0,50,"d",5.29,0.56,4.16,10,11,31,-100,60,0.0914954901418241,0.179946680564171,1,1,"d",40,6,"correct","correct",1,0
18,146,3,1,0,1,-1,0,1,4,33,0,33,"d",6.05,0.58,4.88,10,11,31,-100,60,0.40457112522563,0.540221790834039,1,1,"d",40,6,"correct","correct",1,0
