"trialnumber","trlid","blocknumber","arraytiltcond","probetiltcond","stim1cond","stim2cond","trialDifficultyChange","trialdifficulty","difficultyOri","stim1ori","addToStim1","stim2ori","correctResp","delay1","delay2","ITI","stim1trig","stim2trig","respcuetrig","buttonpresstrig","fbtrig","rt","resptime","PerceptDecCorrect","trlResponded","buttonResponded","buttontrig","subid","fbgiven","prevtrlfb","rewarded","unrewarded"
35,35,1,1,1,1,1,0,0,2,58,2,60,"k",6.7,0.58,3.39,10,12,32,-100,60,0.31442758751291,0.420141876486014,1,1,"k",50,10,"correct","correct",1,0
36,36,1,0,1,-1,1,0,0,2,-60,2,-58,"k",5.72,0.64,4.28,1,3,23,-100,60,0.309365946335674,0.440138694784764,1,1,"k",50,10,"correct","correct",1,0
37,37,1,0,0,-1,-1,0,0,2,-51,0,-51,"d",4.57,0.53,3.23,1,2,22,-100,61,0.461877180647207,0.610219132511702,0,1,"k",50,10,"incorrect","correct",0,1
38,38,1,1,0,1,-1,0,0,2,57,0,57,"d",4.89,0.47,3.02,10,11,31,-100,60,0.916110581778412,1.0504077195601,1,1,"d",40,10,"correct","incorrect",1,0
39,39,1,0,1,-1,1,0,0,2,-49,2,-47,"k",6.46,0.66,3.13,1,3,23,-100,60,0.607023461907374,0.760300756252036,1,1,"k",50,10,"correct","correct",1,0
40,40,1,0,0,-1,-1,1,2,8,-58,0,-58,"d",6.39,0.65,3.13,1,2,22,-100,60,0.278266816971154,0.410137480264893,1,1,"d",40,10,"correct","correct",1,0
41,41,1,1,0,1,-1,0,2,8,58,0,58,"d",6.5,0.63,4.18,10,11,31,-100,61,0.0230904235941125,0.189977186406395,0,1,"k",50,10,"incorrect","correct",0,1
42,42,1,0,1,-1,1,0,2,8,-54,8,-46,"k",6.75,0.67,3.25,1,3,23,-100,60,0.532446220418933,0.65028176298074,1,1,"k",50,10,"correct","incorrect",1,0
43,43,1,1,1,1,1,0,2,8,51,8,59,"k",6.39,0.61,3.91,10,12,32,-100,60,0.405001428345713,0.520152482153208,1,1,"k",50,10,"correct","correct",1,0
44,44,1,0,1,-1,1,0,2,8,-37,8,-29,"k",4.49,0.62,3.16,1,3,23,-100,61,0.457534273133206,0.640246861205014,0,1,"d",40,10,"incorrect","correct",0,1
45,45,1,0,0,-1,-1,0,2,8,-58,0,-58,"d",5.07,0.5,4.12,1,2,22,-100,61,0.345009262855456,0.450181579320997,0,1,"k",50,10,"incorrect","incorrect",0,1
46,46,1,0,0,-1,-1,0,2,8,-37,0,-37,"d",5.47,0.67,4.57,1,2,22,-100,61,0.394082435699602,0.490168088454084,0,1,"k",50,10,"incorrect","incorrect",0,1
47,47,1,0,1,-1,1,0,2,8,-38,8,-30,"k",6.73,0.53,4.53,1,3,23,-100,60,0.330444713958059,0.460175997090118,1,1,"k",50,10,"correct","incorrect",1,0
48,48,1,1,1,1,1,0,2,8,36,8,44,"k",4.46,0.49,4.23,10,12,32,-100,60,0.428359559557066,0.6102316768538,1,1,"k",50,10,"correct","correct",1,0
49,49,1,1,1,1,1,0,2,8,41,8,49,"k",5.99,0.61,3.23,10,12,32,-100,60,0.47782417282906,0.610223408992169,1,1,"k",50,10,"correct","correct",1,0
50,50,1,1,0,1,-1,0,2,8,44,0,44,"d",4.81,0.54,3.63,10,11,31,-100,60,0.427630562346167,0.590204067901141,1,1,"d",40,10,"correct","correct",1,0
51,51,1,1,1,1,1,0,2,8,49,8,57,"k",6.28,0.54,3.58,10,12,32,-100,60,0.700883634710408,0.950422772766615,1,1,"k",50,10,"correct","correct",1,0
52,52,1,0,0,-1,-1,0,2,8,-31,0,-31,"d",4.11,0.61,4.99,1,2,22,-100,61,0.412292825949407,0.530218459680327,0,1,"k",50,10,"incorrect","correct",0,1
53,53,1,0,1,-1,1,1,3,12,-45,12,-33,"k",6.99,0.46,3.58,1,3,23,-100,60,0.413034652598071,0.55022924781224,1,1,"k",50,10,"correct","incorrect",1,0
54,54,1,0,0,-1,-1,0,3,12,-54,0,-54,"d",4.17,0.52,4.41,1,2,22,-100,60,0.372806379822578,0.51018543385544,1,1,"d",40,10,"correct","correct",1,0
55,55,1,1,0,1,-1,0,3,12,57,0,57,"d",6.4,0.65,3.3,10,11,31,-100,60,0.524245928365417,0.620279693166594,1,1,"d",40,10,"correct","correct",1,0
56,56,1,0,0,-1,-1,0,3,12,-46,0,-46,"d",6.36,0.65,4.43,1,2,22,-100,60,0.568783467017056,0.700279795799361,1,1,"d",40,10,"correct","correct",1,0
57,57,1,0,0,-1,-1,0,3,12,-56,0,-56,"d",6.2,0.41,3.98,1,2,22,-100,61,0.311825492264688,0.490191181443151,0,1,"k",50,10,"incorrect","correct",0,1
58,58,1,1,0,1,-1,0,3,12,52,0,52,"d",5.4,0.57,3.93,10,11,31,-100,61,0.437333609308553,0.590241700921979,0,1,"k",50,10,"incorrect","incorrect",0,1
59,59,1,1,1,1,1,0,3,12,43,12,55,"k",6.15,0.52,3.03,10,12,32,-100,60,0.6425789680452,0.840397507326998,1,1,"k",50,10,"correct","incorrect",1,0
60,60,1,1,1,1,1,0,3,12,57,12,69,"k",4.47,0.45,3.75,10,12,32,-100,60,0.486748330318733,0.590212335762772,1,1,"k",50,10,"correct","correct",1,0
61,61,1,0,0,-1,-1,0,3,12,-50,0,-50,"d",4.31,0.57,4.6,1,2,22,-100,62,NA,NA,-1,0,NA,NA,10,"timed out","correct",0,0
62,62,1,0,1,-1,1,0,3,12,-56,12,-44,"k",5.4,0.55,4.12,1,3,23,-100,60,0.41117552439573,0.590244551907745,1,1,"k",50,10,"correct","timed out",1,0
63,63,1,0,0,-1,-1,0,3,12,-39,0,-39,"d",5.39,0.54,3.21,1,2,22,-100,61,0.32291041231656,0.500161650925293,0,1,"k",50,10,"incorrect","correct",0,1
64,64,1,1,1,1,1,0,3,12,58,12,70,"k",5.01,0.55,4.2,10,12,32,-100,60,0.376599617169632,0.540208030772192,1,1,"k",50,10,"correct","incorrect",1,0
1,65,2,0,1,-1,1,0,1,4,-48,4,-44,"k",4.87,0.46,4.78,1,3,23,-100,60,0.520187834385069,0.680373353769028,1,1,"k",50,10,"correct","correct",1,0
2,66,2,0,0,-1,-1,0,1,4,-52,0,-52,"d",6.78,0.65,4.91,1,2,22,-100,60,0.580522973534244,0.740386616556862,1,1,"d",40,10,"correct","correct",1,0
3,67,2,1,1,1,1,0,1,4,48,4,52,"k",6.87,0.49,3.74,10,12,32,-100,61,0.749043351528599,0.910360142299396,0,1,"d",40,10,"incorrect","correct",0,1
4,68,2,0,0,-1,-1,0,1,4,-39,0,-39,"d",6.99,0.55,4.44,1,2,22,-100,60,0.411002469525556,0.560177194503922,1,1,"d",40,10,"correct","incorrect",1,0
5,69,2,1,1,1,1,0,1,4,45,4,49,"k",6.15,0.5,4.3,10,12,32,-100,60,0.461957578463625,0.580190548524115,1,1,"k",50,10,"correct","correct",1,0
6,70,2,0,1,-1,1,0,1,4,-57,4,-53,"k",5.3,0.44,4.58,1,3,23,-100,61,0.94720771545326,1.06053442309531,0,1,"d",40,10,"incorrect","correct",0,1
7,71,2,1,0,1,-1,0,1,4,55,0,55,"d",4.65,0.46,4.49,10,11,31,-100,61,0.178534182472504,0.330102595595235,0,1,"k",50,10,"incorrect","incorrect",0,1
8,72,2,1,1,1,1,0,1,4,44,4,48,"k",5.07,0.56,3.14,10,12,32,-100,60,0.448744682198594,0.610201456398499,1,1,"k",50,10,"correct","incorrect",1,0
9,73,2,1,1,1,1,0,1,4,39,4,43,"k",6.09,0.42,4.14,10,12,32,-100,61,0.407898030482102,0.560263579391176,0,1,"d",40,10,"incorrect","correct",0,1
10,74,2,1,0,1,-1,0,1,4,56,0,56,"d",4.72,0.51,4.59,10,11,31,-100,61,0.603100504680697,0.720314247120768,0,1,"k",50,10,"incorrect","incorrect",0,1
11,75,2,0,1,-1,1,0,1,4,-58,4,-54,"k",5.3,0.67,3.2,1,3,23,-100,61,1.13293892787988,1.22056798490667,0,1,"d",40,10,"incorrect","incorrect",0,1
12,76,2,0,0,-1,-1,0,1,4,-52,0,-52,"d",6.3,0.42,3.71,1,2,22,-100,61,0.307928479016482,0.410124365726006,0,1,"k",50,10,"incorrect","incorrect",0,1
13,77,2,1,1,1,1,0,1,4,36,4,40,"k",6.05,0.62,3.56,10,12,32,-100,60,0.589171155545046,0.710279630442528,1,1,"k",50,10,"correct","incorrect",1,0
14,78,2,0,0,-1,-1,0,1,4,-56,0,-56,"d",6.87,0.68,3.79,1,2,22,-100,61,0.621882517694758,0.720307974950629,0,1,"k",50,10,"incorrect","correct",0,1
15,79,2,1,0,1,-1,1,2,8,46,0,46,"d",6.27,0.43,4.77,10,11,31,-100,60,0.514238966254197,0.660305545909068,1,1,"d",40,10,"correct","incorrect",1,0
16,80,2,1,0,1,-1,0,2,8,55,0,55,"d",4.49,0.67,3.08,10,11,31,-100,61,0.494629026805342,0.610208298765428,0,1,"k",50,10,"incorrect","correct",0,1
17,81,2,1,0,1,-1,0,2,8,45,0,45,"d",6.7,0.45,3.8,10,11,31,-100,60,0.319333279734565,0.470172125451427,1,1,"d",40,10,"correct","incorrect",1,0
18,82,2,1,1,1,1,0,2,8,35,8,43,"k",6.42,0.42,5,10,12,32,-100,60,0.385872450291572,0.550218128966662,1,1,"k",50,10,"correct","correct",1,0
19,83,2,0,1,-1,1,0,2,8,-43,8,-35,"k",4.97,0.68,4.03,1,3,23,-100,60,0.517488805602625,0.650282048080044,1,1,"k",50,10,"correct","correct",1,0
20,84,2,0,1,-1,1,0,2,8,-34,8,-26,"k",5.26,0.41,5,1,3,23,-100,60,0.390377293831989,0.480154283977754,1,1,"k",50,10,"correct","correct",1,0
21,85,2,0,1,-1,1,0,2,8,-47,8,-39,"k",5.85,0.54,3.07,1,3,23,-100,60,0.620023104393113,0.660228284179539,1,1,"k",50,10,"correct","correct",1,0
22,86,2,0,0,-1,-1,0,2,8,-51,0,-51,"d",6.19,0.6,3.76,1,2,22,-100,61,0.459263396358438,0.560224805976759,0,1,"k",50,10,"incorrect","correct",0,1
23,87,2,0,1,-1,1,0,2,8,-51,8,-43,"k",5.54,0.67,3.64,1,3,23,-100,60,0.490502509153885,0.590208629480912,1,1,"k",50,10,"correct","incorrect",1,0
24,88,2,1,0,1,-1,0,2,8,44,0,44,"d",5.45,0.56,4.75,10,11,31,-100,60,0.397469122392067,0.480201040154498,1,1,"d",40,10,"correct","correct",1,0
25,89,2,0,1,-1,1,0,2,8,-49,8,-41,"k",5.06,0.51,4.29,1,3,23,-100,60,0.413181763495231,0.530215323595257,1,1,"k",50,10,"correct","correct",1,0
26,90,2,0,1,-1,1,0,2,8,-31,8,-23,"k",4.73,0.44,4.14,1,3,23,-100,60,0.470700983418283,0.600211030010541,1,1,"k",50,10,"correct","correct",1,0
27,91,2,0,0,-1,-1,1,0,2,-48,0,-48,"d",5.79,0.55,3.05,1,2,22,-100,60,0.448547393940316,0.580206228949464,1,1,"d",40,10,"correct","correct",1,0
28,92,2,1,1,1,1,0,0,2,40,2,42,"k",6.43,0.42,3.27,10,12,32,-100,61,0.68601488557033,0.800323187811955,0,1,"d",40,10,"incorrect","correct",0,1
29,93,2,1,0,1,-1,0,0,2,60,0,60,"d",4.88,0.43,4.66,10,11,31,-100,61,0.341146746541199,0.490145280562501,0,1,"k",50,10,"incorrect","incorrect",0,1
30,94,2,0,0,-1,-1,0,0,2,-47,0,-47,"d",5.31,0.41,4.82,1,2,22,-100,61,0.48834459758109,0.610221698401801,0,1,"k",50,10,"incorrect","incorrect",0,1
31,95,2,0,0,-1,-1,0,0,2,-44,0,-44,"d",6.68,0.46,4.19,1,2,22,-100,61,0.620787453835874,0.710298161853643,0,1,"k",50,10,"incorrect","incorrect",0,1
32,96,2,0,0,-1,-1,0,0,2,-46,0,-46,"d",6.57,0.69,3.17,1,2,22,-100,60,1.05816382793819,1.1605453138618,1,1,"d",40,10,"correct","incorrect",1,0
33,97,2,1,1,1,1,0,0,2,47,2,49,"k",5.32,0.54,3.98,10,12,32,-100,60,0.387175351055703,0.520166451988189,1,1,"k",50,10,"correct","correct",1,0
34,98,2,1,1,1,1,0,0,2,45,2,47,"k",5.14,0.5,4.55,10,12,32,-100,60,0.486531940456189,0.640263967123246,1,1,"k",50,10,"correct","correct",1,0
35,99,2,1,0,1,-1,0,0,2,49,0,49,"d",5.59,0.69,4.25,10,11,31,-100,60,0.605647860989848,0.740369225541144,1,1,"d",40,10,"correct","correct",1,0
36,100,2,1,1,1,1,0,0,2,35,2,37,"k",5.53,0.64,4.81,10,12,32,-100,60,0.552255443815739,0.670309371933399,1,1,"k",50,10,"correct","correct",1,0
37,101,2,1,1,1,1,0,0,2,50,2,52,"k",5.85,0.67,4.92,10,12,32,-100,61,0.424904734290976,0.610229396064824,0,1,"d",40,10,"incorrect","correct",0,1
38,102,2,1,0,1,-1,0,0,2,37,0,37,"d",6.97,0.58,3.88,10,11,31,-100,61,0.467538669354326,0.620225809523617,0,1,"k",50,10,"incorrect","incorrect",0,1
39,103,2,1,0,1,-1,0,0,2,52,0,52,"d",4.92,0.61,4.97,10,11,31,-100,60,0.530497286146783,0.680242493495825,1,1,"d",40,10,"correct","incorrect",1,0
40,104,2,1,0,1,-1,1,3,12,45,0,45,"d",6.5,0.65,3.69,10,11,31,-100,60,0.667438998871148,0.770313420334787,1,1,"d",40,10,"correct","correct",1,0
41,105,2,0,0,-1,-1,0,3,12,-37,0,-37,"d",4.92,0.44,3.74,1,2,22,-100,61,0.391136226400704,0.540238821424282,0,1,"k",50,10,"incorrect","correct",0,1
42,106,2,0,1,-1,1,0,3,12,-53,12,-41,"k",6.99,0.66,4.2,1,3,23,-100,60,0.665614937799546,0.880399696883615,1,1,"k",50,10,"correct","incorrect",1,0
43,107,2,1,1,1,1,0,3,12,37,12,49,"k",5.83,0.46,4.98,10,12,32,-100,60,0.604055585110473,0.69028737372355,1,1,"k",50,10,"correct","correct",1,0
44,108,2,0,0,-1,-1,0,3,12,-49,0,-49,"d",5.9,0.58,3.7,1,2,22,-100,61,0.441250579462576,0.54013818160638,0,1,"k",50,10,"incorrect","correct",0,1
45,109,2,0,1,-1,1,0,3,12,-46,12,-34,"k",4.78,0.46,3.9,1,3,23,-100,60,0.425441004825188,0.530229578525905,1,1,"k",50,10,"correct","incorrect",1,0
46,110,2,0,0,-1,-1,0,3,12,-47,0,-47,"d",4.64,0.66,4.62,1,2,22,-100,61,0.57064715679553,0.640221772526274,0,1,"k",50,10,"incorrect","correct",0,1
47,111,2,1,0,1,-1,0,3,12,50,0,50,"d",4.03,0.69,3.48,10,11,31,-100,60,0.483189444052186,0.580335093531176,1,1,"d",40,10,"correct","incorrect",1,0
48,112,2,1,0,1,-1,0,3,12,53,0,53,"d",6.42,0.66,3.04,10,11,31,-100,60,0.410287442146,0.540241672411867,1,1,"d",40,10,"correct","correct",1,0
49,113,2,1,0,1,-1,0,3,12,39,0,39,"d",6.61,0.49,3.67,10,11,31,-100,61,0.485299173955354,0.570222074729827,0,1,"k",50,10,"incorrect","correct",0,1
50,114,2,1,1,1,1,0,3,12,39,12,51,"k",6.63,0.44,4.89,10,12,32,-100,60,1.09357450396965,1.2605764466316,1,1,"k",50,10,"correct","incorrect",1,0
51,115,2,1,0,1,-1,0,3,12,43,0,43,"d",4.4,0.66,4.96,10,11,31,-100,60,0.612695784360767,0.730281865615325,1,1,"d",40,10,"correct","correct",1,0
52,116,2,0,1,-1,1,0,3,12,-44,12,-32,"k",4.41,0.47,3.49,1,3,23,-100,60,0.588910005193611,0.690252876787781,1,1,"k",50,10,"correct","correct",1,0
53,117,2,0,0,-1,-1,1,0,2,-40,0,-40,"d",4.48,0.61,4.84,1,2,22,-100,60,0.378267729287472,0.460166873934213,1,1,"d",40,10,"correct","correct",1,0
54,118,2,1,0,1,-1,0,0,2,55,0,55,"d",4.65,0.44,4.09,10,11,31,-100,60,0.348224320166992,0.450146512188439,1,1,"d",40,10,"correct","correct",1,0
55,119,2,0,1,-1,1,0,0,2,-59,2,-57,"k",4.05,0.65,4.68,1,3,23,-100,60,0.447893662769275,0.530185388239261,1,1,"k",50,10,"correct","correct",1,0
56,120,2,0,1,-1,1,0,0,2,-48,2,-46,"k",5.41,0.56,4.73,1,3,23,-100,60,0.49088682211368,0.590230582074582,1,1,"k",50,10,"correct","correct",1,0
57,121,2,1,1,1,1,0,0,2,49,2,51,"k",6.9,0.65,3.52,10,12,32,-100,61,0.215792867858909,0.330080642999746,0,1,"d",40,10,"incorrect","correct",0,1
58,122,2,1,1,1,1,0,0,2,59,2,61,"k",5.93,0.59,4.79,10,12,32,-100,61,0.440456294663818,0.570214947265413,0,1,"d",40,10,"incorrect","incorrect",0,1
59,123,2,1,1,1,1,0,0,2,35,2,37,"k",5.89,0.66,3.48,10,12,32,-100,61,0.292022255940537,0.380101198610646,0,1,"d",40,10,"incorrect","incorrect",0,1
60,124,2,0,0,-1,-1,0,0,2,-56,0,-56,"d",5.75,0.66,3.14,1,2,22,-100,61,0.563576140437362,0.680278130825172,0,1,"k",50,10,"incorrect","incorrect",0,1
61,125,2,0,1,-1,1,0,0,2,-41,2,-39,"k",4.71,0.61,3.97,1,3,23,-100,60,0.363403541723528,0.430155680960524,1,1,"k",50,10,"correct","incorrect",1,0
62,126,2,0,0,-1,-1,0,0,2,-56,0,-56,"d",4.32,0.6,3.34,1,2,22,-100,60,0.291568093813112,0.38005814871758,1,1,"d",40,10,"correct","correct",1,0
63,127,2,0,0,-1,-1,0,0,2,-46,0,-46,"d",4.9,0.5,3.33,1,2,22,-100,61,0.71187048082902,0.830324972530434,0,1,"k",50,10,"incorrect","correct",0,1
64,128,2,0,1,-1,1,0,0,2,-53,2,-51,"k",6.99,0.44,4.7,1,3,23,-100,61,0.41608150171669,0.520173009255814,0,1,"d",40,10,"incorrect","incorrect",0,1
1,129,3,0,1,-1,1,0,0,2,-60,2,-58,"k",4.71,0.62,4.51,1,3,23,-100,60,0.539114392406191,0.670166537518526,1,1,"k",50,10,"correct","incorrect",1,0
2,130,3,1,1,1,1,0,0,2,31,2,33,"k",5.96,0.51,4.21,10,12,32,-100,61,0.296004798779904,0.410154015984517,0,1,"d",40,10,"incorrect","correct",0,1
3,131,3,0,0,-1,-1,0,0,2,-35,0,-35,"d",4.38,0.5,4.05,1,2,22,-100,61,0.357950460120264,0.47019236745291,0,1,"k",50,10,"incorrect","incorrect",0,1
4,132,3,0,1,-1,1,0,0,2,-34,2,-32,"k",6.39,0.52,4.56,1,3,23,-100,60,0.612847456834061,0.710308995603555,1,1,"k",50,10,"correct","incorrect",1,0
5,133,3,0,1,-1,1,0,0,2,-39,2,-37,"k",6.64,0.56,3.03,1,3,23,-100,61,0.343916194686244,0.44014724774388,0,1,"d",40,10,"incorrect","correct",0,1
6,134,3,0,1,-1,1,0,0,2,-43,2,-41,"k",5.51,0.57,4.8,1,3,23,-100,60,0.466892065647698,0.550166241015177,1,1,"k",50,10,"correct","incorrect",1,0
7,135,3,0,0,-1,-1,0,0,2,-50,0,-50,"d",5.55,0.42,3.07,1,2,22,-100,60,0.620627798598434,0.720302272977278,1,1,"d",40,10,"correct","correct",1,0
8,136,3,1,1,1,1,0,0,2,52,2,54,"k",6.4,0.7,4.65,10,12,32,-100,60,0.520984399972804,0.610259331420821,1,1,"k",50,10,"correct","correct",1,0
9,137,3,0,1,-1,1,0,0,2,-43,2,-41,"k",5.69,0.62,3.15,1,3,23,-100,60,0.412654616118743,0.510009242896558,1,1,"k",50,10,"correct","correct",1,0
10,138,3,0,0,-1,-1,0,0,2,-60,0,-60,"d",5.53,0.61,4.36,1,2,22,-100,61,0.35613951358755,0.490169799044452,0,1,"k",50,10,"incorrect","correct",0,1
11,139,3,1,1,1,1,0,0,2,52,2,54,"k",4.29,0.45,4.23,10,12,32,-100,60,0.634025438779645,0.770296884613344,1,1,"k",50,10,"correct","incorrect",1,0
12,140,3,1,1,1,1,0,0,2,51,2,53,"k",4.6,0.61,3.81,10,12,32,-100,60,0.393897121586633,0.510161200470975,1,1,"k",50,10,"correct","correct",1,0
13,141,3,0,0,-1,-1,1,1,4,-40,0,-40,"d",6.05,0.41,4.53,1,2,22,-100,61,0.380581589812209,0.480176236573243,0,1,"k",50,10,"incorrect","correct",0,1
14,142,3,1,0,1,-1,0,1,4,46,0,46,"d",4.82,0.63,4.35,10,11,31,-100,60,0.360321910569837,0.49016409707292,1,1,"d",40,10,"correct","incorrect",1,0
15,143,3,1,0,1,-1,0,1,4,44,0,44,"d",4.92,0.63,4.24,10,11,31,-100,60,0.287777707453643,0.400133654240562,1,1,"d",40,10,"correct","correct",1,0
16,144,3,1,0,1,-1,0,1,4,57,0,57,"d",4.57,0.68,4.86,10,11,31,-100,60,0.362994995379267,0.480187355418821,1,1,"d",40,10,"correct","correct",1,0
17,145,3,1,0,1,-1,0,1,4,58,0,58,"d",5.23,0.56,3.54,10,11,31,-100,60,0.435097580710135,0.540216868828793,1,1,"d",40,10,"correct","correct",1,0
