trialnumber,trlid,blocknumber,arraytiltcond,probetiltcond,stim1cond,stim2cond,trialDifficultyChange,trialdifficulty,difficultyOri,stim1ori,addToStim1,stim2ori,correctResp,delay1,delay2,ITI,stim1trig,stim2trig,respcuetrig,buttonpresstrig,fbtrig,rt,resptime,PerceptDecCorrect,trlResponded,buttonResponded,buttontrig,subid,fbgiven,prevtrlfb,rewarded,unrewarded
33,33,1,1,0,1,-1,0,1,4,33,0,33,d,5.83,0.7,3.53,10,11,31,-100,61,0.2499687817,0.3500657723,0,1,k,50,11,incorrect,correct,0,1
34,34,1,0,0,-1,-1,0,1,4,-54,0,-54,d,4.24,0.41,3.96,1,2,22,-100,60,0.2542732009,0.3400904561,1,1,d,40,11,correct,incorrect,1,0
35,35,1,1,1,1,1,0,1,4,52,4,56,k,5.17,0.63,3.48,10,12,32,-100,60,0.2439443624,0.3300860599,1,1,k,50,11,correct,correct,1,0
36,36,1,0,1,-1,1,0,1,4,-48,4,-44,k,6.36,0.48,3.15,1,3,23,-100,60,0.2855898605,0.3901021736,1,1,k,50,11,correct,correct,1,0
37,37,1,0,0,-1,-1,0,1,4,-49,0,-49,d,6.3,0.41,4.43,1,2,22,-100,60,0.2525968209,0.3400893157,1,1,d,40,11,correct,correct,1,0
38,38,1,0,0,-1,-1,1,0,2,-33,0,-33,d,5.52,0.63,4.75,1,2,22,-100,61,0.2696126479,0.3501230771,0,1,k,50,11,incorrect,correct,0,1
39,39,1,1,1,1,1,0,0,2,45,2,47,k,4.36,0.69,3.33,10,12,32,-100,61,0.3019357057,0.3701119126,0,1,d,40,11,incorrect,incorrect,0,1
40,40,1,1,1,1,1,0,0,2,31,2,33,k,6.79,0.7,4.9,10,12,32,-100,60,0.4302155517,0.5301839627,1,1,k,50,11,correct,incorrect,1,0
41,41,1,1,1,1,1,0,0,2,37,2,39,k,4.86,0.48,4.29,10,12,32,-100,60,0.2798773392,0.3601174949,1,1,k,50,11,correct,correct,1,0
42,42,1,0,1,-1,1,0,0,2,-51,2,-49,k,4.45,0.48,4.52,1,3,23,-100,60,0.2816070326,0.3701059255,1,1,k,50,11,correct,correct,1,0
43,43,1,0,1,-1,1,0,0,2,-46,2,-44,k,5.57,0.45,3.0,1,3,23,-100,61,0.4756460193,0.5901778388,0,1,d,40,11,incorrect,correct,0,1
44,44,1,1,1,1,1,0,0,2,31,2,33,k,6.3,0.44,4.73,10,12,32,-100,60,0.2961114257,0.4001564621,1,1,k,50,11,correct,incorrect,1,0
45,45,1,0,0,-1,-1,0,0,2,-34,0,-34,d,5.28,0.54,3.53,1,2,22,-100,61,0.2681164502,0.3701133381,0,1,k,50,11,incorrect,correct,0,1
46,46,1,0,0,-1,-1,0,0,2,-31,0,-31,d,5.86,0.54,3.74,1,2,22,-100,61,0.2575005175,0.3701007938,0,1,k,50,11,incorrect,incorrect,0,1
47,47,1,1,0,1,-1,0,0,2,47,0,47,d,5.13,0.6,3.78,10,11,31,-100,61,0.3069973469,0.4100662056,0,1,k,50,11,incorrect,incorrect,0,1
48,48,1,1,1,1,1,0,0,2,40,2,42,k,5.14,0.43,5.0,10,12,32,-100,61,0.2802773325,0.3700380721,0,1,d,40,11,incorrect,incorrect,0,1
49,49,1,0,1,-1,1,0,0,2,-59,2,-57,k,4.57,0.58,3.61,1,3,23,-100,60,0.1626048664,0.280033003,1,1,k,50,11,correct,incorrect,1,0
50,50,1,0,1,-1,1,0,0,2,-58,2,-56,k,6.39,0.61,3.95,1,3,23,-100,60,0.3236579409,0.4101354846,1,1,k,50,11,correct,correct,1,0
51,51,1,0,1,-1,1,0,0,2,-31,2,-29,k,5.16,0.61,3.49,1,3,23,-100,60,0.2794876093,0.3601163545,1,1,k,50,11,correct,correct,1,0
52,52,1,0,1,-1,1,1,2,8,-58,8,-50,k,4.74,0.7,4.22,1,3,23,-100,60,0.333190784,0.4701798231,1,1,k,50,11,correct,correct,1,0
53,53,1,1,1,1,1,0,2,8,34,8,42,k,6.75,0.5,4.97,10,12,32,-100,60,0.2274824821,0.3400431297,1,1,k,50,11,correct,correct,1,0
54,54,1,1,0,1,-1,0,2,8,38,0,38,d,6.36,0.57,3.07,10,11,31,-100,61,0.3328831626,0.4201196388,0,1,k,50,11,incorrect,correct,0,1
55,55,1,1,1,1,1,0,2,8,40,8,48,k,6.5,0.52,3.83,10,12,32,-100,60,0.2778286204,0.3801043347,1,1,k,50,11,correct,incorrect,1,0
56,56,1,1,0,1,-1,0,2,8,43,0,43,d,6.33,0.69,4.53,10,11,31,-100,61,0.2766294955,0.3801057602,0,1,k,50,11,incorrect,correct,0,1
57,57,1,1,1,1,1,0,2,8,42,8,50,k,6.55,0.5,4.49,10,12,32,-100,60,0.3011667947,0.4001450582,1,1,k,50,11,correct,incorrect,1,0
58,58,1,1,0,1,-1,0,2,8,39,0,39,d,6.13,0.42,3.09,10,11,31,-100,60,0.2548242966,0.340127804,1,1,d,40,11,correct,correct,1,0
59,59,1,1,0,1,-1,0,2,8,33,0,33,d,5.09,0.45,4.84,10,11,31,-100,60,0.226375159,0.3400610909,1,1,d,40,11,correct,correct,1,0
60,60,1,1,1,1,1,0,2,8,60,8,68,k,4.04,0.58,3.95,10,12,32,-100,60,0.2802750518,0.3800179498,1,1,k,50,11,correct,correct,1,0
61,61,1,0,0,-1,-1,0,2,8,-34,0,-34,d,5.18,0.43,3.15,1,2,22,-100,60,0.2605376732,0.360091836,1,1,d,40,11,correct,correct,1,0
62,62,1,1,1,1,1,0,2,8,50,8,58,k,5.8,0.52,4.64,10,12,32,-100,60,0.2717377731,0.4001208248,1,1,k,50,11,correct,correct,1,0
63,63,1,0,1,-1,1,0,2,8,-55,8,-47,k,5.56,0.43,4.26,1,3,23,-100,60,0.2609205607,0.3500837335,1,1,k,50,11,correct,correct,1,0
64,64,1,1,1,1,1,0,2,8,59,8,67,k,5.91,0.51,3.08,10,12,32,-100,60,0.2770143787,0.3802041192,1,1,k,50,11,correct,correct,1,0
1,65,2,1,0,1,-1,0,2,8,47,0,47,d,4.28,0.44,3.48,10,11,31,-100,60,0.2932114023,0.3801103218,1,1,d,40,11,correct,correct,1,0
2,66,2,0,0,-1,-1,0,2,8,-49,0,-49,d,4.21,0.64,4.98,1,2,22,-100,61,0.2467254996,0.3300435802,0,1,k,50,11,incorrect,correct,0,1
3,67,2,0,0,-1,-1,0,2,8,-56,0,-56,d,5.16,0.45,3.01,1,2,22,-100,60,0.266829515,0.3401848237,1,1,d,40,11,correct,incorrect,1,0
4,68,2,0,1,-1,1,0,2,8,-48,8,-40,k,4.42,0.59,3.39,1,3,23,-100,60,0.2673954358,0.3800552977,1,1,k,50,11,correct,correct,1,0
5,69,2,1,0,1,-1,0,2,8,41,0,41,d,6.88,0.57,3.44,10,11,31,-100,60,0.2485085065,0.3300869152,1,1,d,40,11,correct,correct,1,0
6,70,2,1,1,1,1,0,2,8,46,8,54,k,6.78,0.59,3.89,10,12,32,-100,60,0.3052782021,0.4101229402,1,1,k,50,11,correct,correct,1,0
7,71,2,0,0,-1,-1,0,2,8,-55,0,-55,d,5.22,0.56,4.94,1,2,22,-100,60,0.3044810663,0.3900913399,1,1,d,40,11,correct,correct,1,0
8,72,2,1,1,1,1,0,2,8,35,8,43,k,5.01,0.41,4.95,10,12,32,-100,60,0.3533740568,0.4500136562,1,1,k,50,11,correct,correct,1,0
9,73,2,0,0,-1,-1,0,2,8,-48,0,-48,d,4.55,0.55,4.88,1,2,22,-100,61,0.2851396898,0.4001134122,0,1,k,50,11,incorrect,correct,0,1
10,74,2,0,1,-1,1,0,2,8,-54,8,-46,k,6.84,0.54,4.47,1,3,23,-100,60,0.3157236459,0.4301536853,1,1,k,50,11,correct,incorrect,1,0
11,75,2,1,0,1,-1,0,2,8,54,0,54,d,4.77,0.53,3.11,10,11,31,-100,61,0.3539473902,0.4401526646,0,1,k,50,11,incorrect,correct,0,1
12,76,2,1,1,1,1,0,2,8,50,8,58,k,5.05,0.45,4.08,10,12,32,-100,60,0.3276855294,0.4301237499,1,1,k,50,11,correct,incorrect,1,0
13,77,2,0,0,-1,-1,0,2,8,-51,0,-51,d,4.07,0.49,4.01,1,2,22,-100,61,0.2598602789,0.3600684579,0,1,k,50,11,incorrect,correct,0,1
14,78,2,0,1,-1,1,1,1,4,-48,4,-44,k,6.6,0.41,4.22,1,3,23,-100,60,0.2947660452,0.4101044088,1,1,k,50,11,correct,incorrect,1,0
15,79,2,1,0,1,-1,0,1,4,39,0,39,d,5.09,0.68,4.15,10,11,31,-100,60,0.2940863701,0.3800476001,1,1,d,40,11,correct,correct,1,0
16,80,2,1,0,1,-1,0,1,4,42,0,42,d,4.1,0.46,3.68,10,11,31,-100,60,0.2705511926,0.3400904561,1,1,d,40,11,correct,correct,1,0
17,81,2,0,1,-1,1,0,1,4,-32,4,-28,k,4.35,0.69,4.92,1,3,23,-100,60,0.3163748112,0.4200922693,1,1,k,50,11,correct,correct,1,0
18,82,2,0,1,-1,1,0,1,4,-43,4,-39,k,4.01,0.41,4.86,1,3,23,-100,60,0.3438948123,0.4001171185,1,1,k,50,11,correct,correct,1,0
19,83,2,0,1,-1,1,0,1,4,-30,4,-26,k,5.27,0.41,3.54,1,3,23,-100,60,0.3022065494,0.4201167878,1,1,k,50,11,correct,correct,1,0
20,84,2,1,1,1,1,0,1,4,50,4,54,k,4.59,0.57,4.0,10,12,32,-100,60,0.2560063155,0.3600981081,1,1,k,50,11,correct,correct,1,0
21,85,2,1,0,1,-1,0,1,4,58,0,58,d,4.39,0.6,4.9,10,11,31,-100,60,0.0795305452,0.1599711252,1,1,d,40,11,correct,correct,1,0
22,86,2,1,1,1,1,0,1,4,50,4,54,k,5.39,0.63,4.57,10,12,32,-100,60,0.2990068874,0.4501735966,1,1,k,50,11,correct,correct,1,0
23,87,2,1,0,1,-1,0,1,4,41,0,41,d,6.97,0.46,3.86,10,11,31,-100,60,0.2795400675,0.3600590496,1,1,d,40,11,correct,correct,1,0
24,88,2,1,1,1,1,0,1,4,46,4,50,k,4.19,0.6,3.9,10,12,32,-100,60,0.2958628197,0.3601331753,1,1,k,50,11,correct,correct,1,0
25,89,2,0,1,-1,1,0,1,4,-34,4,-30,k,6.12,0.44,3.85,1,3,23,-100,60,0.3030912105,0.4001079954,1,1,k,50,11,correct,correct,1,0
26,90,2,1,1,1,1,1,0,2,37,2,39,k,6.8,0.5,4.92,10,12,32,-100,60,0.2295508727,0.3100920926,1,1,k,50,11,correct,correct,1,0
28,92,2,1,0,1,-1,0,0,2,44,0,44,d,5.75,0.45,4.83,10,11,31,-100,61,0.3331283474,0.420129047,0,1,k,50,11,incorrect,correct,0,1
29,93,2,1,1,1,1,0,0,2,49,2,51,k,6.69,0.55,4.24,10,12,32,-100,60,0.2817954828,0.3800846629,1,1,k,50,11,correct,incorrect,1,0
30,94,2,1,1,1,1,0,0,2,40,2,42,k,5.23,0.69,3.75,10,12,32,-100,61,0.2734888489,0.3600792916,0,1,d,40,11,incorrect,correct,0,1
31,95,2,0,0,-1,-1,0,0,2,-60,0,-60,d,6.29,0.49,3.4,1,2,22,-100,60,0.2548853077,0.3600753003,1,1,d,40,11,correct,incorrect,1,0
32,96,2,0,0,-1,-1,0,0,2,-54,0,-54,d,5.22,0.49,3.87,1,2,22,-100,60,0.260505172,0.3600986783,1,1,d,40,11,correct,correct,1,0
33,97,2,0,1,-1,1,0,0,2,-40,2,-38,k,6.52,0.64,4.49,1,3,23,-100,60,0.2912034527,0.3900947611,1,1,k,50,11,correct,correct,1,0
34,98,2,1,1,1,1,0,0,2,47,2,49,k,5.03,0.6,4.12,10,12,32,-100,60,0.4807356001,0.5801953952,1,1,k,50,11,correct,correct,1,0
35,99,2,0,0,-1,-1,0,0,2,-46,0,-46,d,6.04,0.5,3.35,1,2,22,-100,61,0.3560824939,0.4901672332,0,1,k,50,11,incorrect,correct,0,1
36,100,2,0,0,-1,-1,0,0,2,-49,0,-49,d,5.72,0.48,4.75,1,2,22,-100,60,0.2372747649,0.3401469056,1,1,d,40,11,correct,incorrect,1,0
37,101,2,0,0,-1,-1,0,0,2,-59,0,-59,d,5.69,0.45,3.27,1,2,22,-100,60,0.2730942724,0.3600901254,1,1,d,40,11,correct,correct,1,0
38,102,2,0,1,-1,1,0,0,2,-51,2,-49,k,4.23,0.51,4.25,1,3,23,-100,60,0.3091518373,0.4100981367,1,1,k,50,11,correct,correct,1,0
39,103,2,1,1,1,1,1,3,12,30,12,42,k,5.78,0.49,3.22,10,12,32,-100,60,0.2909605486,0.3901070203,1,1,k,50,11,correct,correct,1,0
40,104,2,0,0,-1,-1,0,3,12,-51,0,-51,d,6.16,0.41,4.7,1,2,22,-100,60,0.2718295749,0.3700583141,1,1,d,40,11,correct,correct,1,0
41,105,2,1,1,1,1,0,3,12,40,12,52,k,4.03,0.67,3.7,10,12,32,-100,60,0.2480939731,0.3602138582,1,1,k,50,11,correct,correct,1,0
42,106,2,0,1,-1,1,0,3,12,-35,12,-23,k,5.54,0.5,3.4,1,3,23,-100,60,0.2979868045,0.3800886543,1,1,k,50,11,correct,correct,1,0
43,107,2,1,0,1,-1,0,3,12,36,0,36,d,6.7,0.67,4.28,10,11,31,-100,60,0.2446354415,0.3501014096,1,1,d,40,11,correct,correct,1,0
44,108,2,1,1,1,1,0,3,12,60,12,72,k,6.66,0.57,4.56,10,12,32,-100,60,0.2769904304,0.4301505492,1,1,k,50,11,correct,correct,1,0
45,109,2,0,0,-1,-1,0,3,12,-44,0,-44,d,4.72,0.41,4.52,1,2,22,-100,61,0.3088256844,0.4601697249,0,1,k,50,11,incorrect,correct,0,1
46,110,2,1,0,1,-1,0,3,12,57,0,57,d,5.64,0.6,4.87,10,11,31,-100,61,0.251643166,0.350099699,0,1,k,50,11,incorrect,incorrect,0,1
47,111,2,1,0,1,-1,0,3,12,56,0,56,d,5.01,0.45,3.33,10,11,31,-100,60,0.4178662192,0.4701895165,1,1,d,40,11,correct,incorrect,1,0
48,112,2,0,0,-1,-1,0,3,12,-53,0,-53,d,4.62,0.45,4.26,1,2,22,-100,61,0.2374093315,0.3500957076,0,1,k,50,11,incorrect,correct,0,1
49,113,2,1,1,1,1,0,3,12,34,12,46,k,4.78,0.58,3.82,10,12,32,-100,60,0.25758006,0.3600875595,1,1,k,50,11,correct,incorrect,1,0
50,114,2,0,1,-1,1,0,3,12,-31,12,-19,k,4.62,0.43,3.34,1,3,23,-100,60,0.2596749647,0.3801328446,1,1,k,50,11,correct,correct,1,0
51,115,2,1,0,1,-1,0,3,12,44,0,44,d,5.97,0.45,4.61,10,11,31,-100,61,0.2449145531,0.3500589299,0,1,k,50,11,incorrect,correct,0,1
52,116,2,0,0,-1,-1,1,1,4,-33,0,-33,d,4.6,0.59,3.66,1,2,22,-100,61,0.2808155988,0.3801411124,0,1,k,50,11,incorrect,incorrect,0,1
53,117,2,1,1,1,1,0,1,4,57,4,61,k,5.41,0.64,4.31,10,12,32,-100,61,0.2542914472,0.3601140737,0,1,d,40,11,incorrect,incorrect,0,1
54,118,2,1,0,1,-1,0,1,4,35,0,35,d,6.88,0.46,4.88,10,11,31,-100,61,0.280405912,0.4001154079,0,1,k,50,11,incorrect,incorrect,0,1
55,119,2,0,1,-1,1,0,1,4,-34,4,-30,k,6.22,0.47,3.72,1,3,23,-100,60,0.311853717,0.4001099911,1,1,k,50,11,correct,incorrect,1,0
56,120,2,1,0,1,-1,0,1,4,42,0,42,d,6.58,0.6,3.61,10,11,31,-100,61,0.6506592336,0.7402950999,0,1,k,50,11,incorrect,correct,0,1
57,121,2,0,1,-1,1,0,1,4,-42,4,-38,k,4.28,0.51,4.91,1,3,23,-100,60,0.268326853,0.4201424467,1,1,k,50,11,correct,incorrect,1,0
58,122,2,0,0,-1,-1,0,1,4,-41,0,-41,d,5.82,0.46,3.82,1,2,22,-100,61,0.365872781,0.4802027507,0,1,k,50,11,incorrect,correct,0,1
59,123,2,0,1,-1,1,0,1,4,-59,4,-55,k,6.72,0.49,4.51,1,3,23,-100,61,0.2701423612,0.3601163545,0,1,d,40,11,incorrect,incorrect,0,1
60,124,2,0,0,-1,-1,0,1,4,-51,0,-51,d,4.11,0.4,3.08,1,2,22,-100,61,0.3950825617,0.5401800911,0,1,k,50,11,incorrect,incorrect,0,1
61,125,2,1,1,1,1,0,1,4,40,4,44,k,6.86,0.44,3.59,10,12,32,-100,61,0.2540257353,0.3401474758,0,1,d,40,11,incorrect,incorrect,0,1
62,126,2,1,0,1,-1,0,1,4,40,0,40,d,5.05,0.56,4.85,10,11,31,-100,60,0.2512910692,0.3500743252,1,1,d,40,11,correct,incorrect,1,0
63,127,2,1,0,1,-1,0,1,4,30,0,30,d,6.03,0.43,3.76,10,11,31,-100,60,0.2887473279,0.370113053,1,1,d,40,11,correct,correct,1,0
64,128,2,0,1,-1,1,0,1,4,-30,4,-26,k,5.39,0.55,3.39,1,3,23,-100,60,0.2624464086,0.350093997,1,1,k,50,11,correct,correct,1,0
1,129,3,0,0,-1,-1,0,1,4,-46,0,-46,d,4.41,0.68,4.99,1,2,22,-100,61,0.296589251,0.3801054751,0,1,k,50,11,incorrect,correct,0,1
2,130,3,0,0,-1,-1,0,1,4,-40,0,-40,d,5.32,0.63,4.01,1,2,22,-100,61,0.2860762388,0.3601069462,0,1,k,50,11,incorrect,incorrect,0,1
3,131,3,0,1,-1,1,0,1,4,-57,4,-53,k,4.28,0.57,4.63,1,3,23,-100,60,0.2421111782,0.3601197756,1,1,k,50,11,correct,incorrect,1,0
4,132,3,1,1,1,1,0,1,4,48,4,52,k,4.59,0.65,3.65,10,12,32,-100,61,0.3680027529,0.4501513589,0,1,d,40,11,incorrect,correct,0,1
5,133,3,1,0,1,-1,0,1,4,59,0,59,d,5.77,0.63,4.52,10,11,31,-100,61,0.2808478149,0.3800578636,0,1,k,50,11,incorrect,incorrect,0,1
6,134,3,0,0,-1,-1,0,1,4,-32,0,-32,d,4.56,0.59,3.93,1,2,22,-100,61,0.2869788611,0.3600983932,0,1,k,50,11,incorrect,incorrect,0,1
7,135,3,0,1,-1,1,0,1,4,-32,4,-28,k,5.03,0.54,4.76,1,3,23,-100,60,0.2944187951,0.4001216801,1,1,k,50,11,correct,incorrect,1,0
8,136,3,1,0,1,-1,0,1,4,59,0,59,d,6.13,0.56,4.1,10,11,31,-100,61,0.3013886014,0.4301377197,0,1,k,50,11,incorrect,correct,0,1
9,137,3,0,0,-1,-1,0,1,4,-50,0,-50,d,4.87,0.42,3.53,1,2,22,-100,61,0.3157076804,0.3801151684,0,1,k,50,11,incorrect,incorrect,0,1
10,138,3,1,1,1,1,0,1,4,42,4,46,k,4.9,0.52,3.6,10,12,32,-100,60,0.3596442311,0.4601463468,1,1,k,50,11,correct,incorrect,1,0
11,139,3,0,1,-1,1,0,1,4,-52,4,-48,k,6.65,0.43,3.4,1,3,23,-100,60,0.2768125288,0.3801305638,1,1,k,50,11,correct,correct,1,0
12,140,3,1,0,1,-1,0,1,4,53,0,53,d,6.69,0.42,3.45,10,11,31,-100,60,0.2738680301,0.3701923104,1,1,d,40,11,correct,correct,1,0
13,141,3,1,1,1,1,1,2,8,35,8,43,k,5.94,0.43,3.97,10,12,32,-100,60,0.309310067,0.4101369101,1,1,k,50,11,correct,correct,1,0
14,142,3,0,0,-1,-1,0,2,8,-41,0,-41,d,4.96,0.61,4.56,1,2,22,-100,61,0.252698316,0.3501307747,0,1,k,50,11,incorrect,correct,0,1
15,143,3,0,0,-1,-1,0,2,8,-39,0,-39,d,6.57,0.61,3.67,1,2,22,-100,61,0.3478998779,0.4801577052,0,1,k,50,11,incorrect,incorrect,0,1
16,144,3,0,1,-1,1,0,2,8,-50,8,-42,k,6.57,0.63,4.34,1,3,23,-100,60,0.256172528,0.340139208,1,1,k,50,11,correct,incorrect,1,0
17,145,3,1,0,1,-1,0,2,8,32,0,32,d,5.08,0.56,3.21,10,11,31,-100,60,0.244555899,0.3501245026,1,1,d,40,11,correct,correct,1,0
18,146,3,0,1,-1,1,0,2,8,-40,8,-32,k,5.36,0.53,3.78,1,3,23,-100,60,0.2981952116,0.3500797421,1,1,k,50,11,correct,correct,1,0
19,147,3,1,1,1,1,0,2,8,39,8,47,k,4.36,0.53,3.34,10,12,32,-100,60,0.25672733,0.3401882449,1,1,k,50,11,correct,correct,1,0
20,148,3,0,1,-1,1,0,2,8,-37,8,-29,k,4.39,0.68,4.45,1,3,23,-100,60,0.2345614812,0.3701253123,1,1,k,50,11,correct,correct,1,0
21,149,3,0,1,-1,1,0,2,8,-42,8,-34,k,4.78,0.66,4.34,1,3,23,-100,60,0.3882353478,0.4901692288,1,1,k,50,11,correct,correct,1,0
22,150,3,1,0,1,-1,0,2,8,39,0,39,d,5.22,0.6,4.83,10,11,31,-100,60,0.2653515637,0.3800997731,1,1,d,40,11,correct,correct,1,0
23,151,3,1,0,1,-1,0,2,8,31,0,31,d,6.16,0.6,4.5,10,11,31,-100,60,0.249868427,0.3500147396,1,1,d,40,11,correct,correct,1,0
24,152,3,0,1,-1,1,0,2,8,-42,8,-34,k,5.06,0.46,4.87,1,3,23,-100,60,0.3613063562,0.4901475614,1,1,k,50,11,correct,correct,1,0
25,153,3,1,1,1,1,0,2,8,55,8,63,k,5.07,0.49,4.92,10,12,32,-100,60,0.3024759676,0.4001174036,1,1,k,50,11,correct,correct,1,0
26,154,3,0,1,-1,1,1,3,12,-60,12,-48,k,6.53,0.48,3.96,1,3,23,-100,60,0.2695946867,0.3901075905,1,1,k,50,11,correct,correct,1,0
27,155,3,0,0,-1,-1,0,3,12,-56,0,-56,d,6.91,0.46,4.88,1,2,22,-100,60,0.2779064523,0.3600881297,1,1,d,40,11,correct,correct,1,0
