"trialnumber","trlid","blocknumber","arraytiltcond","probetiltcond","stim1cond","stim2cond","trialDifficultyChange","trialdifficulty","difficultyOri","stim1ori","addToStim1","stim2ori","correctResp","delay1","delay2","ITI","stim1trig","stim2trig","respcuetrig","buttonpresstrig","fbtrig","rt","resptime","PerceptDecCorrect","trlResponded","buttonResponded","buttontrig","subid","fbgiven","prevtrlfb","rewarded","unrewarded"
31,95,2,0,1,-1,1,0,1,4,-41,4,-37,"k",6.96,0.47,3.48,1,3,23,-100,60,0.146891218594646,0.330130621163335,1,1,"k",50,8,"correct","correct",1,0
32,96,2,1,1,1,1,0,1,4,54,4,58,"k",6.57,0.45,4.99,10,12,32,-100,61,0.279398029620552,0.490183455793158,0,1,"d",40,8,"incorrect","correct",0,1
33,97,2,0,0,-1,-1,0,1,4,-37,0,-37,"d",5.9,0.53,4.97,1,2,22,-100,61,0.366085938097058,0.550280138717881,0,1,"k",50,8,"incorrect","incorrect",0,1
34,98,2,0,0,-1,-1,0,1,4,-55,0,-55,"d",5.97,0.49,3.51,1,2,22,-100,61,0.655364089101568,0.800332311916918,0,1,"k",50,8,"incorrect","incorrect",0,1
35,99,2,1,0,1,-1,0,1,4,30,0,30,"d",4.6,0.65,4.84,10,11,31,-100,60,0.280509917469317,0.460183296137075,1,1,"d",40,8,"correct","incorrect",1,0
36,100,2,0,1,-1,1,0,1,4,-60,4,-56,"k",6.76,0.62,4.42,1,3,23,-100,60,0.243218624520523,0.50019158682926,1,1,"k",50,8,"correct","correct",1,0
37,101,2,0,0,-1,-1,0,1,4,-52,0,-52,"d",5.37,0.59,3.68,1,2,22,-100,61,0.192656807547792,0.390084754364125,0,1,"k",50,8,"incorrect","correct",0,1
38,102,2,1,0,1,-1,0,1,4,54,0,54,"d",4.48,0.43,3.88,10,11,31,-100,60,0.542970473960395,0.710279089551932,1,1,"d",40,8,"correct","incorrect",1,0
39,103,2,0,0,-1,-1,0,1,4,-30,0,-30,"d",5.24,0.63,3.51,1,2,22,-100,60,0.360493712416883,0.560222981980587,1,1,"d",40,8,"correct","correct",1,0
40,104,2,0,1,-1,1,0,1,4,-56,4,-52,"k",6.15,0.65,3.44,1,3,23,-100,60,0.193939469965699,0.440133962528762,1,1,"k",50,8,"correct","correct",1,0
41,105,2,1,0,1,-1,1,3,12,42,0,42,"d",5.41,0.61,4.7,10,11,31,-100,61,0.322980612097126,0.490187447185235,0,1,"k",50,8,"incorrect","correct",0,1
42,106,2,0,0,-1,-1,0,3,12,-50,0,-50,"d",5.29,0.41,4.71,1,2,22,-100,61,0.456223834998127,0.600281735275075,0,1,"k",50,8,"incorrect","incorrect",0,1
43,107,2,0,1,-1,1,0,3,12,-57,12,-45,"k",4.32,0.63,4.77,1,3,23,-100,60,0.987668023359674,1.2305445285424,1,1,"k",50,8,"correct","incorrect",1,0
44,108,2,1,0,1,-1,0,3,12,50,0,50,"d",4.03,0.52,4.91,10,11,31,-100,61,0.473157316735069,0.620247249645672,0,1,"k",50,8,"incorrect","correct",0,1
45,109,2,0,0,-1,-1,0,3,12,-57,0,-57,"d",5.46,0.68,3.96,1,2,22,-100,60,0.0344058014316033,0.230031634634997,1,1,"d",40,8,"correct","incorrect",1,0
46,110,2,1,0,1,-1,0,3,12,44,0,44,"d",4.98,0.52,4.85,10,11,31,-100,61,0.209741677091642,0.390114974905828,0,1,"k",50,8,"incorrect","correct",0,1
47,111,2,1,0,1,-1,0,3,12,58,0,58,"d",5.19,0.44,4.88,10,11,31,-100,60,1.18087193674864,1.30065190839878,1,1,"d",40,8,"correct","incorrect",1,0
48,112,2,1,1,1,1,0,3,12,34,12,46,"k",4.38,0.66,4.23,10,12,32,-100,61,0.300326039729498,0.470171185112576,0,1,"d",40,8,"incorrect","correct",0,1
49,113,2,1,0,1,-1,0,3,12,40,0,40,"d",6.91,0.42,4.88,10,11,31,-100,60,0.300436658314993,0.510188884086347,1,1,"d",40,8,"correct","incorrect",1,0
50,114,2,1,0,1,-1,0,3,12,41,0,41,"d",6.85,0.45,4.76,10,11,31,-100,62,NA,NA,-1,0,NA,NA,8,"timed out","correct",0,0
51,115,2,1,1,1,1,0,3,12,52,12,64,"k",4.75,0.65,3.03,10,12,32,-100,60,0.276736626269667,0.470133551985327,1,1,"k",50,8,"correct","timed out",1,0
52,116,2,1,1,1,1,0,3,12,55,12,67,"k",5.98,0.58,4.08,10,12,32,-100,60,0.225739462439378,0.410126105187828,1,1,"k",50,8,"correct","correct",1,0
53,117,2,0,1,-1,1,1,1,4,-58,4,-54,"k",5.69,0.63,3.41,1,3,23,-100,60,0.373513063826977,0.570219423939307,1,1,"k",50,8,"correct","correct",1,0
54,118,2,0,1,-1,1,0,1,4,-34,4,-30,"k",4.16,0.46,4.12,1,3,23,-100,60,0.449195563396643,0.650231728831386,1,1,"k",50,8,"correct","correct",1,0
55,119,2,0,0,-1,-1,0,1,4,-54,0,-54,"d",6.54,0.54,4.41,1,2,22,-100,60,0.333886236197031,0.500167068276824,1,1,"d",40,8,"correct","correct",1,0
56,120,2,1,1,1,1,0,1,4,60,4,64,"k",4.64,0.69,4.21,10,12,32,-100,61,0.80369705560679,0.980436190752243,0,1,"d",40,8,"incorrect","correct",0,1
57,121,2,1,1,1,1,0,1,4,35,4,39,"k",6.25,0.69,4.27,10,12,32,-100,62,NA,NA,-1,0,NA,NA,8,"timed out","incorrect",0,0
58,122,2,0,0,-1,-1,0,1,4,-38,0,-38,"d",6.94,0.57,3.14,1,2,22,-100,62,NA,NA,-1,0,NA,NA,8,"timed out","timed out",0,0
59,123,2,0,1,-1,1,0,1,4,-60,4,-56,"k",6.02,0.46,4.88,1,3,23,-100,60,0.80278445227259,0.970489070997701,1,1,"k",50,8,"correct","timed out",1,0
60,124,2,0,1,-1,1,0,1,4,-32,4,-28,"k",5.34,0.43,3.57,1,3,23,-100,62,NA,NA,-1,0,NA,NA,8,"timed out","correct",0,0
61,125,2,1,1,1,1,0,1,4,49,4,53,"k",6.16,0.58,3.92,10,12,32,-100,60,1.12890971128536,1.33065092765628,1,1,"k",50,8,"correct","timed out",1,0
62,126,2,1,1,1,1,0,1,4,53,4,57,"k",5.97,0.48,3.03,10,12,32,-100,60,0.190151353594956,0.39012980007692,1,1,"k",50,8,"correct","correct",1,0
63,127,2,1,1,1,1,0,1,4,36,4,40,"k",4.33,0.47,3.92,10,12,32,-100,61,0.322267293277491,0.520285395952214,0,1,"d",40,8,"incorrect","correct",0,1
64,128,2,1,1,1,1,0,1,4,32,4,36,"k",5.12,0.63,3.85,10,12,32,-100,60,0.836088344336531,1.05043665831545,1,1,"k",50,8,"correct","incorrect",1,0
1,129,3,0,0,-1,-1,0,2,8,-39,0,-39,"d",5.53,0.59,3.37,1,2,22,-100,61,0.196557823299827,0.390112979209334,0,1,"k",50,8,"incorrect","correct",0,1
2,130,3,1,0,1,-1,0,2,8,40,0,40,"d",4.12,0.48,3.23,10,11,31,-100,60,0.355459996555965,0.54017051227811,1,1,"d",40,8,"correct","incorrect",1,0
3,131,3,1,0,1,-1,0,2,8,55,0,55,"d",4.38,0.54,3.82,10,11,31,-100,61,0.557478899790112,0.750290231238523,0,1,"k",50,8,"incorrect","correct",0,1
4,132,3,0,1,-1,1,0,2,8,-41,8,-33,"k",6.67,0.44,4.35,1,3,23,-100,61,0.648220637322538,0.810333315467233,0,1,"d",40,8,"incorrect","incorrect",0,1
5,133,3,0,1,-1,1,0,2,8,-30,8,-22,"k",4.43,0.49,3.39,1,3,23,-100,61,0.328330503245979,0.51019259037912,0,1,"d",40,8,"incorrect","incorrect",0,1
6,134,3,1,1,1,1,0,2,8,36,8,44,"k",6.21,0.47,4.74,10,12,32,-100,60,0.215018297682491,0.38011169056017,1,1,"k",50,8,"correct","incorrect",1,0
7,135,3,0,1,-1,1,0,2,8,-59,8,-51,"k",6.03,0.55,4.71,1,3,23,-100,60,0.841781495221312,1.02045759601879,1,1,"k",50,8,"correct","correct",1,0
8,136,3,1,0,1,-1,0,2,8,45,0,45,"d",6.8,0.69,3.29,10,11,31,-100,60,0.266386090796004,0.460068115959984,1,1,"d",40,8,"correct","correct",1,0
9,137,3,1,1,1,1,0,2,8,42,8,50,"k",5.1,0.55,3.25,10,12,32,-100,60,0.334526284458661,0.530197448474155,1,1,"k",50,8,"correct","correct",1,0
10,138,3,1,0,1,-1,0,2,8,35,0,35,"d",5.34,0.59,4.75,10,11,31,-100,60,0.307464074618565,0.540222970576451,1,1,"d",40,8,"correct","correct",1,0
11,139,3,1,0,1,-1,0,2,8,49,0,49,"d",5.21,0.59,4.53,10,11,31,-100,60,0.262767323497883,0.460180445142669,1,1,"d",40,8,"correct","correct",1,0
12,140,3,0,1,-1,1,0,2,8,-45,8,-37,"k",5.09,0.46,4.11,1,3,23,-100,60,0.328441977130751,0.480175894955664,1,1,"k",50,8,"correct","correct",1,0
13,141,3,1,1,1,1,1,1,4,44,4,48,"k",5.3,0.63,4.16,10,12,32,-100,60,0.23152099415347,0.430039446359388,1,1,"k",50,8,"correct","correct",1,0
14,142,3,0,1,-1,1,0,1,4,-51,4,-47,"k",6.49,0.64,4.19,1,3,23,-100,60,0.282405828801075,0.420177856440205,1,1,"k",50,8,"correct","correct",1,0
15,143,3,1,0,1,-1,0,1,4,60,0,60,"d",6.3,0.58,4.27,10,11,31,-100,60,0.469426220254263,0.630261652869649,1,1,"d",40,8,"correct","correct",1,0
16,144,3,0,0,-1,-1,0,1,4,-38,0,-38,"d",5.8,0.41,4.01,1,2,22,-100,61,0.456877853132482,0.670299593904474,0,1,"k",50,8,"incorrect","correct",0,1
17,145,3,1,1,1,1,0,1,4,50,4,54,"k",5.22,0.48,4.38,10,12,32,-100,61,0.563881948301059,0.780359670060079,0,1,"d",40,8,"incorrect","incorrect",0,1
18,146,3,0,0,-1,-1,0,1,4,-36,0,-36,"d",6.78,0.56,3.5,1,2,22,-100,60,0.264645843762992,0.460155641490928,1,1,"d",40,8,"correct","incorrect",1,0
