"trialnumber","trlid","blocknumber","arraytiltcond","probetiltcond","stim1cond","stim2cond","trialDifficultyChange","trialdifficulty","difficultyOri","stim1ori","addToStim1","stim2ori","correctResp","delay1","delay2","ITI","stim1trig","stim2trig","respcuetrig","buttonpresstrig","fbtrig","rt","resptime","PerceptDecCorrect","trlResponded","buttonResponded","buttontrig","subid","fbgiven","prevtrlfb","rewarded","unrewarded"
37,37,1,1,1,1,1,0,0,2,44,2,46,"k",5.57,0.5,3.2,10,12,32,-100,60,0.332270862721998,0.460217222971551,1,1,"k",50,9,"correct","correct",1,0
38,38,1,1,1,1,1,0,0,2,57,2,59,"k",5.52,0.49,3.62,10,12,32,-100,60,0.475586934235253,0.640246120652591,1,1,"k",50,9,"correct","correct",1,0
39,39,1,1,0,1,-1,0,0,2,40,0,40,"d",4.98,0.43,3.22,10,11,31,-100,60,0.12779126614987,0.280057179545111,1,1,"d",40,9,"correct","correct",1,0
40,40,1,0,0,-1,-1,0,0,2,-30,0,-30,"d",5.13,0.53,4.09,1,2,22,-100,60,0.347454974244101,0.500182748744919,1,1,"d",40,9,"correct","correct",1,0
41,41,1,0,0,-1,-1,1,1,4,-35,0,-35,"d",5.86,0.42,4.69,1,2,22,-100,60,0.144380062652999,0.290024541360253,1,1,"d",40,9,"correct","correct",1,0
42,42,1,0,0,-1,-1,0,1,4,-35,0,-35,"d",6.33,0.64,3.61,1,2,22,-100,60,0.259608991807909,0.420136802118577,1,1,"d",40,9,"correct","correct",1,0
43,43,1,1,0,1,-1,0,1,4,31,0,31,"d",4.46,0.51,3.02,10,11,31,-100,60,0.516307403348037,0.660298020155096,1,1,"d",40,9,"correct","correct",1,0
44,44,1,1,0,1,-1,0,1,4,60,0,60,"d",5.57,0.51,3.29,10,11,31,-100,61,0.543762765328211,0.690275086755719,0,1,"k",50,9,"incorrect","correct",0,1
45,45,1,0,0,-1,-1,0,1,4,-43,0,-43,"d",5.02,0.7,3.8,1,2,22,-100,60,0.353581191191552,0.5002009951113,1,1,"d",40,9,"correct","incorrect",1,0
46,46,1,0,1,-1,1,0,1,4,-41,4,-37,"k",4.05,0.68,4.53,1,3,23,-100,60,0.113449908596522,0.250040769220504,1,1,"k",50,9,"correct","correct",1,0
47,47,1,1,0,1,-1,0,1,4,48,0,48,"d",5.75,0.63,4.87,10,11,31,-100,60,0.0783188141685969,0.240038910373187,1,1,"d",40,9,"correct","correct",1,0
48,48,1,0,1,-1,1,0,1,4,-49,4,-45,"k",4.78,0.48,4.59,1,3,23,-100,60,0.317963432004035,0.450150361450142,1,1,"k",50,9,"correct","correct",1,0
49,49,1,0,1,-1,1,0,1,4,-30,4,-26,"k",6.71,0.5,4.37,1,3,23,-100,60,0.840603464301239,0.970425778919889,1,1,"k",50,9,"correct","correct",1,0
50,50,1,0,1,-1,1,0,1,4,-51,4,-47,"k",5.75,0.62,3.74,1,3,23,-100,60,0.00965090142744884,0.139987535450928,1,1,"k",50,9,"correct","correct",1,0
51,51,1,0,1,-1,1,0,1,4,-33,4,-29,"k",4.83,0.49,4.1,1,3,23,-100,60,0.0694262772740331,0.21999727444927,1,1,"k",50,9,"correct","correct",1,0
52,52,1,1,1,1,1,0,1,4,54,4,58,"k",6.78,0.43,3.58,10,12,32,-100,60,0.562848462801412,0.700307166145649,1,1,"k",50,9,"correct","correct",1,0
53,53,1,1,0,1,-1,1,3,12,46,0,46,"d",4.47,0.5,3.02,10,11,31,-100,60,0.379000372910014,0.530183193501216,1,1,"d",40,9,"correct","correct",1,0
54,54,1,1,0,1,-1,0,3,12,30,0,30,"d",5.15,0.7,4.05,10,11,31,-100,60,0.112584916871128,0.280052617954425,1,1,"d",40,9,"correct","correct",1,0
55,55,1,1,0,1,-1,0,3,12,42,0,42,"d",5.35,0.59,3.24,10,11,31,-100,60,0.704537471759977,0.840356283079018,1,1,"d",40,9,"correct","correct",1,0
56,56,1,1,1,1,1,0,3,12,57,12,69,"k",4.45,0.65,3.27,10,12,32,-100,60,0.320541586315812,0.470169189416993,1,1,"k",50,9,"correct","correct",1,0
57,57,1,1,1,1,1,0,3,12,60,12,72,"k",5.19,0.63,3.17,10,12,32,-100,60,0.102828243547265,0.240028076594172,1,1,"k",50,9,"correct","correct",1,0
58,58,1,1,1,1,1,0,3,12,46,12,58,"k",5.65,0.44,3.04,10,12,32,-100,60,0.646717022831581,0.78033771740229,1,1,"k",50,9,"correct","correct",1,0
59,59,1,1,1,1,1,0,3,12,46,12,58,"k",4.45,0.69,4.18,10,12,32,-100,60,0.0126222078779392,0.17998413706664,1,1,"k",50,9,"correct","correct",1,0
60,60,1,1,1,1,1,0,3,12,48,12,60,"k",5.23,0.49,3.61,10,12,32,-100,60,0.282412386088254,0.420191826313385,1,1,"k",50,9,"correct","correct",1,0
61,61,1,1,1,1,1,0,3,12,58,12,70,"k",5.38,0.68,4.18,10,12,32,-100,60,0.335718855450978,0.450140668066524,1,1,"k",50,9,"correct","correct",1,0
62,62,1,1,1,1,1,0,3,12,43,12,55,"k",5.89,0.41,4.08,10,12,32,-100,60,0.0208635776325536,0.119978971064484,1,1,"k",50,9,"correct","correct",1,0
63,63,1,0,0,-1,-1,0,3,12,-52,0,-52,"d",5.42,0.61,3.83,1,2,22,-100,61,0.418722708855057,0.60023355346857,0,1,"k",50,9,"incorrect","correct",0,1
64,64,1,0,1,-1,1,0,3,12,-52,12,-40,"k",5.72,0.6,3.64,1,3,23,-100,60,0.331939292063907,0.450128978989596,1,1,"k",50,9,"correct","incorrect",1,0
1,65,2,1,0,1,-1,0,0,2,59,0,59,"d",6.29,0.63,4.08,10,11,31,-100,60,0.230669687200134,0.410152049238604,1,1,"d",40,9,"correct","correct",1,0
2,66,2,1,1,1,1,0,0,2,55,2,57,"k",6.88,0.54,4.62,10,12,32,-100,61,0.365313888791206,0.530202010066205,0,1,"d",40,9,"incorrect","correct",0,1
3,67,2,1,1,1,1,0,0,2,47,2,49,"k",4.28,0.41,3.37,10,12,32,-100,61,0.249773631037897,0.410131807177095,0,1,"d",40,9,"incorrect","incorrect",0,1
4,68,2,1,0,1,-1,0,0,2,41,0,41,"d",4.21,0.44,4.22,10,11,31,-100,60,0.691701439296594,0.860371404753096,1,1,"d",40,9,"correct","incorrect",1,0
5,69,2,1,1,1,1,0,0,2,39,2,41,"k",5.62,0.6,3.88,10,12,32,-100,61,0.0550073726717528,0.270071571365406,0,1,"d",40,9,"incorrect","correct",0,1
6,70,2,0,0,-1,-1,0,0,2,-47,0,-47,"d",6.48,0.62,3.37,1,2,22,-100,61,0.0601442945317103,0.190062402565673,0,1,"k",50,9,"incorrect","incorrect",0,1
7,71,2,1,0,1,-1,0,0,2,60,0,60,"d",4.25,0.66,4.54,10,11,31,-100,60,0.286007775232065,0.47016690862074,1,1,"d",40,9,"correct","incorrect",1,0
8,72,2,0,0,-1,-1,0,0,2,-52,0,-52,"d",4.43,0.64,3.01,1,2,22,-100,61,0.418526845534871,0.520196159824991,0,1,"k",50,9,"incorrect","correct",0,1
9,73,2,0,1,-1,1,0,0,2,-34,2,-32,"k",6.68,0.7,4.81,1,3,23,-100,60,0.0948793858278805,0.210025065944137,1,1,"k",50,9,"correct","incorrect",1,0
10,74,2,0,1,-1,1,0,0,2,-42,2,-40,"k",6.38,0.42,3.25,1,3,23,-100,61,0.900638565744885,1.05051734145854,0,1,"d",40,9,"incorrect","correct",0,1
11,75,2,1,0,1,-1,0,0,2,37,0,37,"d",4.35,0.64,4.19,10,11,31,-100,60,0.530043779870539,0.710200117004206,1,1,"d",40,9,"correct","incorrect",1,0
12,76,2,0,1,-1,1,0,0,2,-59,2,-57,"k",6.33,0.53,3.12,1,3,23,-100,61,0.335386429494974,0.500202705707125,0,1,"d",40,9,"incorrect","correct",0,1
13,77,2,0,1,-1,1,0,0,2,-52,2,-50,"k",6.91,0.5,4.6,1,3,23,-100,61,0.477722614201411,0.660294313862323,0,1,"d",40,9,"incorrect","incorrect",0,1
14,78,2,0,1,-1,1,0,0,2,-43,2,-41,"k",4.36,0.49,3.41,1,3,23,-100,60,0.390125523585084,0.510187458588916,1,1,"k",50,9,"correct","incorrect",1,0
15,79,2,1,0,1,-1,0,0,2,48,0,48,"d",5.69,0.51,4.7,10,11,31,-100,60,0.460764899011338,0.640253248137014,1,1,"d",40,9,"correct","correct",1,0
16,80,2,1,1,1,1,1,2,8,37,8,45,"k",4.81,0.57,3.92,10,12,32,-100,61,0.838625444326681,1.00046328660392,0,1,"d",40,9,"incorrect","correct",0,1
17,81,2,0,0,-1,-1,0,2,8,-52,0,-52,"d",4.41,0.44,4.95,1,2,22,-100,61,0.332075854699724,0.460198691507685,0,1,"k",50,9,"incorrect","incorrect",0,1
18,82,2,0,1,-1,1,0,2,8,-42,8,-34,"k",4.28,0.43,4.14,1,3,23,-100,60,0.321942850103369,0.490184025991766,1,1,"k",50,9,"correct","incorrect",1,0
19,83,2,0,0,-1,-1,0,2,8,-42,0,-42,"d",6.24,0.53,4.56,1,2,22,-100,60,0.49472252411033,0.630285316125082,1,1,"d",40,9,"correct","correct",1,0
20,84,2,0,0,-1,-1,0,2,8,-47,0,-47,"d",6.25,0.56,4.23,1,2,22,-100,60,0.503489617249215,0.670307861788388,1,1,"d",40,9,"correct","correct",1,0
21,85,2,1,1,1,1,0,2,8,31,8,39,"k",5.31,0.43,4.11,10,12,32,-100,60,0.152792492077424,0.289922760857735,1,1,"k",50,9,"correct","correct",1,0
22,86,2,1,1,1,1,0,2,8,40,8,48,"k",4.13,0.46,4.62,10,12,32,-100,60,0.166786598500039,0.320070316929559,1,1,"k",50,9,"correct","correct",1,0
23,87,2,1,1,1,1,0,2,8,56,8,64,"k",4.13,0.59,3.1,10,12,32,-100,60,0.0375852304805449,0.189993408501323,1,1,"k",50,9,"correct","correct",1,0
24,88,2,1,0,1,-1,0,2,8,34,0,34,"d",4.37,0.6,3.32,10,11,31,-100,60,0.239931427880947,0.390502995254792,1,1,"d",40,9,"correct","correct",1,0
25,89,2,1,1,1,1,0,2,8,34,8,42,"k",5.46,0.52,4.4,10,12,32,-100,60,0.321408573739973,0.420143644507334,1,1,"k",50,9,"correct","correct",1,0
26,90,2,0,0,-1,-1,0,2,8,-47,0,-47,"d",4.27,0.65,4.93,1,2,22,-100,60,0.0708375195445115,0.250014540071788,1,1,"d",40,9,"correct","correct",1,0
27,91,2,0,0,-1,-1,0,2,8,-44,0,-44,"d",6.17,0.58,4.53,1,2,22,-100,60,0.133668876378579,0.320085997398564,1,1,"d",40,9,"correct","correct",1,0
28,92,2,0,1,-1,1,1,1,4,-43,4,-39,"k",4.19,0.47,3.31,1,3,23,-100,61,0.340439532117671,0.520173636969048,0,1,"d",40,9,"incorrect","correct",0,1
29,93,2,1,1,1,1,0,1,4,35,4,39,"k",5.1,0.52,3.49,10,12,32,-100,60,0.362565530107531,0.480208681392469,1,1,"k",50,9,"correct","incorrect",1,0
30,94,2,0,1,-1,1,0,1,4,-53,4,-49,"k",6.8,0.47,3.34,1,3,23,-100,61,0.247612292119811,0.440229755944529,0,1,"d",40,9,"incorrect","correct",0,1
31,95,2,1,0,1,-1,0,1,4,30,0,30,"d",5.28,0.66,3.15,10,11,31,-100,60,0.231515292163749,0.400133654620731,1,1,"d",40,9,"correct","incorrect",1,0
32,96,2,0,0,-1,-1,0,1,4,-55,0,-55,"d",5.22,0.5,4.19,1,2,22,-100,61,0.63497976364124,0.780298373680125,0,1,"k",50,9,"incorrect","correct",0,1
33,97,2,1,1,1,1,0,1,4,51,4,55,"k",4.88,0.43,4,10,12,32,-100,60,0.234668492063065,0.370099568131991,1,1,"k",50,9,"correct","incorrect",1,0
34,98,2,0,0,-1,-1,0,1,4,-41,0,-41,"d",6.69,0.53,3.16,1,2,22,-100,60,0.239857872222274,0.420156759080783,1,1,"d",40,9,"correct","correct",1,0
35,99,2,0,0,-1,-1,0,1,4,-49,0,-49,"d",4.87,0.55,4.78,1,2,22,-100,60,0.525437713182328,0.710283936243286,1,1,"d",40,9,"correct","correct",1,0
36,100,2,1,1,1,1,0,1,4,41,4,45,"k",4.06,0.53,4.88,10,12,32,-100,60,0.509049626691194,0.630220028349868,1,1,"k",50,9,"correct","correct",1,0
37,101,2,0,1,-1,1,0,1,4,-44,4,-40,"k",6.38,0.49,3.83,1,3,23,-100,61,0.281909755760353,0.450127268393771,0,1,"d",40,9,"incorrect","correct",0,1
38,102,2,1,1,1,1,0,1,4,40,4,44,"k",4.25,0.67,4.27,10,12,32,-100,61,0.18185610004366,0.350100126925099,0,1,"d",40,9,"incorrect","incorrect",0,1
39,103,2,1,0,1,-1,0,1,4,30,0,30,"d",6.77,0.66,3.79,10,11,31,-100,61,0.338827294737712,0.460167900768283,0,1,"k",50,9,"incorrect","incorrect",0,1
40,104,2,0,0,-1,-1,1,3,12,-46,0,-46,"d",4.94,0.4,4.08,1,2,22,-100,60,0.260430363319756,0.490157511741927,1,1,"d",40,9,"correct","incorrect",1,0
41,105,2,1,1,1,1,0,3,12,50,12,62,"k",5.33,0.45,4.28,10,12,32,-100,61,0.37585430049694,0.520244341632861,0,1,"d",40,9,"incorrect","correct",0,1
42,106,2,1,0,1,-1,0,3,12,47,0,47,"d",5.48,0.49,4.37,10,11,31,-100,60,0.23910378418077,0.400119114548943,1,1,"d",40,9,"correct","incorrect",1,0
43,107,2,0,0,-1,-1,0,3,12,-60,0,-60,"d",4.98,0.42,3.05,1,2,22,-100,61,0.135595578449283,0.250039343723984,0,1,"k",50,9,"incorrect","correct",0,1
44,108,2,1,0,1,-1,0,3,12,34,0,34,"d",4.57,0.47,4.51,10,11,31,-100,61,0.921133794889101,1.07049825120157,0,1,"k",50,9,"incorrect","incorrect",0,1
45,109,2,0,1,-1,1,0,3,12,-37,12,-25,"k",5.99,0.5,3.52,1,3,23,-100,60,0.42644462741373,0.540202728514487,1,1,"k",50,9,"correct","incorrect",1,0
46,110,2,0,1,-1,1,0,3,12,-40,12,-28,"k",5.77,0.68,4.02,1,3,23,-100,60,0.251356218075671,0.380126230633323,1,1,"k",50,9,"correct","correct",1,0
47,111,2,1,0,1,-1,0,3,12,57,0,57,"d",6.97,0.43,3.15,10,11,31,-100,61,0.392608739779462,0.53018062760566,0,1,"k",50,9,"incorrect","correct",0,1
48,112,2,1,0,1,-1,0,3,12,43,0,43,"d",6.76,0.53,4.89,10,11,31,-100,60,0.052878820190017,0.230001984293267,1,1,"d",40,9,"correct","incorrect",1,0
49,113,2,1,0,1,-1,0,3,12,43,0,43,"d",6.94,0.56,3.67,10,11,31,-100,60,0.0378540792589774,0.250025944049412,1,1,"d",40,9,"correct","correct",1,0
50,114,2,0,0,-1,-1,0,3,12,-60,0,-60,"d",5.62,0.54,3.68,1,2,22,-100,61,0.165635652028868,0.270066154476808,0,1,"k",50,9,"incorrect","correct",0,1
51,115,2,0,0,-1,-1,0,3,12,-57,0,-57,"d",5.03,0.47,3.1,1,2,22,-100,60,0.24989736419775,0.430104734132328,1,1,"d",40,9,"correct","incorrect",1,0
52,116,2,0,1,-1,1,1,1,4,-37,4,-33,"k",5.27,0.42,4.24,1,3,23,-100,60,0.315451420765385,0.43013638017328,1,1,"k",50,9,"correct","correct",1,0
53,117,2,1,0,1,-1,0,1,4,48,0,48,"d",6.05,0.53,4.17,10,11,31,-100,60,0.594580886705444,0.780316334943564,1,1,"d",40,9,"correct","correct",1,0
54,118,2,0,0,-1,-1,0,1,4,-45,0,-45,"d",4.16,0.53,3.75,1,2,22,-100,60,0.402435262467407,0.600241821352029,1,1,"d",40,9,"correct","correct",1,0
55,119,2,1,0,1,-1,0,1,4,51,0,51,"d",5.52,0.7,3.96,10,11,31,-100,61,0.175998731876462,0.35999621387964,0,1,"k",50,9,"incorrect","correct",0,1
56,120,2,0,0,-1,-1,0,1,4,-44,0,-44,"d",6.96,0.42,4.89,1,2,22,-100,60,0.620156302922624,0.820298396487487,1,1,"d",40,9,"correct","incorrect",1,0
57,121,2,0,1,-1,1,0,1,4,-34,4,-30,"k",5.9,0.42,4.66,1,3,23,-100,60,0.0668464123664307,0.200017220005975,1,1,"k",50,9,"correct","correct",1,0
58,122,2,0,1,-1,1,0,1,4,-42,4,-38,"k",4.35,0.7,4.9,1,3,23,-100,61,0.0802497927343211,0.260042342970337,0,1,"d",40,9,"incorrect","correct",0,1
59,123,2,1,0,1,-1,0,1,4,37,0,37,"d",5.76,0.65,3.39,10,11,31,-100,61,0.180288623278102,0.360096853984942,0,1,"k",50,9,"incorrect","incorrect",0,1
60,124,2,1,1,1,1,0,1,4,53,4,57,"k",5.35,0.48,4.7,10,12,32,-100,60,0.115391435840138,0.230038762119875,1,1,"k",50,9,"correct","incorrect",1,0
61,125,2,0,1,-1,1,0,1,4,-57,4,-53,"k",4.94,0.64,3.34,1,3,23,-100,60,0.335586854407666,0.450156633636652,1,1,"k",50,9,"correct","correct",1,0
62,126,2,0,1,-1,1,0,1,4,-50,4,-46,"k",5.19,0.48,4.99,1,3,23,-100,60,0.210451859817113,0.340076030321143,1,1,"k",50,9,"correct","correct",1,0
63,127,2,1,1,1,1,0,1,4,41,4,45,"k",6.25,0.6,3.45,10,12,32,-100,61,0.475884863159081,0.700386708891529,0,1,"d",40,9,"incorrect","correct",0,1
64,128,2,1,1,1,1,0,1,4,39,4,43,"k",6.76,0.64,3.47,10,12,32,-100,61,0.0188541967199853,0.230036196226138,0,1,"d",40,9,"incorrect","incorrect",0,1
1,129,3,0,1,-1,1,0,2,8,-47,8,-39,"k",6.93,0.52,3.16,1,3,23,-100,60,0.28959917298198,0.410116982006002,1,1,"k",50,9,"correct","incorrect",1,0
2,130,3,1,0,1,-1,0,2,8,34,0,34,"d",5.15,0.55,3.12,10,11,31,-100,60,0.109764713126424,0.290070442371871,1,1,"d",40,9,"correct","correct",1,0
3,131,3,1,0,1,-1,0,2,8,60,0,60,"d",4.46,0.7,4.52,10,11,31,-100,61,0.335502464969977,0.420117415356799,0,1,"k",50,9,"incorrect","correct",0,1
4,132,3,1,1,1,1,0,2,8,43,8,51,"k",4.84,0.43,4.73,10,12,32,-100,60,0.219107764170985,0.370111257208919,1,1,"k",50,9,"correct","incorrect",1,0
5,133,3,1,1,1,1,0,2,8,38,8,46,"k",4.51,0.45,3.03,10,12,32,-100,60,0.173668614086637,0.290050200310361,1,1,"k",50,9,"correct","correct",1,0
6,134,3,0,0,-1,-1,0,2,8,-30,0,-30,"d",6.41,0.41,3.59,1,2,22,-100,61,0.229038063056578,0.330129765865422,0,1,"k",50,9,"incorrect","correct",0,1
7,135,3,0,1,-1,1,0,2,8,-36,8,-28,"k",4.08,0.49,4.62,1,3,23,-100,60,0.110829844665204,0.230034770729617,1,1,"k",50,9,"correct","incorrect",1,0
8,136,3,1,1,1,1,0,2,8,39,8,47,"k",6.57,0.6,3.85,10,12,32,-100,61,0.229939262413609,0.380114541554576,0,1,"d",40,9,"incorrect","correct",0,1
9,137,3,1,1,1,1,0,2,8,35,8,43,"k",5.48,0.46,4.16,10,12,32,-100,60,0.511173047381817,0.600154580921298,1,1,"k",50,9,"correct","incorrect",1,0
10,138,3,1,0,1,-1,0,2,8,51,0,51,"d",6.76,0.52,4.4,10,11,31,-100,61,0.0959054587419814,0.240075973300918,0,1,"k",50,9,"incorrect","correct",0,1
11,139,3,1,0,1,-1,0,2,8,58,0,58,"d",5.22,0.46,3.28,10,11,31,-100,61,0.36195399179087,0.510186888392127,0,1,"k",50,9,"incorrect","incorrect",0,1
12,140,3,1,0,1,-1,0,2,8,54,0,54,"d",4.64,0.54,4.5,10,11,31,-100,60,0.207670714698907,0.390124953386476,1,1,"d",40,9,"correct","incorrect",1,0
13,141,3,0,0,-1,-1,0,2,8,-34,0,-34,"d",6.6,0.65,4.84,1,2,22,-100,61,0.142133764098617,0.270183615450151,0,1,"k",50,9,"incorrect","correct",0,1
14,142,3,1,1,1,1,0,2,8,32,8,40,"k",6.19,0.44,4.39,10,12,32,-100,61,0.567073636626446,0.730300768515008,0,1,"d",40,9,"incorrect","incorrect",0,1
15,143,3,1,1,1,1,1,0,2,55,2,57,"k",6.24,0.57,4.2,10,12,32,-100,60,0.0517207462307852,0.220021507902857,1,1,"k",50,9,"correct","incorrect",1,0
16,144,3,1,0,1,-1,0,0,2,49,0,49,"d",5.99,0.45,4.01,10,11,31,-100,60,0.180875072843264,0.38011482665388,1,1,"d",40,9,"correct","correct",1,0
17,145,3,1,0,1,-1,0,0,2,39,0,39,"d",5.63,0.44,3.1,10,11,31,-100,60,0.369086609791339,0.490146963064035,1,1,"d",40,9,"correct","correct",1,0
