trialnumber,trlid,blocknumber,arraytiltcond,probetiltcond,stim1cond,stim2cond,trialDifficultyChange,trialdifficulty,difficultyOri,stim1ori,addToStim1,stim2ori,correctResp,delay1,delay2,ITI,stim1trig,stim2trig,respcuetrig,buttonpresstrig,fbtrig,rt,resptime,PerceptDecCorrect,trlResponded,buttonResponded,buttontrig,subid,fbgiven,prevtrlfb,rewarded,unrewarded
20,20,1,1,0,1,-1,0,0,2,50,0,50,d,4.99,0.59,4.92,10,11,31,-100,60,0.2677132198,0.4301287099,1,1,d,40.0,12,correct,incorrect,1,0
21,21,1,0,0,-1,-1,0,0,2,-43,0,-43,d,6.38,0.43,4.58,1,2,22,-100,61,0.2964344628,0.4301415393,0,1,k,50.0,12,incorrect,correct,0,1
22,22,1,0,0,-1,-1,0,0,2,-39,0,-39,d,5.28,0.64,3.07,1,2,22,-100,60,0.4064103492,0.6202242687,1,1,d,40.0,12,correct,incorrect,1,0
23,23,1,1,0,1,-1,0,0,2,43,0,43,d,6.06,0.69,3.11,10,11,31,-100,60,0.2558671539,0.4501359628,1,1,d,40.0,12,correct,correct,1,0
24,24,1,1,0,1,-1,0,0,2,58,0,58,d,4.59,0.65,3.58,10,11,31,-100,61,0.3239614344,0.490143056,0,1,k,50.0,12,incorrect,correct,0,1
25,25,1,1,0,1,-1,0,0,2,41,0,41,d,5.08,0.69,3.81,10,11,31,-100,60,0.3436439617,0.560190536,1,1,d,40.0,12,correct,incorrect,1,0
26,26,1,1,0,1,-1,1,1,4,34,0,34,d,6.64,0.63,4.52,10,11,31,-100,60,0.2681542649,0.4602189887,1,1,d,40.0,12,correct,correct,1,0
27,27,1,0,0,-1,-1,0,1,4,-41,0,-41,d,4.23,0.4,4.2,1,2,22,-100,61,0.5622155801,0.7603089653,0,1,k,50.0,12,incorrect,correct,0,1
28,28,1,0,1,-1,1,0,1,4,-49,4,-45,k,5.22,0.59,3.1,1,3,23,-100,60,0.6619328209,0.8103380737,1,1,k,50.0,12,correct,incorrect,1,0
29,29,1,1,0,1,-1,0,1,4,51,0,51,d,6.13,0.61,3.8,10,11,31,-100,60,0.248946424,0.4301059021,1,1,d,40.0,12,correct,correct,1,0
30,30,1,1,1,1,1,0,1,4,36,4,40,k,6.61,0.67,3.82,10,12,32,-100,61,0.2958525798,0.5102281403,0,1,d,40.0,12,incorrect,correct,0,1
31,31,1,0,0,-1,-1,0,1,4,-45,0,-45,d,5.73,0.58,4.12,1,2,22,-100,60,0.3030789337,0.5201894299,1,1,d,40.0,12,correct,incorrect,1,0
32,32,1,0,1,-1,1,0,1,4,-32,4,-28,k,5.88,0.4,3.94,1,3,23,-100,60,0.3623200967,0.5302282658,1,1,k,50.0,12,correct,correct,1,0
33,33,1,1,1,1,1,0,1,4,51,4,55,k,6.34,0.46,4.05,10,12,32,-100,60,0.3193722278,0.4801640904,1,1,k,50.0,12,correct,correct,1,0
34,34,1,0,0,-1,-1,0,1,4,-42,0,-42,d,5.57,0.65,3.84,1,2,22,-100,61,0.3327783445,0.5601682985,0,1,k,50.0,12,incorrect,correct,0,1
35,35,1,0,0,-1,-1,0,1,4,-39,0,-39,d,6.43,0.41,4.58,1,2,22,-100,61,0.3934561113,0.6202644674,0,1,k,50.0,12,incorrect,incorrect,0,1
36,36,1,1,0,1,-1,0,1,4,57,0,57,d,4.73,0.6,4.66,10,11,31,-100,61,0.9126006606,1.0904441754,0,1,k,50.0,12,incorrect,incorrect,0,1
37,37,1,1,1,1,1,0,1,4,48,4,52,k,6.84,0.47,4.72,10,12,32,-100,60,0.312772232,0.4601477145,1,1,k,50.0,12,correct,incorrect,1,0
38,38,1,0,1,-1,1,0,1,4,-59,4,-55,k,6.91,0.49,4.51,1,3,23,-100,61,0.3030900525,0.5001984275,0,1,d,40.0,12,incorrect,correct,0,1
39,39,1,1,0,1,-1,0,1,4,37,0,37,d,4.25,0.68,4.46,10,11,31,-100,60,0.2628594432,0.4601856324,1,1,d,40.0,12,correct,incorrect,1,0
40,40,1,0,1,-1,1,1,2,8,-48,8,-40,k,5.65,0.66,4.13,1,3,23,-100,60,0.2998844217,0.50016165,1,1,k,50.0,12,correct,correct,1,0
41,41,1,1,1,1,1,0,2,8,31,8,39,k,5.6,0.57,3.19,10,12,32,-100,60,0.3479874147,0.5402020996,1,1,k,50.0,12,correct,correct,1,0
42,42,1,0,0,-1,-1,0,2,8,-49,0,-49,d,6.88,0.44,3.0,1,2,22,-100,60,0.3191860594,0.5201506567,1,1,d,40.0,12,correct,correct,1,0
43,43,1,0,0,-1,-1,0,2,8,-32,0,-32,d,5.36,0.69,3.86,1,2,22,-100,60,0.356461068,0.5101192333,1,1,d,40.0,12,correct,correct,1,0
44,44,1,0,0,-1,-1,0,2,8,-49,0,-49,d,6.5,0.63,4.23,1,2,22,-100,60,0.4252090759,0.620222273,1,1,d,40.0,12,correct,correct,1,0
45,45,1,1,0,1,-1,0,2,8,55,0,55,d,4.11,0.48,4.21,10,11,31,-100,61,0.58336037,0.810344631,0,1,k,50.0,12,incorrect,correct,0,1
46,46,1,1,1,1,1,0,2,8,31,8,39,k,6.98,0.61,4.59,10,12,32,-100,60,0.2891987006,0.5001870236,1,1,k,50.0,12,correct,incorrect,1,0
47,47,1,0,1,-1,1,0,2,8,-30,8,-22,k,5.61,0.49,4.9,1,3,23,-100,60,0.3343392506,0.5902756831,1,1,k,50.0,12,correct,correct,1,0
48,48,1,0,0,-1,-1,0,2,8,-48,0,-48,d,6.1,0.53,4.72,1,2,22,-100,60,0.3868931781,0.6202296856,1,1,d,40.0,12,correct,correct,1,0
49,49,1,0,1,-1,1,0,2,8,-53,8,-45,k,5.48,0.63,3.56,1,3,23,-100,60,0.2664114668,0.4501205675,1,1,k,50.0,12,correct,correct,1,0
50,50,1,1,1,1,1,0,2,8,51,8,59,k,6.53,0.48,3.33,10,12,32,-100,60,0.301775185,0.5001796111,1,1,k,50.0,12,correct,correct,1,0
51,51,1,1,0,1,-1,0,2,8,33,0,33,d,4.08,0.49,4.36,10,11,31,-100,60,0.3056787333,0.4401384659,1,1,d,40.0,12,correct,correct,1,0
52,52,1,1,1,1,1,0,2,8,49,8,57,k,6.22,0.67,4.42,10,12,32,-100,60,0.2926167287,0.4901972244,1,1,k,50.0,12,correct,correct,1,0
53,53,1,1,1,1,1,1,0,2,49,2,51,k,6.2,0.51,3.54,10,12,32,-100,60,0.3137247411,0.5301629786,1,1,k,50.0,12,correct,correct,1,0
54,54,1,0,1,-1,1,0,0,2,-45,2,-43,k,5.94,0.6,3.34,1,3,23,-100,60,0.2591682922,0.4401718223,1,1,k,50.0,12,correct,correct,1,0
55,55,1,1,0,1,-1,0,0,2,40,0,40,d,6.02,0.51,3.26,10,11,31,-100,60,0.27894034,0.5402377367,1,1,d,40.0,12,correct,correct,1,0
56,56,1,1,0,1,-1,0,0,2,35,0,35,d,5.45,0.63,4.85,10,11,31,-100,60,0.2515188543,0.4501046021,1,1,d,40.0,12,correct,correct,1,0
57,57,1,1,0,1,-1,0,0,2,34,0,34,d,6.37,0.67,4.62,10,11,31,-100,61,0.300267307,0.4801760645,0,1,k,50.0,12,incorrect,correct,0,1
58,58,1,0,1,-1,1,0,0,2,-60,2,-58,k,6.61,0.42,3.88,1,3,23,-100,60,0.4232305026,0.5601831235,1,1,k,50.0,12,correct,incorrect,1,0
59,59,1,0,1,-1,1,0,0,2,-32,2,-30,k,6.78,0.54,3.61,1,3,23,-100,60,0.3659553686,0.5102104643,1,1,k,50.0,12,correct,correct,1,0
60,60,1,1,1,1,1,0,0,2,35,2,37,k,4.17,0.54,4.99,10,12,32,-100,61,0.2455406551,0.4701634575,0,1,d,40.0,12,incorrect,correct,0,1
61,61,1,1,1,1,1,0,0,2,50,2,52,k,6.12,0.41,4.33,10,12,32,-100,60,0.4446669468,0.6302468541,1,1,k,50.0,12,correct,incorrect,1,0
62,62,1,0,1,-1,1,0,0,2,-43,2,-41,k,4.88,0.68,3.18,1,3,23,-100,60,0.2367953043,0.4001487636,1,1,k,50.0,12,correct,correct,1,0
63,63,1,1,0,1,-1,0,0,2,44,0,44,d,5.81,0.54,4.41,10,11,31,-100,60,0.7657623009,0.9904552372,1,1,d,40.0,12,correct,correct,1,0
64,64,1,0,0,-1,-1,0,0,2,-50,0,-50,d,5.31,0.56,4.15,1,2,22,-100,60,0.2707420904,0.4401678309,1,1,d,40.0,12,correct,correct,1,0
1,65,2,1,0,1,-1,0,2,8,47,0,47,d,6.05,0.43,4.58,10,11,31,-100,60,0.2579460813,0.3701719534,1,1,d,40.0,12,correct,correct,1,0
2,66,2,1,0,1,-1,0,2,8,52,0,52,d,4.66,0.53,4.13,10,11,31,-100,61,0.2674361055,0.3800958952,0,1,k,50.0,12,incorrect,correct,0,1
3,67,2,1,0,1,-1,0,2,8,36,0,36,d,4.9,0.46,3.91,10,11,31,-100,60,0.3175641425,0.4801290235,1,1,d,40.0,12,correct,incorrect,1,0
4,68,2,1,0,1,-1,0,2,8,50,0,50,d,5.66,0.6,3.69,10,11,31,-100,60,0.3130804219,0.4901054232,1,1,d,40.0,12,correct,correct,1,0
5,69,2,1,0,1,-1,0,2,8,51,0,51,d,6.4,0.46,3.36,10,11,31,-100,60,0.3482169178,0.4801669414,1,1,d,40.0,12,correct,correct,1,0
6,70,2,1,1,1,1,0,2,8,31,8,39,k,5.79,0.6,4.95,10,12,32,-100,60,0.4892182013,0.7202873322,1,1,k,50.0,12,correct,correct,1,0
7,71,2,0,0,-1,-1,0,2,8,-39,0,-39,d,6.38,0.66,3.67,1,2,22,-100,60,0.3001415792,0.4201283621,1,1,d,40.0,12,correct,correct,1,0
8,72,2,0,1,-1,1,0,2,8,-53,8,-45,k,6.72,0.6,4.94,1,3,23,-100,60,0.2362442118,0.3400870914,1,1,k,50.0,12,correct,correct,1,0
9,73,2,1,0,1,-1,0,2,8,47,0,47,d,6.07,0.58,3.58,10,11,31,-100,60,0.5493825084,0.7303090623,1,1,d,40.0,12,correct,correct,1,0
10,74,2,0,1,-1,1,0,2,8,-57,8,-49,k,6.27,0.56,3.88,1,3,23,-100,60,0.2764882206,0.4101345715,1,1,k,50.0,12,correct,correct,1,0
11,75,2,1,1,1,1,0,2,8,36,8,44,k,6.36,0.58,4.72,10,12,32,-100,60,0.3051621375,0.4101528177,1,1,k,50.0,12,correct,correct,1,0
12,76,2,1,1,1,1,0,2,8,56,8,64,k,5.91,0.65,3.71,10,12,32,-100,60,0.2802942657,0.380104163,1,1,k,50.0,12,correct,correct,1,0
13,77,2,0,0,-1,-1,0,2,8,-47,0,-47,d,4.43,0.59,4.48,1,2,22,-100,60,0.7303814769,0.8604096616,1,1,d,40.0,12,correct,correct,1,0
14,78,2,0,0,-1,-1,1,0,2,-46,0,-46,d,4.61,0.68,3.49,1,2,22,-100,60,0.1561573257,0.3200567457,1,1,d,40.0,12,correct,correct,1,0
15,79,2,0,0,-1,-1,0,0,2,-50,0,-50,d,6.37,0.55,3.19,1,2,22,-100,61,0.2475369044,0.3800973207,0,1,k,50.0,12,incorrect,correct,0,1
16,80,2,1,1,1,1,0,0,2,33,2,35,k,6.65,0.65,4.43,10,12,32,-100,61,0.0662260397,0.2300422115,0,1,d,40.0,12,incorrect,incorrect,0,1
17,81,2,1,1,1,1,0,0,2,50,2,52,k,4.69,0.47,4.44,10,12,32,-100,60,0.2939273196,0.4901464771,1,1,k,50.0,12,correct,incorrect,1,0
18,82,2,1,0,1,-1,0,0,2,57,0,57,d,6.81,0.69,3.8,10,11,31,-100,60,0.3366337114,0.5501804949,1,1,d,40.0,12,correct,correct,1,0
19,83,2,0,1,-1,1,0,0,2,-50,2,-48,k,6.86,0.6,3.33,1,3,23,-100,60,0.285496716,0.3700174308,1,1,k,50.0,12,correct,correct,1,0
20,84,2,0,1,-1,1,0,0,2,-36,2,-34,k,6.67,0.4,4.25,1,3,23,-100,61,0.3964943901,0.5801940826,0,1,d,40.0,12,incorrect,correct,0,1
21,85,2,0,0,-1,-1,0,0,2,-35,0,-35,d,4.05,0.62,4.94,1,2,22,-100,60,0.2158500823,0.3700955474,1,1,d,40.0,12,correct,incorrect,1,0
22,86,2,1,1,1,1,0,0,2,46,2,48,k,6.59,0.5,3.12,10,12,32,-100,60,0.0455918585,0.1899769585,1,1,k,50.0,12,correct,correct,1,0
23,87,2,0,0,-1,-1,0,0,2,-42,0,-42,d,5.0,0.48,3.01,1,2,22,-100,61,0.3840975169,0.5502198383,0,1,k,50.0,12,incorrect,correct,0,1
24,88,2,1,1,1,1,0,0,2,39,2,41,k,5.06,0.5,3.7,10,12,32,-100,60,0.353610383,0.5301501492,1,1,k,50.0,12,correct,incorrect,1,0
25,89,2,0,0,-1,-1,0,0,2,-54,0,-54,d,6.63,0.64,4.65,1,2,22,-100,60,0.3341225769,0.5302322571,1,1,d,40.0,12,correct,correct,1,0
26,90,2,0,1,-1,1,1,3,12,-57,12,-45,k,6.76,0.55,4.84,1,3,23,-100,60,0.4942025523,0.6602684245,1,1,k,50.0,12,correct,correct,1,0
27,91,2,0,0,-1,-1,0,3,12,-41,0,-41,d,5.8,0.41,3.56,1,2,22,-100,60,0.7615861999,0.8603324003,1,1,d,40.0,12,correct,correct,1,0
28,92,2,0,1,-1,1,0,3,12,-34,12,-22,k,4.81,0.49,4.77,1,3,23,-100,60,0.2769150109,0.3901093575,1,1,k,50.0,12,correct,correct,1,0
29,93,2,1,1,1,1,0,3,12,51,12,63,k,4.57,0.42,4.71,10,12,32,-100,60,0.3464125388,0.4601385914,1,1,k,50.0,12,correct,correct,1,0
30,94,2,0,0,-1,-1,0,3,12,-49,0,-49,d,6.53,0.46,3.38,1,2,22,-100,61,0.2937383003,0.4101203166,0,1,k,50.0,12,incorrect,correct,0,1
31,95,2,1,0,1,-1,0,3,12,33,0,33,d,6.63,0.67,3.03,10,11,31,-100,61,0.379010816,0.5401667475,0,1,k,50.0,12,incorrect,incorrect,0,1
32,96,2,1,1,1,1,0,3,12,39,12,51,k,5.25,0.42,4.34,10,12,32,-100,60,0.494433766,0.6402323769,1,1,k,50.0,12,correct,incorrect,1,0
33,97,2,0,0,-1,-1,0,3,12,-60,0,-60,d,5.47,0.6,4.85,1,2,22,-100,60,0.3133375794,0.5401889851,1,1,d,40.0,12,correct,correct,1,0
34,98,2,1,0,1,-1,0,3,12,31,0,31,d,6.47,0.58,3.6,10,11,31,-100,61,0.3164388647,0.5102158812,0,1,k,50.0,12,incorrect,correct,0,1
35,99,2,1,0,1,-1,0,3,12,56,0,56,d,6.22,0.44,3.0,10,11,31,-100,60,0.3700034611,0.4901407752,1,1,d,40.0,12,correct,incorrect,1,0
36,100,2,0,1,-1,1,0,3,12,-34,12,-22,k,4.59,0.4,4.83,1,3,23,-100,60,0.3035758578,0.4801378615,1,1,k,50.0,12,correct,correct,1,0
37,101,2,1,1,1,1,0,3,12,30,12,42,k,4.29,0.44,3.79,10,12,32,-100,60,0.2578118006,0.3901410033,1,1,k,50.0,12,correct,correct,1,0
38,102,2,1,0,1,-1,0,3,12,56,0,56,d,5.52,0.61,3.54,10,11,31,-100,61,0.2713707293,0.4001387852,0,1,k,50.0,12,incorrect,correct,0,1
39,103,2,0,0,-1,-1,1,1,4,-52,0,-52,d,6.42,0.63,3.21,1,2,22,-100,60,0.3188242713,0.480192315,1,1,d,40.0,12,correct,incorrect,1,0
40,104,2,0,1,-1,1,0,1,4,-43,4,-39,k,6.69,0.43,3.27,1,3,23,-100,60,0.3061534198,0.4101513922,1,1,k,50.0,12,correct,correct,1,0
41,105,2,1,0,1,-1,0,1,4,47,0,47,d,4.36,0.49,4.2,10,11,31,-100,61,0.2640397448,0.400105714,0,1,k,50.0,12,incorrect,correct,0,1
42,106,2,0,1,-1,1,0,1,4,-46,4,-42,k,6.56,0.5,3.39,1,3,23,-100,60,0.3670612599,0.55019532,1,1,k,50.0,12,correct,incorrect,1,0
43,107,2,0,0,-1,-1,0,1,4,-44,0,-44,d,6.72,0.48,3.56,1,2,22,-100,61,0.3624124681,0.5401841385,0,1,k,50.0,12,incorrect,correct,0,1
44,108,2,1,1,1,1,0,1,4,49,4,53,k,5.62,0.61,4.76,10,12,32,-100,60,0.3291490596,0.4601508505,1,1,k,50.0,12,correct,incorrect,1,0
45,109,2,0,1,-1,1,0,1,4,-38,4,-34,k,5.66,0.43,3.31,1,3,23,-100,60,0.4891041625,0.640253189,1,1,k,50.0,12,correct,correct,1,0
46,110,2,1,1,1,1,0,1,4,40,4,44,k,4.67,0.53,3.78,10,12,32,-100,60,0.3028531368,0.4701397945,1,1,k,50.0,12,correct,correct,1,0
47,111,2,1,0,1,-1,0,1,4,58,0,58,d,5.23,0.45,3.49,10,11,31,-100,60,0.4905880924,0.6401685151,1,1,d,40.0,12,correct,correct,1,0
48,112,2,0,0,-1,-1,0,1,4,-41,0,-41,d,4.43,0.52,4.97,1,2,22,-100,60,0.2761589336,0.3800890529,1,1,d,40.0,12,correct,correct,1,0
49,113,2,1,0,1,-1,0,1,4,55,0,55,d,6.52,0.63,3.24,10,11,31,-100,61,0.7254484433,0.8603606249,0,1,k,50.0,12,incorrect,correct,0,1
50,114,2,1,0,1,-1,0,1,4,48,0,48,d,4.54,0.56,4.86,10,11,31,-100,60,0.2605102438,0.3801198434,1,1,d,40.0,12,correct,incorrect,1,0
51,115,2,0,1,-1,1,0,1,4,-41,4,-37,k,6.95,0.49,3.74,1,3,23,-100,60,0.2614618976,0.4100761266,1,1,k,50.0,12,correct,correct,1,0
52,116,2,1,0,1,-1,0,1,4,40,0,40,d,5.77,0.41,4.68,10,11,31,-100,60,0.2485162126,0.4001105606,1,1,d,40.0,12,correct,correct,1,0
53,117,2,1,1,1,1,1,0,2,49,2,51,k,4.8,0.6,4.8,10,12,32,-100,61,0.4097123428,0.5702256657,0,1,d,40.0,12,incorrect,correct,0,1
54,118,2,1,1,1,1,0,0,2,51,2,53,k,5.77,0.51,4.09,10,12,32,-100,60,0.3749650043,0.590254871,1,1,k,50.0,12,correct,incorrect,1,0
55,119,2,0,1,-1,1,0,0,2,-56,2,-54,k,6.08,0.46,3.05,1,3,23,-100,60,0.4447042945,0.6302873379,1,1,k,50.0,12,correct,correct,1,0
56,120,2,0,1,-1,1,0,0,2,-44,2,-42,k,4.91,0.57,4.09,1,3,23,-100,61,0.2641777318,0.4500273408,0,1,d,40.0,12,incorrect,correct,0,1
57,121,2,0,1,-1,1,0,0,2,-53,2,-51,k,5.92,0.49,3.68,1,3,23,-100,60,0.2997595492,0.5001682072,1,1,k,50.0,12,correct,incorrect,1,0
58,122,2,0,1,-1,1,0,0,2,-55,2,-53,k,5.95,0.56,3.0,1,3,23,-100,60,0.3153831504,0.5101551555,1,1,k,50.0,12,correct,correct,1,0
59,123,2,0,0,-1,-1,0,0,2,-42,0,-42,d,6.07,0.63,3.94,1,2,22,-100,61,0.6623179869,0.8303655685,0,1,k,50.0,12,incorrect,correct,0,1
60,124,2,1,1,1,1,0,0,2,44,2,46,k,4.07,0.48,4.13,10,12,32,-100,60,0.4103455433,0.5301504343,1,1,k,50.0,12,correct,incorrect,1,0
61,125,2,0,0,-1,-1,0,0,2,-33,0,-33,d,4.76,0.66,4.66,1,2,22,-100,61,0.4497277038,0.6102068151,0,1,k,50.0,12,incorrect,correct,0,1
62,126,2,0,1,-1,1,0,0,2,-49,2,-47,k,4.16,0.48,4.07,1,3,23,-100,61,0.2441029109,0.3600923486,0,1,d,40.0,12,incorrect,incorrect,0,1
63,127,2,0,0,-1,-1,0,0,2,-32,0,-32,d,6.87,0.55,4.63,1,2,22,-100,60,0.3381857795,0.4901527493,1,1,d,40.0,12,correct,incorrect,1,0
64,128,2,1,1,1,1,0,0,2,54,2,56,k,6.44,0.45,4.26,10,12,32,-100,61,0.3232481216,0.4701283906,0,1,d,40.0,12,incorrect,correct,0,1
1,129,3,0,0,-1,-1,0,3,12,-52,0,-52,d,5.44,0.58,3.37,1,2,22,-100,61,0.2621974479,0.4000840466,0,1,k,50.0,12,incorrect,incorrect,0,1
2,130,3,1,0,1,-1,0,3,12,58,0,58,d,4.94,0.69,4.53,10,11,31,-100,60,0.3896095825,0.5202182247,1,1,d,40.0,12,correct,incorrect,1,0
3,131,3,0,0,-1,-1,0,3,12,-30,0,-30,d,4.03,0.63,3.0,1,2,22,-100,61,0.2523034413,0.3200068537,0,1,k,50.0,12,incorrect,correct,0,1
4,132,3,0,0,-1,-1,0,3,12,-59,0,-59,d,6.33,0.68,4.74,1,2,22,-100,61,0.3028970418,0.4501382435,0,1,k,50.0,12,incorrect,incorrect,0,1
5,133,3,0,1,-1,1,0,3,12,-33,12,-21,k,5.0,0.53,3.27,1,3,23,-100,60,0.2629121861,0.490166719,1,1,k,50.0,12,correct,incorrect,1,0
6,134,3,1,1,1,1,0,3,12,58,12,70,k,6.5,0.6,4.03,10,12,32,-100,60,0.2458203353,0.4301193017,1,1,k,50.0,12,correct,correct,1,0
7,135,3,0,0,-1,-1,0,3,12,-38,0,-38,d,5.81,0.42,3.43,1,2,22,-100,60,0.3095742988,0.4100587357,1,1,d,40.0,12,correct,correct,1,0
8,136,3,1,0,1,-1,0,3,12,47,0,47,d,5.79,0.42,4.1,10,11,31,-100,60,0.248928748,0.3801110054,1,1,d,40.0,12,correct,correct,1,0
9,137,3,1,0,1,-1,0,3,12,43,0,43,d,5.91,0.53,3.97,10,11,31,-100,60,0.2580723793,0.3601097395,1,1,d,40.0,12,correct,correct,1,0
10,138,3,1,0,1,-1,0,3,12,53,0,53,d,6.66,0.53,3.3,10,11,31,-100,61,1.0012008286,1.130528815,0,1,k,50.0,12,incorrect,correct,0,1
11,139,3,0,0,-1,-1,0,3,12,-37,0,-37,d,5.77,0.44,4.01,1,2,22,-100,60,0.3963036602,0.5402086568,1,1,d,40.0,12,correct,incorrect,1,0
12,140,3,1,0,1,-1,0,3,12,40,0,40,d,4.24,0.64,3.96,10,11,31,-100,60,0.2743927576,0.3801155669,1,1,d,40.0,12,correct,correct,1,0
13,141,3,0,1,-1,1,0,3,12,-58,12,-46,k,4.57,0.63,4.82,1,3,23,-100,60,0.2197915485,0.3500703334,1,1,k,50.0,12,correct,correct,1,0
14,142,3,0,1,-1,1,1,2,8,-55,8,-47,k,4.08,0.41,3.04,1,3,23,-100,60,0.2544071721,0.3900740055,1,1,k,50.0,12,correct,correct,1,0
15,143,3,1,1,1,1,0,2,8,38,8,46,k,4.28,0.48,4.03,10,12,32,-100,60,0.2688359318,0.4201069798,1,1,k,50.0,12,correct,correct,1,0
16,144,3,1,0,1,-1,0,2,8,38,0,38,d,6.87,0.45,4.7,10,11,31,-100,61,0.3010367838,0.4301529431,0,1,k,50.0,12,incorrect,correct,0,1
17,145,3,0,1,-1,1,0,2,8,-50,8,-42,k,6.34,0.48,4.7,1,3,23,-100,60,0.4238434612,0.5602153395,1,1,k,50.0,12,correct,incorrect,1,0
18,146,3,1,1,1,1,0,2,8,59,8,67,k,6.84,0.6,4.84,10,12,32,-100,61,0.264049153,0.3500449598,0,1,d,40.0,12,incorrect,correct,0,1
19,147,3,1,1,1,1,0,2,8,41,8,49,k,4.09,0.44,3.24,10,12,32,-100,61,0.3624717683,0.500143974,0,1,d,40.0,12,incorrect,incorrect,0,1
20,148,3,1,0,1,-1,0,2,8,31,0,31,d,5.29,0.53,4.68,10,11,31,-100,60,0.5076277705,0.7002641139,1,1,d,40.0,12,correct,incorrect,1,0
21,149,3,1,0,1,-1,0,2,8,35,0,35,d,5.22,0.65,3.75,10,11,31,-100,61,0.2875496995,0.4402168676,0,1,k,50.0,12,incorrect,correct,0,1
22,150,3,1,0,1,-1,0,2,8,42,0,42,d,6.16,0.52,4.95,10,11,31,-100,60,0.2739428745,0.410094943,1,1,d,40.0,12,correct,incorrect,1,0
23,151,3,1,1,1,1,0,2,8,34,8,42,k,4.93,0.45,3.65,10,12,32,-100,60,0.2519256878,0.3901070767,1,1,k,50.0,12,correct,correct,1,0
