"trialnumber","trlid","blocknumber","arraytiltcond","probetiltcond","stim1cond","stim2cond","trialDifficultyChange","trialdifficulty","difficultyOri","stim1ori","addToStim1","stim2ori","correctResp","delay1","delay2","ITI","stim1trig","stim2trig","respcuetrig","buttonpresstrig","fbtrig","rt","resptime","PerceptDecCorrect","trlResponded","buttonResponded","buttontrig","subid","fbgiven","prevtrlfb","rewarded","unrewarded"
44,44,1,1,1,1,1,0,2,8,41,8,49,"k",4.63,0.41,3.52,10,12,32,-100,60,0.277694417653038,0.490159339639831,1,1,"k",50,7,"correct","correct",1,0
45,45,1,0,1,-1,1,0,2,8,-46,8,-38,"k",4.92,0.47,4.51,1,3,23,-100,60,0.32304644367423,0.500188308668839,1,1,"k",50,7,"correct","correct",1,0
46,46,1,1,0,1,-1,0,2,8,49,0,49,"d",5.5,0.59,3.52,10,11,31,-100,60,0.318737154454993,0.500168351656157,1,1,"d",40,7,"correct","correct",1,0
47,47,1,1,0,1,-1,0,2,8,31,0,31,"d",5.14,0.62,3.37,10,11,31,-100,61,0.554384712472256,0.620279346858297,0,1,"k",50,7,"incorrect","correct",0,1
48,48,1,1,1,1,1,0,2,8,49,8,57,"k",6.8,0.4,3.66,10,12,32,-100,60,0.341615588593413,0.550212841539178,1,1,"k",50,7,"correct","incorrect",1,0
49,49,1,0,0,-1,-1,0,2,8,-58,0,-58,"d",4.72,0.53,3.37,1,2,22,-100,62,NA,NA,-1,0,NA,NA,7,"timed out","correct",0,0
50,50,1,1,1,1,1,0,2,8,43,8,51,"k",6.13,0.44,4.07,10,12,32,-100,61,0.468282177333094,0.67026938260733,0,1,"d",40,7,"incorrect","timed out",0,1
51,51,1,1,0,1,-1,0,2,8,41,0,41,"d",6.29,0.63,4.7,10,11,31,-100,60,0.2924817086855,0.510182495475874,1,1,"d",40,7,"correct","incorrect",1,0
52,52,1,1,1,1,1,1,3,12,38,12,50,"k",6.45,0.65,3.97,10,12,32,-100,60,0.241547991341122,0.490166752244022,1,1,"k",50,7,"correct","correct",1,0
53,53,1,0,1,-1,1,0,3,12,-48,12,-36,"k",6.18,0.67,3.77,1,3,23,-100,62,NA,NA,-1,0,NA,NA,7,"timed out","correct",0,0
54,54,1,0,1,-1,1,0,3,12,-57,12,-45,"k",6.37,0.69,3.48,1,3,23,-100,61,0.847171193249778,1.03043843560954,0,1,"d",40,7,"incorrect","timed out",0,1
55,55,1,0,0,-1,-1,0,3,12,-49,0,-49,"d",4.73,0.68,3.74,1,2,22,-100,61,0.340605193555803,0.590238625999518,0,1,"k",50,7,"incorrect","incorrect",0,1
56,56,1,1,1,1,1,0,3,12,44,12,56,"k",6.86,0.53,3.5,10,12,32,-100,60,0.30957859627506,0.520194928694764,1,1,"k",50,7,"correct","incorrect",1,0
57,57,1,0,1,-1,1,0,3,12,-56,12,-44,"k",6.11,0.65,3.48,1,3,23,-100,60,0.528874233472834,0.730306918896531,1,1,"k",50,7,"correct","correct",1,0
58,58,1,1,0,1,-1,0,3,12,47,0,47,"d",6,0.61,4.1,10,11,31,-100,60,0.324093046435337,0.540212952728325,1,1,"d",40,7,"correct","correct",1,0
59,59,1,1,1,1,1,0,3,12,47,12,59,"k",6.44,0.56,3.34,10,12,32,-100,60,0.290798477223234,0.540074108940644,1,1,"k",50,7,"correct","correct",1,0
60,60,1,1,1,1,1,0,3,12,30,12,42,"k",5.87,0.7,4.27,10,12,32,-100,60,0.210127385611486,0.49020809177,1,1,"k",50,7,"correct","correct",1,0
61,61,1,1,1,1,1,0,3,12,57,12,69,"k",5.58,0.49,4.06,10,12,32,-100,60,0.383434653185759,0.610260071235189,1,1,"k",50,7,"correct","correct",1,0
62,62,1,0,0,-1,-1,0,3,12,-48,0,-48,"d",6.55,0.64,3.92,1,2,22,-100,61,0.918114666721976,1.1505112273876,0,1,"k",50,7,"incorrect","correct",0,1
63,63,1,0,1,-1,1,0,3,12,-50,12,-38,"k",6.42,0.63,4.8,1,3,23,-100,60,0.662426561757457,0.880375100604851,1,1,"k",50,7,"correct","incorrect",1,0
64,64,1,0,0,-1,-1,0,3,12,-44,0,-44,"d",6.63,0.59,3.98,1,2,22,-100,61,0.286697596234717,0.52022258341276,0,1,"k",50,7,"incorrect","correct",0,1
1,65,2,1,1,1,1,0,3,12,54,12,66,"k",4.36,0.56,4.37,10,12,32,-100,60,0.321641469987753,0.550190033524814,1,1,"k",50,7,"correct","incorrect",1,0
2,66,2,1,1,1,1,0,3,12,38,12,50,"k",6.15,0.43,4.27,10,12,32,-100,60,0.332748972997706,0.560220998255318,1,1,"k",50,7,"correct","correct",1,0
3,67,2,1,1,1,1,0,3,12,51,12,63,"k",6.84,0.52,4.01,10,12,32,-100,60,0.337164034384386,0.570219176464889,1,1,"k",50,7,"correct","correct",1,0
4,68,2,0,1,-1,1,0,3,12,-49,12,-37,"k",6.57,0.55,3.18,1,3,23,-100,60,0.164539296640669,0.390134507413677,1,1,"k",50,7,"correct","correct",1,0
5,69,2,1,1,1,1,0,3,12,53,12,65,"k",4.36,0.61,4.47,10,12,32,-100,60,0.184177852334415,0.450136691281386,1,1,"k",50,7,"correct","correct",1,0
6,70,2,0,1,-1,1,0,3,12,-57,12,-45,"k",4.47,0.4,4.57,1,3,23,-100,60,0.800178130592485,1.00044846258288,1,1,"k",50,7,"correct","correct",1,0
7,71,2,1,0,1,-1,0,3,12,34,0,34,"d",6.16,0.58,4.08,10,11,31,-100,61,0.29480584535213,0.540197557318606,0,1,"k",50,7,"incorrect","correct",0,1
8,72,2,1,0,1,-1,0,3,12,46,0,46,"d",5.62,0.47,3.82,10,11,31,-100,60,0.356103809537217,0.540216088830221,1,1,"d",40,7,"correct","incorrect",1,0
9,73,2,1,0,1,-1,0,3,12,30,0,30,"d",4.98,0.56,4.15,10,11,31,-100,60,0.215851627023767,0.38010753408571,1,1,"d",40,7,"correct","correct",1,0
10,74,2,1,1,1,1,0,3,12,49,12,61,"k",4.16,0.66,4.07,10,12,32,-100,61,0.411974606697186,0.560214155851099,0,1,"d",40,7,"incorrect","correct",0,1
11,75,2,1,1,1,1,0,3,12,53,12,65,"k",4.62,0.55,4.87,10,12,32,-100,61,0.733297619784025,0.850343788052214,0,1,"d",40,7,"incorrect","incorrect",0,1
12,76,2,0,0,-1,-1,0,3,12,-53,0,-53,"d",5.65,0.58,4.56,1,2,22,-100,61,0.466126534872274,0.660290876309773,0,1,"k",50,7,"incorrect","incorrect",0,1
13,77,2,0,1,-1,1,1,1,4,-39,4,-35,"k",5.58,0.7,3.59,1,3,23,-100,60,0.437558926643305,0.630253006452676,1,1,"k",50,7,"correct","incorrect",1,0
14,78,2,0,1,-1,1,0,1,4,-43,4,-39,"k",6.42,0.55,4.81,1,3,23,-100,60,0.30202401170709,0.530199094008822,1,1,"k",50,7,"correct","correct",1,0
15,79,2,0,1,-1,1,0,1,4,-53,4,-49,"k",5.32,0.46,3.22,1,3,23,-100,61,0.339891017605169,0.500242192602855,0,1,"d",40,7,"incorrect","correct",0,1
16,80,2,0,1,-1,1,0,1,4,-59,4,-55,"k",6.4,0.65,3.87,1,3,23,-100,60,0.208965032178185,0.420138165249227,1,1,"k",50,7,"correct","incorrect",1,0
17,81,2,0,1,-1,1,0,1,4,-59,4,-55,"k",6.05,0.47,3.14,1,3,23,-100,60,0.538473271430576,0.780315771256937,1,1,"k",50,7,"correct","correct",1,0
18,82,2,0,1,-1,1,0,1,4,-43,4,-39,"k",5.75,0.61,4.55,1,3,23,-100,60,0.281091956497221,0.480169429335092,1,1,"k",50,7,"correct","correct",1,0
19,83,2,0,1,-1,1,0,1,4,-42,4,-38,"k",6.75,0.56,3.67,1,3,23,-100,60,0.350032601205839,0.55019288452695,1,1,"k",50,7,"correct","correct",1,0
20,84,2,0,0,-1,-1,0,1,4,-48,0,-48,"d",5.18,0.55,3.12,1,2,22,-100,61,0.352196796671706,0.560246087071391,0,1,"k",50,7,"incorrect","correct",0,1
21,85,2,1,1,1,1,0,1,4,59,4,63,"k",5.49,0.63,4.95,10,12,32,-100,61,0.410870128600436,0.590215817985154,0,1,"d",40,7,"incorrect","incorrect",0,1
22,86,2,0,1,-1,1,0,1,4,-46,4,-42,"k",6.46,0.41,4.25,1,3,23,-100,60,0.389925243881407,0.630250725651422,1,1,"k",50,7,"correct","incorrect",1,0
23,87,2,0,0,-1,-1,0,1,4,-34,0,-34,"d",5.04,0.42,4.1,1,2,22,-100,61,0.507387658411972,0.720293630377455,0,1,"k",50,7,"incorrect","correct",0,1
24,88,2,1,1,1,1,0,1,4,35,4,39,"k",4.28,0.57,3.85,10,12,32,-100,61,0.393198193947683,0.570229725171885,0,1,"d",40,7,"incorrect","incorrect",0,1
25,89,2,1,0,1,-1,0,1,4,51,0,51,"d",6.97,0.51,4.58,10,11,31,-100,60,0.299705577044733,0.460208425337441,1,1,"d",40,7,"correct","incorrect",1,0
26,90,2,1,0,1,-1,0,1,4,46,0,46,"d",6.57,0.49,3.9,10,11,31,-100,60,0.296593423479862,0.460161954008072,1,1,"d",40,7,"correct","correct",1,0
27,91,2,0,1,-1,1,1,0,2,-30,2,-28,"k",6.27,0.6,3.29,1,3,23,-100,60,0.229835790849393,0.460172217614854,1,1,"k",50,7,"correct","correct",1,0
28,92,2,0,1,-1,1,0,0,2,-41,2,-39,"k",4.62,0.5,3.66,1,3,23,-100,60,0.434105508163157,0.610250092729075,1,1,"k",50,7,"correct","correct",1,0
29,93,2,0,0,-1,-1,0,0,2,-46,0,-46,"d",6.98,0.45,4.72,1,2,22,-100,61,0.290206609249253,0.500190304370335,0,1,"k",50,7,"incorrect","correct",0,1
30,94,2,0,0,-1,-1,0,0,2,-34,0,-34,"d",6.71,0.57,4.44,1,2,22,-100,61,0.370728023266565,0.570190666447161,0,1,"k",50,7,"incorrect","incorrect",0,1
31,95,2,1,1,1,1,0,0,2,45,2,47,"k",4.37,0.65,4,10,12,32,-100,60,0.284735536796688,0.510201026988398,1,1,"k",50,7,"correct","incorrect",1,0
32,96,2,1,0,1,-1,0,0,2,31,0,31,"d",6.34,0.47,4.55,10,11,31,-100,61,0.67963036191486,0.880391066214543,0,1,"k",50,7,"incorrect","correct",0,1
33,97,2,0,0,-1,-1,0,0,2,-33,0,-33,"d",5.44,0.51,4.91,1,2,22,-100,61,0.276102418248229,0.490224627580574,0,1,"k",50,7,"incorrect","incorrect",0,1
34,98,2,1,0,1,-1,0,0,2,58,0,58,"d",6.84,0.58,3.7,10,11,31,-100,60,0.237031434290657,0.400139242928162,1,1,"d",40,7,"correct","incorrect",1,0
35,99,2,1,1,1,1,0,0,2,60,2,62,"k",4.88,0.66,3.85,10,12,32,-100,61,0.286798521698984,0.450138401882214,0,1,"d",40,7,"incorrect","correct",0,1
36,100,2,0,0,-1,-1,0,0,2,-41,0,-41,"d",6.44,0.47,3.59,1,2,22,-100,61,0.434052479530692,0.65028557059577,0,1,"k",50,7,"incorrect","incorrect",0,1
37,101,2,1,0,1,-1,0,0,2,35,0,35,"d",5.04,0.45,3.71,10,11,31,-100,60,0.625654340550682,0.820325875207345,1,1,"d",40,7,"correct","incorrect",1,0
38,102,2,0,0,-1,-1,0,0,2,-50,0,-50,"d",6.83,0.57,3.12,1,2,22,-100,61,0.354747017780937,0.580197397662232,0,1,"k",50,7,"incorrect","correct",0,1
39,103,2,1,0,1,-1,0,0,2,49,0,49,"d",6.63,0.5,3.42,10,11,31,-100,60,0.359672408489132,0.570227729470389,1,1,"d",40,7,"correct","incorrect",1,0
40,104,2,1,1,1,1,1,2,8,44,8,52,"k",4.72,0.7,3.35,10,12,32,-100,60,0.389908708071744,0.57023713777653,1,1,"k",50,7,"correct","correct",1,0
41,105,2,1,1,1,1,0,2,8,32,8,40,"k",5.26,0.69,3.18,10,12,32,-100,60,0.411780453474421,0.620286189262515,1,1,"k",50,7,"correct","correct",1,0
42,106,2,0,1,-1,1,0,2,8,-32,8,-24,"k",6.05,0.63,4.84,1,3,23,-100,60,0.370276709682003,0.580134390523199,1,1,"k",50,7,"correct","correct",1,0
43,107,2,1,1,1,1,0,2,8,53,8,61,"k",4.68,0.59,4.46,10,12,32,-100,60,0.373759778580279,0.600296390147378,1,1,"k",50,7,"correct","correct",1,0
44,108,2,1,0,1,-1,0,2,8,58,0,58,"d",6.28,0.58,4.41,10,11,31,-100,60,0.394682140384248,0.590238340899305,1,1,"d",40,7,"correct","correct",1,0
45,109,2,0,0,-1,-1,0,2,8,-53,0,-53,"d",4.14,0.65,3.75,1,2,22,-100,61,0.762873342249804,0.940434304508017,0,1,"k",50,7,"incorrect","correct",0,1
46,110,2,1,0,1,-1,0,2,8,45,0,45,"d",5.21,0.52,3.83,10,11,31,-100,60,0.486020540327445,0.640224955446683,1,1,"d",40,7,"correct","incorrect",1,0
47,111,2,1,1,1,1,0,2,8,53,8,61,"k",6.05,0.56,3.42,10,12,32,-100,60,0.603522013582733,0.800328948587776,1,1,"k",50,7,"correct","correct",1,0
48,112,2,1,0,1,-1,0,2,8,30,0,30,"d",5.52,0.59,4.02,10,11,31,-100,61,0.684561454627328,0.900358342416439,0,1,"k",50,7,"incorrect","correct",0,1
49,113,2,0,0,-1,-1,0,2,8,-33,0,-33,"d",5.7,0.62,3.82,1,2,22,-100,61,0.347832768217813,0.560281154393124,0,1,"k",50,7,"incorrect","incorrect",0,1
50,114,2,1,0,1,-1,0,2,8,54,0,54,"d",4.83,0.66,3.54,10,11,31,-100,60,0.387816072750866,0.570193232349084,1,1,"d",40,7,"correct","incorrect",1,0
51,115,2,0,1,-1,1,0,2,8,-49,8,-41,"k",5.77,0.47,3.58,1,3,23,-100,60,0.455242550403455,0.700277031844962,1,1,"k",50,7,"correct","correct",1,0
52,116,2,0,0,-1,-1,1,3,12,-33,0,-33,"d",5.92,0.68,3.04,1,2,22,-100,60,0.412815367128132,0.590226081591936,1,1,"d",40,7,"correct","correct",1,0
53,117,2,1,0,1,-1,0,3,12,53,0,53,"d",6.31,0.41,3.49,10,11,31,-100,60,0.390113695100808,0.57018439424337,1,1,"d",40,7,"correct","correct",1,0
54,118,2,0,0,-1,-1,0,3,12,-50,0,-50,"d",4.97,0.55,5,1,2,22,-100,61,0.429196368165321,0.660272629898827,0,1,"k",50,7,"incorrect","correct",0,1
55,119,2,1,0,1,-1,0,3,12,42,0,42,"d",5.51,0.61,4.23,10,11,31,-100,60,0.340118527548839,0.510165674565542,1,1,"d",40,7,"correct","incorrect",1,0
56,120,2,0,1,-1,1,0,3,12,-38,12,-26,"k",6.17,0.56,3.77,1,3,23,-100,60,0.491274936644004,0.670266531605193,1,1,"k",50,7,"correct","correct",1,0
57,121,2,0,1,-1,1,0,3,12,-33,12,-21,"k",6.72,0.42,3.48,1,3,23,-100,60,0.602548966669019,0.820333002712687,1,1,"k",50,7,"correct","correct",1,0
58,122,2,0,0,-1,-1,0,3,12,-32,0,-32,"d",5.93,0.64,4.14,1,2,22,-100,61,0.43537619966628,0.650245656569496,0,1,"k",50,7,"incorrect","correct",0,1
59,123,2,0,0,-1,-1,0,3,12,-34,0,-34,"d",4.89,0.47,3.76,1,2,22,-100,61,0.723164874289978,0.940442002212876,0,1,"k",50,7,"incorrect","incorrect",0,1
60,124,2,1,1,1,1,0,3,12,32,12,44,"k",5.12,0.43,4.19,10,12,32,-100,60,0.420442367140822,0.670260259400493,1,1,"k",50,7,"correct","incorrect",1,0
61,125,2,0,0,-1,-1,0,3,12,-49,0,-49,"d",4.97,0.65,4.53,1,2,22,-100,61,0.377901143792769,0.610233271818288,0,1,"k",50,7,"incorrect","correct",0,1
62,126,2,1,0,1,-1,0,3,12,46,0,46,"d",5.42,0.64,3.43,10,11,31,-100,61,1.18315377248837,1.40067979286869,0,1,"k",50,7,"incorrect","incorrect",0,1
63,127,2,1,1,1,1,0,3,12,34,12,46,"k",6.37,0.47,4.98,10,12,32,-100,60,0.419445086711676,0.650275306988988,1,1,"k",50,7,"correct","incorrect",1,0
64,128,2,0,0,-1,-1,0,3,12,-57,0,-57,"d",6.51,0.63,4.02,1,2,22,-100,61,1.15596747463132,1.40063816824204,0,1,"k",50,7,"incorrect","correct",0,1
1,129,3,1,1,1,1,0,0,2,31,2,33,"k",5.38,0.68,3.38,10,12,32,-100,61,0.309636471612066,0.540154792292014,0,1,"d",40,7,"incorrect","incorrect",0,1
2,130,3,1,0,1,-1,0,0,2,50,0,50,"d",4.57,0.69,4.62,10,11,31,-100,61,0.507124510945687,0.700297273957403,0,1,"k",50,7,"incorrect","incorrect",0,1
3,131,3,0,0,-1,-1,0,0,2,-34,0,-34,"d",4.19,0.48,4.03,1,2,22,-100,61,0.924976457852608,1.11050711054122,0,1,"k",50,7,"incorrect","incorrect",0,1
4,132,3,0,1,-1,1,0,0,2,-38,2,-36,"k",6.32,0.54,4.59,1,3,23,-100,60,0.37364744910883,0.570237993077171,1,1,"k",50,7,"correct","incorrect",1,0
5,133,3,0,0,-1,-1,0,0,2,-55,0,-55,"d",6.12,0.7,4.08,1,2,22,-100,61,0.592452143796436,0.790356429394706,0,1,"k",50,7,"incorrect","correct",0,1
6,134,3,0,1,-1,1,0,0,2,-58,2,-56,"k",4.96,0.63,3.66,1,3,23,-100,60,0.411940394676094,0.610198774696073,1,1,"k",50,7,"correct","incorrect",1,0
7,135,3,1,1,1,1,0,0,2,43,2,45,"k",6.71,0.68,4.49,10,12,32,-100,60,0.730484251208509,0.910413255561252,1,1,"k",50,7,"correct","correct",1,0
8,136,3,0,0,-1,-1,0,0,2,-54,0,-54,"d",4.7,0.69,3.45,1,2,22,-100,61,0.366268486252011,0.550256746966625,0,1,"k",50,7,"incorrect","correct",0,1
9,137,3,0,0,-1,-1,0,0,2,-60,0,-60,"d",6.03,0.62,4.11,1,2,22,-100,61,0.329312945629681,0.530172009491253,0,1,"k",50,7,"incorrect","incorrect",0,1
10,138,3,0,1,-1,1,0,0,2,-41,2,-39,"k",5.97,0.43,4.67,1,3,23,-100,60,0.402186832419829,0.570239133478026,1,1,"k",50,7,"correct","incorrect",1,0
11,139,3,1,1,1,1,0,0,2,37,2,39,"k",5.03,0.55,4.8,10,12,32,-100,61,0.277326353320859,0.520173546181468,0,1,"d",40,7,"incorrect","correct",0,1
12,140,3,0,0,-1,-1,0,0,2,-35,0,-35,"d",6.08,0.58,4.65,1,2,22,-100,61,1.10593524405522,1.300583400498,0,1,"k",50,7,"incorrect","incorrect",0,1
13,141,3,1,1,1,1,0,0,2,45,2,47,"k",5.46,0.43,4.13,10,12,32,-100,61,0.584894993326998,0.80042075084566,0,1,"d",40,7,"incorrect","incorrect",0,1
14,142,3,1,1,1,1,1,3,12,40,12,52,"k",6.81,0.53,3.26,10,12,32,-100,60,0.0577390586395268,0.190018414620681,1,1,"k",50,7,"correct","incorrect",1,0
15,143,3,0,1,-1,1,0,3,12,-40,12,-28,"k",5.06,0.63,3.51,1,3,23,-100,60,0.287997367955541,0.470126490396979,1,1,"k",50,7,"correct","correct",1,0
16,144,3,1,0,1,-1,0,3,12,39,0,39,"d",4.46,0.59,3.9,10,11,31,-100,61,0.659948470993186,0.840380392063707,0,1,"k",50,7,"incorrect","correct",0,1
17,145,3,1,1,1,1,0,3,12,32,12,44,"k",5.88,0.55,4.98,10,12,32,-100,60,0.300347907748801,0.500191159670976,1,1,"k",50,7,"correct","incorrect",1,0
