s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
-105.20817309097909,-97.79448958236632,1.0,-83.04550581068864,-50.80601356221098,1.0,1,32
-111.08861402209334,-61.18803888950292,1.0,77.76631023644227,12.806470980711595,1.0,2,32
-4.598841353808824,110.96798123676858,1.0,-91.79443231707923,-379.4123586667149,1.0,3,32
142.48922858376872,49.1853273136665,1.0,215.0024495767896,328.4639056063237,1.0,4,32
193.06118356398323,207.57807907244592,1.0,244.59383127656483,228.5787232244139,1.0,5,32
68.35175772908364,-200.80486809604108,1.0,-46.59264123184364,-1.7760971020047291,1.0,6,32
81.26888501758884,104.95102474296061,1.0,188.6897914933309,297.41602973440973,1.0,7,32
244.52478793759434,132.22562902763582,1.0,274.4667674153075,223.00233538360231,1.0,8,32
176.3088177375799,-221.94222588313292,1.0,24.197002222854433,145.73366348397724,1.0,9,32
28.527412224508996,29.591054741483312,1.0,68.76476386890529,172.56065185347498,1.0,10,32
-126.9124524515288,-186.31002254966825,1.0,-95.98466246478425,-271.6148779577011,1.0,11,32
-87.78602241329897,-15.90108602937266,1.0,146.44350661409595,245.20125451693127,1.0,12,32
-25.67888327151718,5.1068348976377695,1.0,-166.80732647381043,-46.29476528635762,1.0,13,32
61.50590724095962,-78.68847164343568,1.0,-213.71800498600078,-117.42986487758249,1.0,14,32
-133.3386241231823,-103.15320312933093,1.0,48.12823251493237,6.889030304817579,1.0,15,32
-49.4851621920443,-118.35789863511857,1.0,49.721968441142316,231.86086074841114,1.0,16,32
152.38755457212895,48.558837682501796,1.0,34.918944794006244,128.59679042338635,1.0,17,32
-258.1737229843436,-114.42322901867978,1.0,16.757846144326052,72.84710314843304,1.0,18,32
308.69983190026727,63.82581238516695,1.0,164.9118279154431,442.05290217542057,1.0,19,32
-169.12424241059395,-136.81484844510828,1.0,24.681030710189003,-40.30616395902175,1.0,20,32
328.1462932399604,10.094761415959972,1.0,231.72847733721702,138.98348003493518,1.0,21,32
-171.15275500896072,-113.79646087557288,1.0,-353.3554446119951,-26.336463622620602,1.0,22,32
31.537985646037427,-167.61664510459616,1.0,-190.7185661975268,-111.66173239562067,1.0,23,32
23.36188081470676,189.55752652416265,1.0,212.63447516155668,-55.0894971311124,1.0,24,32
-134.27402494201522,-24.447591781338428,1.0,72.95650959820934,-235.77248177977376,1.0,25,32
72.52673217841273,-113.3320221636045,1.0,41.07518078553352,399.1760901950236,1.0,26,32
188.9363806481471,335.8958715482493,1.0,54.243661188926446,257.7724076884389,1.0,27,32
172.70414352713118,-179.17377439408122,1.0,-219.15853815437055,-214.16569751070602,1.0,28,32
515.4227155216222,-133.44049697408175,1.0,382.008233676001,375.1802795816846,1.0,29,32
366.49459826941484,274.7605370879694,1.0,693.7038155776355,711.9819812096684,1.0,30,32
74.08685395597729,109.14139778086874,1.0,-0.22464202044735473,394.78969196913175,1.0,31,32
-15.668108787200927,339.20885744574616,1.0,168.82946955519716,286.95046122150956,1.0,32,32
100.74006548385408,-174.0308929987555,1.0,-272.3896922099729,-209.69340937668352,1.0,33,32
213.58039395551754,-133.96532607000472,1.0,339.5421642453884,216.55718189825745,1.0,34,32
341.46656675366944,362.1275650209697,1.0,12.878596253032873,400.33954353299606,1.0,35,32
-75.31570106791172,-24.422864911385748,1.0,20.505711916684106,254.63000361988267,1.0,36,32
178.28564757662434,36.2933504097012,1.0,-204.52289770346175,195.81103131926082,1.0,37,32
-12.581404426807065,140.61022042774997,1.0,219.08319559874434,51.323804131403634,1.0,38,32
-131.36838387848903,-487.3117890569932,1.0,-309.128950000684,-209.8578576142073,1.0,39,32
-462.7692004909921,-251.64703349461715,1.0,-242.86334549720166,-352.8888238249224,1.0,40,32
-23.417296083528644,163.11194539233063,1.0,234.93761620409566,548.4502672696652,1.0,41,32
212.84258344762142,-106.84533616622501,1.0,-96.65868892546584,-190.0532698670212,1.0,42,32
-269.1538167125762,-153.24980192807905,1.0,-164.95341334377096,-349.85615922109235,1.0,43,32
99.30146864289321,252.49434242106565,1.0,477.45355158562853,332.310073099864,1.0,44,32
87.84333353190077,-214.86982591319665,1.0,-233.50987768626715,-289.55752635045,1.0,45,32
-415.7518355600231,-611.028157511681,1.0,-274.2013464100207,-491.25805145290866,1.0,46,32
-89.15078962522159,-173.65045371242,1.0,-200.98657555344494,-160.1677540544512,1.0,47,32
202.94853023294507,110.06382172253154,1.0,64.82114083990497,319.45912877282433,1.0,48,32
-113.32621148262552,-332.55098718280203,1.0,-201.83672681280487,153.6587518427599,1.0,49,32
129.13383027166302,348.07779389205234,1.0,-10.54236886781429,663.6481206856133,1.0,50,32
218.65646683155583,152.034905847118,1.0,87.17806349440622,135.02863958620054,1.0,51,32
-351.4620961762869,-311.26667913308205,1.0,-289.0674640216694,11.27347995048554,1.0,52,32
6.066991644251586,-260.0955158267392,1.0,-24.451012956102606,-47.081847887825894,1.0,53,32
-280.6135630857434,-144.88285359974833,1.0,-118.14486983073343,80.65573079707485,1.0,54,32
136.7128448961855,124.50943438398642,1.0,68.69787824665079,-98.17737328331415,1.0,55,32
-167.31934046535525,-266.0059611926049,1.0,-839.1176818053777,-864.9410209109236,1.0,56,32
184.06669035708052,-22.199609909094292,1.0,-512.3605942634916,-606.6591401452616,1.0,57,32
123.94202194885435,-266.1527586003028,1.0,-238.19925978950192,-223.59725835592363,1.0,58,32
310.35761626592125,74.36626582540573,1.0,194.27538563433743,215.89731745846353,1.0,59,32
-3.7753682376611053,-137.00219376756834,1.0,-54.04353139964806,179.05377468451005,1.0,60,32
218.50164088876932,-31.43177405700136,1.0,55.28666633494631,649.6587374960533,1.0,61,32
-169.12873847398592,-79.89711717704111,1.0,-105.44619730123073,126.18027191257603,1.0,62,32
-128.3276755991926,-285.67500715579064,1.0,-425.3591679332534,-249.0547552350116,1.0,63,32
-382.4642842741019,-461.8488210047626,1.0,-293.725364090361,-115.70008084659979,1.0,64,32
58.63674803257538,81.98223571422281,1.0,-210.50694206419487,-330.3601390260217,1.0,65,32
-91.1815764245824,-186.34620908965633,1.0,-184.64272487835495,-351.31488665665944,1.0,66,32
-178.5035756692601,-202.5459688614843,1.0,-137.31493469506438,23.05719345085007,1.0,67,32
-267.1044396756635,59.15766041552252,1.0,127.84800018092196,11.718698926482974,1.0,68,32
-177.38822601803952,-428.27177063391315,1.0,-524.7168638566943,-533.8994874717225,1.0,69,32
-150.97802204977162,-206.75741812285585,1.0,-48.24829012283696,-86.96932524040376,1.0,70,32
293.36373389290713,95.21319079598129,1.0,-43.07985014412056,87.53102557908171,1.0,71,32
-510.4825915285927,-706.2414651828155,1.0,-759.4620114126448,-543.5957477327966,1.0,72,32
221.5707421231568,344.14547807738353,1.0,574.1865793536186,720.3698814722947,1.0,73,32
34.57265040038816,78.25698334112978,1.0,28.723023466871506,64.449588546297,1.0,74,32
-247.94152397457833,-162.22653733204967,1.0,28.577479840923658,-108.47277344321544,1.0,75,32
277.2275577698259,303.9677323581372,1.0,180.57023846058223,252.02493375949751,1.0,76,32
180.7351451206091,-4.558357292278194,1.0,-144.93651207950813,-203.89457420935048,1.0,77,32
33.617443207725636,-78.33766991497204,1.0,-89.01202281653757,2.4127842254404452,1.0,78,32
166.61603018356726,224.60634057705388,1.0,210.6975304733317,225.40049897403532,1.0,79,32
123.63847103610371,244.48906410554537,1.0,-64.8276494626371,230.493964820887,1.0,80,32
-50.096335999068486,-302.8880049500039,1.0,-493.9049472260105,102.6395265259902,1.0,81,32
156.5133010565651,237.2497858040871,1.0,222.08848614409416,291.7490006624555,1.0,82,32
18.413349549382144,146.970326881026,1.0,29.46851270853849,136.80138883595154,1.0,83,32
124.93041354988678,57.817173981643045,1.0,-122.54847621774418,-17.815040339905345,1.0,84,32
61.7673077129086,-94.07689060510052,1.0,-322.003259975488,-199.9398319893638,1.0,85,32
-84.50044370740865,-348.4081607421091,1.0,-622.514686195372,-542.1453926920267,1.0,86,32
