s1eeg_twin1,s1eeg_twin2,s1eeg_twin3,s1keep,s2eeg,s2keep,trlid,subid
-1.1285199481558503e-11,1.2548473629016132e-10,5.6761847556454246e-11,1.0,-4.194485804965856e-11,1.0,96,10
6.728108910045994e-10,2.4608127470231764e-10,4.562559131811836e-10,1.0,4.2842820709378185e-10,1.0,97,10
-2.6403222037004183e-11,-4.8256367257917086e-11,-3.738148846003903e-11,1.0,1.0870435090866327e-10,1.0,98,10
-4.837237176383804e-10,-4.6346743523463206e-10,-4.73507360204491e-10,1.0,-4.5169911350489145e-10,1.0,99,10
3.365707739763631e-11,9.062943106731042e-11,6.174520429775724e-11,1.0,1.0328717306666584e-11,1.0,100,10
-3.6202131443586197e-10,-3.155202611776233e-10,-3.386995170646609e-10,1.0,-3.6058988414651923e-10,1.0,101,10
-4.404257897364564e-11,1.51725418898992e-10,5.413382159245476e-11,1.0,-8.587036449867727e-11,1.0,102,10
3.047806469946254e-10,3.5060014062075005e-10,3.2637401714829313e-10,1.0,9.246020513522139e-11,1.0,103,10
-1.7246662068409262e-10,-5.447108631060253e-11,-1.1332242119104302e-10,1.0,-2.0680922453886766e-10,1.0,104,10
8.276122572611734e-13,-8.09784802914241e-11,-3.9431372790537756e-11,1.0,-9.788978017335277e-11,1.0,105,10
2.98321689664844e-11,-9.784316118866924e-11,-3.477691796700476e-11,1.0,-1.9979120860001902e-10,1.0,106,10
-7.651171289682078e-11,1.6511082940228098e-11,-2.990879273889528e-11,1.0,7.794197555138862e-11,1.0,107,10
2.5689919375327686e-11,-2.311091871853471e-11,9.565343931357912e-13,1.0,-3.609823920961445e-11,1.0,108,10
-9.900360590779422e-11,-1.7165097923795797e-10,-1.3463437535411414e-10,1.0,-2.513951597708018e-10,1.0,109,10
7.11081743324883e-11,4.96769981293784e-11,5.866415921260337e-11,1.0,-6.991559277192496e-11,1.0,110,10
9.782598217763739e-11,9.016247092135222e-11,9.426589800528193e-11,1.0,9.193491247646644e-11,1.0,111,10
8.713239731019332e-11,7.969575072977721e-11,8.26942442059122e-11,1.0,-2.4541946856168604e-11,1.0,112,10
1.4883844096862382e-10,-1.261272009146981e-10,1.127126742571839e-11,1.0,-7.429412203897261e-11,1.0,113,10
1.3091534711182653e-10,1.2744325198164806e-10,1.2885455419612099e-10,1.0,1.0100028841719711e-10,1.0,114,10
-7.501568344134357e-11,-4.716327857405032e-11,-6.10185828036159e-11,1.0,2.6113278578528097e-11,1.0,115,10
4.0928462535601197e-11,-1.4670532116246405e-11,1.2852256762312844e-11,1.0,-4.151127517183214e-11,1.0,116,10
-3.2622308224177186e-10,-1.756626019224668e-10,-2.5044942432925503e-10,1.0,-2.2644913270215197e-10,1.0,117,10
-5.765150220092746e-10,-7.184537083397873e-10,-6.481001137959835e-10,1.0,-7.137679872081223e-10,1.0,118,10
-3.682131662119335e-11,2.222199885727646e-11,-6.884831244720532e-12,1.0,-1.0333446954086368e-11,1.0,119,10
1.6851608922912716e-10,5.712698161821681e-10,3.6880996704941223e-10,1.0,2.782701347248757e-11,1.0,120,10
-1.8871558964195962e-11,9.484211938567364e-11,3.8315941686829317e-11,1.0,7.90434461699317e-12,1.0,121,10
1.8883353902144964e-10,-4.9636712319295144e-12,9.258191184070497e-11,0.0,-2.0229995051364518e-11,1.0,122,10
-2.6578911161980285e-13,-4.220894748399056e-11,-2.19167525828403e-11,1.0,6.79534313576361e-11,1.0,123,10
9.874237054697662e-11,-2.6105362230825618e-11,3.627829764331492e-11,1.0,-5.26697085273876e-11,1.0,124,10
-1.1646266289789777e-11,-1.9840907324636253e-11,-1.5646501747711256e-11,1.0,1.1676729706412533e-11,1.0,125,10
-8.398302246688627e-11,-5.6523116928377505e-11,-7.03439349267526e-11,1.0,1.3387356906536256e-10,1.0,126,10
-2.5302473077555816e-11,-6.501858705252708e-11,-4.5246433201567076e-11,1.0,-5.624400580666863e-11,1.0,127,10
1.8986118904011622e-11,-1.410007274861699e-12,9.105471026460982e-12,1.0,5.180136232718421e-12,1.0,128,10
-8.079202414797076e-11,6.618514044111027e-11,-6.88546393910117e-12,1.0,3.674445229575335e-11,1.0,129,10
5.900291797344746e-11,-7.125360861938589e-12,2.5986836503438084e-11,1.0,-5.688002783379602e-12,1.0,130,10
1.4402953241123176e-12,3.180985784135262e-11,1.679885731585955e-11,1.0,4.9470521685232524e-11,1.0,131,10
-1.7265478251045866e-10,2.547490556116417e-10,4.2135546972585364e-11,1.0,-1.4688405083748792e-10,1.0,132,10
2.7303307985189304e-11,6.475477707054361e-11,4.622656900986756e-11,1.0,3.100654925308924e-11,1.0,133,10
3.482346709566955e-11,2.4899637498078104e-11,3.002387780276032e-11,1.0,1.8326170717084354e-10,1.0,134,10
4.616994983849243e-11,9.730117759093636e-11,7.112569571953926e-11,1.0,1.0703416979149688e-10,1.0,135,10
-1.8635923853666612e-10,-3.275144790273037e-10,-2.568397195702396e-10,1.0,-1.2502158427591466e-10,1.0,136,10
5.510600373492484e-11,5.485636834820044e-10,3.012705704358865e-10,1.0,8.354581579720792e-11,1.0,137,10
1.111186085693379e-11,3.2622568910820504e-11,2.1657212181365646e-11,1.0,2.9730212286365914e-10,1.0,138,10
-2.580207843962245e-10,-3.5202640465704284e-10,-3.050936596544004e-10,1.0,-3.4711216803346045e-10,1.0,139,10
-1.5435023509898744e-10,-2.2107784026313264e-10,-1.8762122159661303e-10,1.0,-1.459934661462748e-10,1.0,140,10
-4.7184238004714047e-11,5.7418364376996585e-11,3.870347682192532e-12,1.0,-2.7417355634411847e-11,1.0,141,10
-1.3181640857784838e-10,-1.4529905448539014e-10,-1.3863286197656962e-10,1.0,-4.461943951236201e-11,1.0,142,10
5.627164427500731e-11,2.95474724950331e-10,1.7537997755720654e-10,1.0,1.2123646022833288e-10,1.0,143,10
9.885096044344481e-12,-2.9498646290158294e-11,-1.0069659543431736e-11,1.0,2.2836294483269519e-10,1.0,144,10
-1.5878146092927963e-10,-1.43085200679117e-10,-1.5085995602173837e-10,1.0,2.7407774932578055e-10,1.0,145,10
-1.403160196333596e-12,3.5575295204611013e-10,1.7792652812706728e-10,1.0,3.423141829601549e-10,1.0,146,10
-1.8716535638226942e-10,-1.5694627245469475e-10,-1.7197133217626254e-10,1.0,-6.351652732529527e-11,1.0,147,10
8.891473013670585e-11,2.95623279967999e-10,1.928834984786133e-10,1.0,1.750407551397889e-10,1.0,148,10
9.284369983565998e-11,1.0484136451517303e-10,9.844576173224391e-11,1.0,9.951714622624262e-11,1.0,149,10
-2.1255730819455579e-10,-1.077965825581702e-10,-1.5973402008054084e-10,1.0,-2.653094647938193e-10,1.0,150,10
7.344523981932536e-13,-4.40466973182165e-12,-1.7024274402137494e-12,1.0,7.279225820713437e-11,1.0,151,10
-6.198941211552998e-11,2.1023928870191713e-10,7.46144981760063e-11,1.0,3.9057458202571565e-10,1.0,152,10
-7.094889907581927e-11,1.2096479407901628e-10,2.5289044781229645e-11,1.0,9.149206919853832e-11,1.0,153,10
2.1844271947169102e-11,1.965245791084125e-11,2.0569490271549727e-11,1.0,8.66499184280712e-11,1.0,154,10
-1.0648850917556235e-10,-3.029726159936867e-11,-6.878658832194999e-11,1.0,-1.3678508904276824e-10,1.0,155,10
-3.283439296565312e-10,-1.471269544725891e-10,-2.379878290913723e-10,1.0,-4.0478692134955425e-10,1.0,156,10
2.2319685013372336e-10,1.8875622136178955e-10,2.0615788011203368e-10,1.0,2.1957494093630207e-11,1.0,157,10
5.822056455598885e-11,9.110343115724635e-11,7.47169014965842e-11,1.0,3.62975062773467e-10,1.0,158,10
-6.548607791573067e-11,9.681463828429532e-10,4.537635539599165e-10,1.0,-6.214605061621963e-11,1.0,159,10
1.8939916871054054e-10,1.5704991654224377e-10,1.7343728818250107e-10,1.0,2.7612847682534487e-10,1.0,160,10
-7.515575341409004e-11,4.0425136127028093e-10,1.6566441611154943e-10,1.0,-1.3985424044094176e-10,1.0,161,10
-1.729834044265765e-10,-1.8187059317947267e-10,-1.7849063929532254e-10,1.0,-2.261391043235154e-10,1.0,162,10
-6.157453182550293e-11,2.542818552291787e-11,-1.818233187691715e-11,1.0,-3.540485337757107e-11,1.0,163,10
2.6188089348342647e-10,-1.4442550353807707e-11,1.2454895765071555e-10,1.0,-1.9664728840077772e-11,1.0,164,10
-5.305842139097484e-11,1.5092517842455323e-10,4.9753482066913363e-11,1.0,-1.1727948831201038e-10,1.0,165,10
-6.410359065116506e-11,-1.5026115509466946e-10,-1.0707126344031546e-10,1.0,-1.349969322574441e-10,1.0,166,10
-8.354260212428653e-11,-3.8847470667503955e-11,-6.067601389418866e-11,1.0,-1.4087888338749707e-10,1.0,167,10
-1.905049760874479e-10,-1.784264680784499e-10,-1.843128858144977e-10,1.0,-1.2769370536553772e-10,1.0,168,10
1.310227463860937e-11,-8.821972863096118e-11,-3.736890655808161e-11,1.0,-4.7263030364200894e-11,1.0,169,10
1.1320437629041454e-10,1.518389622747236e-10,1.3259205461539264e-10,1.0,6.484596493687867e-11,1.0,170,10
-1.4374983486667375e-10,-1.6279542474430574e-10,-1.5320816945815934e-10,1.0,-6.537397020371692e-11,1.0,171,10
-4.444740815809884e-12,1.199830168880033e-10,5.725774819695732e-11,1.0,-7.483462632203139e-11,1.0,172,10
-2.545494795748479e-11,1.5811798381391517e-10,6.649215212949733e-11,1.0,6.082959804435733e-11,1.0,173,10
7.215314932412842e-11,-9.098127216259585e-11,-9.065811319367154e-12,1.0,-2.720027758501955e-11,1.0,174,10
-2.7689572519276044e-11,-7.142481741462647e-12,-1.7428340685442988e-11,1.0,5.1295363062228014e-11,1.0,175,10
5.683941435345819e-11,3.568994367956773e-11,4.5936912358872425e-11,1.0,3.905972882837414e-11,1.0,176,10
1.1560776576517896e-10,3.280505463638831e-10,2.2314555690993015e-10,1.0,6.309192309522701e-12,1.0,177,10
-9.44715518406336e-11,-4.5442509591546616e-11,-7.157124431445643e-11,1.0,-1.509622265131746e-10,1.0,178,10
-2.1711049621262778e-11,2.708570523628363e-11,2.565751039349712e-12,1.0,-2.9613972416044254e-11,1.0,179,10
5.719199711572038e-11,1.7950844210075662e-10,1.191400790899696e-10,1.0,1.6713993000895492e-11,1.0,180,10
1.1293782940076435e-10,1.0431357952015008e-10,1.0856446030910575e-10,1.0,6.366395751435493e-11,1.0,181,10
2.2018903541044165e-10,2.8015302968237393e-10,2.4927175273826675e-10,1.0,1.2862878873826611e-10,1.0,182,10
2.4413973913389323e-11,3.487118491533198e-11,2.9672771613186173e-11,1.0,1.7931533347206525e-11,1.0,183,10
3.4945224182628065e-10,1.2804222449537642e-10,2.3853529092922274e-10,1.0,2.1911846221551766e-10,1.0,184,10
1.0053792050636744e-10,5.5150183705638616e-11,7.728352341924572e-11,1.0,3.691591129743565e-11,1.0,185,10
4.861090286426149e-11,2.7919841125531196e-11,3.8432219280594584e-11,1.0,8.013597947091005e-11,1.0,186,10
1.9448797321984665e-10,-3.17517095576727e-11,8.137796441063594e-11,1.0,-1.1200722821575696e-10,1.0,187,10
1.8047828558179518e-10,1.13292775392881e-10,1.4660699911802433e-10,1.0,1.1862154829020062e-10,1.0,188,10
1.0172043666286985e-10,2.2988322630683086e-10,1.6585118158902203e-10,0.0,3.3741516767789454e-10,0.0,189,10
-2.74846571598344e-10,-3.684002868867742e-10,-3.21524128901186e-10,1.0,-2.8401517333348623e-10,1.0,190,10
7.032567252220795e-11,1.944066601712954e-10,1.3291259280795151e-10,1.0,5.390273804272893e-11,1.0,191,10
7.181069351753514e-11,-4.46816799634939e-11,1.327443110646609e-11,1.0,5.388147812731144e-11,0.0,192,10
2.948464683359811e-11,4.101417578688486e-10,2.2037966401110483e-10,1.0,7.443221287990402e-11,1.0,193,10
-7.671842949853362e-11,-3.655945470798889e-12,-4.120574877539082e-11,1.0,-5.431001107179395e-11,1.0,194,10
-1.7539274606160195e-10,-9.566225964170751e-11,-1.356713174952833e-10,1.0,5.371841590578341e-11,1.0,195,10
-6.199389716578961e-10,2.0408484206975648e-10,-2.0601071718547417e-10,1.0,-6.602440509289999e-10,1.0,196,10
-4.253675740572762e-10,-2.500525731379747e-10,-3.3817615527232983e-10,1.0,-5.048447597267541e-10,1.0,197,10
-3.4354486471098273e-10,-1.595336274536801e-11,-1.7899976444149265e-10,1.0,-2.8917598217479577e-10,1.0,198,10
5.623744574332052e-11,1.777062294188568e-10,1.1610279893062369e-10,1.0,1.4742175747687114e-10,1.0,199,10
-2.209211406423388e-10,-3.6131793529402404e-10,-2.91100128365213e-10,1.0,-2.788203953364846e-10,1.0,200,10
4.213867105255836e-11,-9.153049549537393e-13,1.9847346054958986e-11,1.0,1.335805287448489e-10,1.0,201,10
-8.174703957863211e-11,5.904122552792923e-11,-1.156742370027711e-11,1.0,6.926656397464357e-11,1.0,202,10
-1.1109222164277857e-09,-8.229362956290439e-10,-9.674632007606233e-10,1.0,-9.654314496121732e-10,1.0,203,10
4.823921737902123e-11,1.8790221130016648e-10,1.1838751778571715e-10,1.0,2.2165754249857296e-10,1.0,204,10
-1.0161463273378005e-10,-3.744538274242182e-10,-2.382485248890904e-10,1.0,-3.5816185365236936e-10,1.0,205,10
-3.829108837896511e-10,-2.6551406820689756e-10,-3.256290091156985e-10,1.0,-3.784577367280984e-10,1.0,206,10
5.0473767846553715e-12,-1.0109108867359696e-11,-2.9859461734199615e-12,1.0,-1.2934156027498386e-11,1.0,207,10
-8.86641326115745e-11,7.068302807328294e-11,-8.956855077603768e-12,1.0,1.0006060955391923e-10,1.0,208,10
2.768850352741129e-11,5.147679084651318e-11,3.886092215852849e-11,1.0,-3.825828237678652e-12,1.0,209,10
9.757892089772216e-11,3.283634768132808e-11,6.521000690744879e-11,1.0,7.629651796919987e-11,1.0,210,10
-2.326696373307e-12,-5.718847358651604e-11,-2.963242144838051e-11,1.0,-7.010744977245759e-11,1.0,211,10
8.848480626282365e-11,1.0678934328564497e-10,9.555210491939446e-11,1.0,2.9251122086150916e-11,1.0,212,10
-6.644848146954942e-11,-1.507376479342887e-11,-4.204395667287934e-11,1.0,-5.449295369031521e-11,1.0,213,10
1.1467747915976958e-10,3.568611731965389e-10,2.3641435929414574e-10,1.0,3.915645884524759e-11,1.0,214,10
1.335629480003478e-10,-2.1224168110715037e-11,5.5450166203717426e-11,1.0,-5.994064320199429e-11,1.0,215,10
-3.481009515429822e-10,-2.846000575692183e-10,-3.165920899003768e-10,1.0,-2.838738668350704e-10,1.0,216,10
1.9460027321228453e-11,2.6768843694926966e-10,1.4392887059287035e-10,1.0,4.8744470551466444e-11,1.0,217,10
2.996106086982774e-10,2.584152551525493e-10,2.7829332809750085e-10,1.0,2.5799987565909567e-11,1.0,218,10
-8.78094615942475e-11,-3.948334088498636e-10,-2.409594087304574e-10,1.0,-2.1299661750320976e-10,1.0,219,10
-3.348420661461355e-11,-2.0771322474101168e-10,-1.198736035725527e-10,1.0,-2.2444200381195214e-10,1.0,220,10
8.339990412691745e-11,2.0245519846949717e-10,1.435165189801746e-10,1.0,2.4254428239878584e-10,1.0,221,10
1.130568913752296e-10,-3.974650437828927e-11,3.699319622699615e-11,1.0,-1.3931658187435565e-10,1.0,222,10
-1.2395087375644719e-10,-2.078556545460041e-10,-1.6551200923719755e-10,1.0,-1.8364782772826475e-10,1.0,223,10
1.0332235298684229e-10,-3.7218767786375256e-12,4.866357063746876e-11,1.0,-2.2924039336159743e-12,1.0,224,10
6.4161145962709244e-12,-9.06586574098692e-11,-4.199810515945014e-11,1.0,-4.0505128278342906e-11,1.0,225,10
9.131987267179626e-10,2.2579594079203518e-10,5.685426242003452e-10,1.0,1.8493550486969395e-11,1.0,226,10
1.875385934676141e-10,6.242061285842412e-11,1.2430984999934204e-10,1.0,-3.1721307051774966e-11,1.0,227,10
-1.2262627746160172e-11,6.543876537930809e-11,2.6855510248618042e-11,1.0,-1.0340320909276583e-11,1.0,228,10
-9.910211550442244e-11,-9.092405248145159e-11,-9.539401846840145e-11,1.0,-5.0001192620025596e-11,1.0,229,10
-8.755221370786424e-11,-4.2282728290625164e-11,-6.490946416356897e-11,1.0,-6.461986710496345e-11,1.0,230,10
