s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
236.17823005552776,719.4709614192996,1.0,852.2853135846372,760.6114658198057,1.0,1,35
331.92758815162966,391.68077689344636,1.0,500.4611246193294,670.345303889517,1.0,2,35
27.827493402060117,16.523244554695683,1.0,147.0884502093924,172.56803262900456,1.0,3,35
228.59209869186336,161.4003772455091,1.0,150.6248014883717,387.65085370964954,1.0,4,35
-15.597925832664123,182.3718720910429,1.0,147.65934954337192,101.78377285999225,1.0,5,35
77.98064609932788,-337.83639959246267,0.0,34.823075177821345,361.0062843409498,1.0,6,35
13.908682208566153,23.4009606119196,1.0,153.43753399354435,106.20221443099246,1.0,7,35
-90.55461414622366,-68.01247301093677,1.0,-110.77659390117262,-158.7122644716789,1.0,8,35
-26.866274969909938,-24.5957961152943,1.0,-159.55844015810848,-36.884673779878234,1.0,9,35
-159.7054828568921,-173.08374250870165,1.0,-40.22666371956818,27.760116122550087,1.0,10,35
-226.57772563319435,-439.3943553072353,1.0,-137.06986530724723,63.59532493949818,1.0,11,35
-412.3506913080212,-821.9046173626351,1.0,-666.1582863890487,-513.3956053300574,1.0,12,35
195.99512432228613,165.7205556657891,1.0,22.59233789660075,-22.227085101706077,1.0,13,35
-88.9658862432047,-240.18924391042876,1.0,-97.04068706747958,-171.14410175688022,1.0,14,35
34.78552849711702,-168.431801370694,1.0,31.845986151035746,256.1955251358008,1.0,15,35
146.07254293919596,-158.10131928419912,1.0,306.21784912562777,299.54438742624313,1.0,16,35
317.59754321493347,356.3223101869707,1.0,120.73120223374124,-103.23029885969319,1.0,17,35
81.41396161712376,131.51178031544782,1.0,-47.42199594545868,-178.7979359866842,1.0,18,35
-102.46312187728314,-360.7615066668486,1.0,-26.66340973083232,253.35088813164785,1.0,19,35
128.61870069014432,73.11746837379465,1.0,62.5752521897611,-487.99542465663893,1.0,20,35
-69.61183852180335,-282.6900228729268,0.0,-87.51622807959595,-174.3667980647614,1.0,21,35
-266.87670812698144,-222.89283961563905,1.0,-253.800245816078,-165.97387848966736,1.0,22,35
76.42939887947564,61.91235125498507,1.0,-3.408167756808622,40.51878850972248,1.0,23,35
-261.4549333575214,-74.24363975729614,1.0,-7.5557992777448595,17.224511926370358,1.0,24,35
105.759457709383,84.39851907242598,1.0,103.27226040476675,114.30998570000061,1.0,25,35
162.94958442847414,-210.25715284118942,1.0,-4.448268804004787,89.50076917448418,1.0,26,35
56.30077559234382,127.51270544580527,1.0,-191.2197929356024,379.46594273199946,1.0,27,35
-495.37980395535914,-324.573090513606,1.0,-294.00162215775856,-107.20084020335547,1.0,28,35
394.94397078672023,13.138275224965401,1.0,25.424631020842074,29.93867904404444,1.0,29,35
68.601501870779,-94.62144918955052,1.0,-135.92990144744493,-454.52918074998234,1.0,30,35
-328.8346112592553,-61.90913115663365,1.0,-299.4553228708409,-105.98432027629322,1.0,31,35
-10.688404895101609,-224.44888635922453,1.0,-230.3413703793267,-110.92756239185334,1.0,32,35
-284.9884416412281,50.354465190552524,1.0,32.56261792015197,-215.67933910588556,1.0,33,35
10.386502821552396,300.4433764059908,1.0,-318.6984754552238,-5.211818219269431,1.0,34,35
-152.55716771131446,-281.9450373582155,1.0,-503.39852596546586,-534.956772690386,1.0,35,35
139.50296463286284,-416.23752204873233,1.0,-391.51401156620244,-366.4960515888112,1.0,36,35
-308.4311238114349,111.35406996662672,1.0,169.9406104846857,-188.66185953295576,1.0,37,35
403.72343712942984,451.3386845976587,1.0,621.9490838258483,400.38223996842635,1.0,38,35
-378.8751608543583,95.0365192046419,1.0,-147.7864409040244,-117.6864030514968,1.0,39,35
14.603193259281944,21.021398299435162,1.0,-100.38886880640091,-210.67150404760233,1.0,40,35
-118.45736463350353,-170.1856457681498,1.0,-290.6821467587821,-494.67850046822554,1.0,41,35
-58.70288189663087,78.61457394139062,1.0,57.64515375744496,-253.1097628909209,1.0,42,35
53.856309176759844,99.71173805739251,1.0,-14.829643191052487,-2.9024139368805164,1.0,43,35
-360.2415857651893,-301.098844046274,1.0,-165.39279285154777,-505.97739445188506,1.0,44,35
-172.99394047212576,365.76195725494136,1.0,324.10940575971534,283.99118850060745,1.0,45,35
-846.8421607970607,-677.4435899278366,1.0,-318.53013439008424,-411.48624564023754,1.0,46,35
186.00877451401297,-202.14580057616672,1.0,-486.3671532417749,-342.2305873817542,1.0,47,35
448.3048450264576,780.1685897382441,1.0,-84.70634102790962,440.95104976303145,1.0,48,35
-65.19125110717194,-15.613505355881042,1.0,262.4740084292485,269.01930250507814,1.0,49,35
215.05093238300037,205.72071053175048,1.0,-199.98440169860956,168.3769380411465,1.0,50,35
-100.63645957524096,-494.29564265296034,1.0,-88.14403291101746,334.2619762416448,1.0,51,35
-571.4598034113952,-534.0002151600231,1.0,-507.02616750442115,-757.084027508156,1.0,52,35
-372.07363215558144,-252.25019228938754,1.0,-174.69640205471686,-663.4869244553636,1.0,53,35
434.10443404505486,437.4096261001838,0.0,438.5576150813162,678.3396537282597,1.0,54,35
-202.27652440436134,-89.70275956668999,1.0,51.3862969733505,255.09146632189592,1.0,55,35
-51.49528329594221,322.1922253499648,0.0,455.9942348317247,747.8467897947365,1.0,56,35
-328.9421915818549,-562.195306051173,0.0,-395.28226160765695,194.8830657299307,1.0,57,35
-364.83609801767886,-246.49612683066252,1.0,-332.69817245273117,-367.60616351253555,1.0,58,35
424.84100871682324,572.7711165362333,1.0,453.0170308307193,757.2923342782291,1.0,59,35
71.95409740667895,-73.47120096861839,1.0,-59.82297462725966,115.71436381533539,1.0,60,35
281.6015565881978,77.7828081684249,1.0,79.71768780691193,345.8979388560074,1.0,61,35
339.91194579427565,291.7202071812896,0.0,552.745619514591,547.1044815606614,1.0,62,35
409.7863791546509,470.7479984722338,0.0,792.7111057036651,1044.2125186684073,1.0,63,35
137.33332836934653,22.714332407757475,1.0,-432.0767598650308,,1.0,64,35
45.007755325099424,126.00565151737769,1.0,237.8657379437567,355.5531259760554,1.0,65,35
154.33212913657405,230.75478275849048,1.0,76.13648118013735,-205.70115709599423,1.0,66,35
-407.84229312960366,-672.0036055278923,1.0,-538.4795932084866,-567.8895011116427,1.0,67,35
458.92902973003754,497.9858265580343,1.0,482.63183490168404,745.799489971508,1.0,68,35
-63.90510714180973,118.79546377317612,1.0,-208.08271084232547,-192.54592776296354,1.0,69,35
202.33514003482074,-211.20297445115057,1.0,-354.0682354386598,-211.43827654247445,1.0,70,35
115.79919775010507,234.76844823796333,1.0,85.90829394400401,34.631352642760774,1.0,71,35
-87.3788552719501,-206.18118070383403,1.0,-527.5007667274675,-239.21649108043303,1.0,72,35
161.34812509912146,593.9276517199324,1.0,584.799186386597,312.3343584355351,1.0,73,35
380.811648316269,634.6536832061927,1.0,358.12036129596146,427.84298357061766,1.0,74,35
-196.06802825019838,-29.08535155037168,1.0,373.93981806056115,285.7611541080034,1.0,75,35
304.22064053588076,876.6863016578335,1.0,811.7754308610139,575.9224790928148,1.0,76,35
58.145000339850654,60.444614739988864,1.0,-151.69556858893958,-83.4620768578336,1.0,77,35
206.15618597393978,27.600196112094537,1.0,-469.83767913257816,-471.3104419300196,1.0,78,35
-190.79448539231416,-222.73717180132098,1.0,-343.9855037123162,-556.6248410309404,1.0,79,35
64.53307512410593,174.3784899672363,1.0,-60.87519832242708,4.817535028940775,1.0,80,35
-474.87225004402626,-655.996084626438,1.0,-1020.6564970360915,-1124.5018723203498,1.0,81,35
183.83219873212508,460.244410024715,1.0,48.110661577155255,-273.7921617830487,1.0,82,35
797.3780620193329,913.4459076559775,1.0,583.8401575140653,631.0719724164306,1.0,83,35
241.3266585309358,809.4011047670193,1.0,393.9169215837885,606.9149715643778,1.0,84,35
289.9406935544806,-314.78324086594,1.0,228.60717705326496,138.80597404729536,1.0,85,35
277.9323008054613,603.9795757571129,1.0,524.1148882830139,548.6970134663759,1.0,86,35
597.549720788499,558.8813920360552,1.0,463.5236464298616,510.3136937306422,1.0,87,35
33.82132890910671,-163.9630219872761,1.0,-245.43940152973215,3.9440156119672145,1.0,88,35
60.76815100215354,-458.81765778959993,1.0,-556.655439608899,-354.8779142490593,1.0,89,35
-360.9723525030259,-195.6222348804631,1.0,-324.3116031414403,-91.83276212596823,1.0,90,35
116.42544632621646,448.6351144379404,1.0,-223.82561930655328,-264.0507437344826,1.0,91,35
289.10398196750555,624.8073768512022,1.0,314.4547732679026,585.5115092344486,1.0,92,35
299.4342995870329,-211.1694453577685,1.0,-288.12226788511003,-152.24427091859653,1.0,93,35
223.42242804968873,526.0386711815954,1.0,526.4153075585209,356.9581461820621,1.0,94,35
-508.9647351741138,578.0110209948916,1.0,293.3397573126308,-101.37267621601454,1.0,95,35
