s1eeg_twin1,s1eeg_twin2,s1eeg_twin3,s1keep,s2eeg,s2keep,trlid,subid
-5.436812866072638e-11,1.718696666833254e-10,5.944943908049012e-11,1.0,8.658097343636945e-11,1.0,1,31
-1.1893833201645084e-10,3.551159930708572e-11,-4.156737205155337e-11,1.0,-4.706595868567588e-11,1.0,2,31
-1.556308816188532e-10,-1.5934153191037322e-10,-1.5725424917074372e-10,1.0,1.0063109210061722e-11,1.0,3,31
-8.765854875006843e-11,1.313789178056544e-10,2.1932710486317188e-11,1.0,1.174668698610988e-10,1.0,4,31
2.0122010081789273e-10,-1.1139676181361472e-10,4.52490475885558e-11,1.0,2.327098276568168e-11,1.0,5,31
-2.35474253744572e-10,-2.2971055814604755e-10,-2.3252194150813996e-10,1.0,-2.930393629084955e-10,1.0,6,31
-1.1292236902508045e-09,-1.178814430195799e-09,-1.1542903245481235e-09,1.0,-8.418611704659093e-10,1.0,7,31
7.447019535796495e-11,8.303203399631788e-11,7.880396290076638e-11,1.0,3.5662888467325227e-10,1.0,8,31
1.1829291015192286e-10,1.2297697735585995e-10,1.210734118558025e-10,1.0,2.8945667690612623e-10,1.0,9,31
8.322988007390452e-11,-4.3546045758254404e-11,1.9885139900757143e-11,0.0,-3.9306703110366755e-11,1.0,10,31
-3.8151795127679666e-10,-2.810931680383916e-10,-3.309227257247533e-10,1.0,-3.2492846624854577e-10,1.0,11,31
-3.6201571682583086e-11,2.9364257053946776e-10,1.2943333569818092e-10,1.0,3.337644665833167e-11,1.0,12,31
-4.208358390546132e-11,-1.8970675113507082e-10,-1.1577556525844043e-10,1.0,4.851855988278014e-10,1.0,13,31
-1.2604968703608433e-10,-1.1094544939510843e-10,-1.1858553943102486e-10,1.0,-1.7963109107471402e-10,1.0,14,31
-5.827071008153252e-10,-4.3331249034529435e-10,-5.079196859517379e-10,1.0,-4.90733305798218e-10,1.0,15,31
9.880721247524367e-11,-2.919319843712096e-11,3.363735835679246e-11,1.0,-6.222817170822846e-11,1.0,16,31
6.060108484000232e-11,2.7372754473936843e-11,4.212974856670081e-11,1.0,1.7704948250434833e-10,1.0,17,31
-1.8321810654040539e-10,7.162573501609651e-11,-5.508369563646407e-11,1.0,3.1746536318331034e-11,1.0,18,31
1.3688177843488765e-10,2.651591979685023e-10,2.0125568301205867e-10,1.0,1.5590619351371548e-10,1.0,19,31
-2.8901622042827666e-10,-1.1568744157203115e-11,-1.493122486022046e-10,1.0,5.781633293727169e-12,1.0,20,31
-2.749293727867831e-10,-8.267524248280065e-11,-1.7803187607078006e-10,1.0,-2.398968160003789e-10,1.0,21,31
-3.1707459661020727e-10,-1.583643266264976e-10,-2.372108636179152e-10,1.0,-2.710993608851659e-10,1.0,22,31
-1.6337802304582566e-10,-1.8647733124307938e-10,-1.7492267395777683e-10,1.0,2.5680704061846667e-10,1.0,23,31
-3.4150785222959423e-10,6.447087708743034e-10,1.5335625609998198e-10,1.0,5.030912606455533e-10,1.0,24,31
6.599968598777097e-11,4.623787642793275e-10,2.6317718660091635e-10,1.0,5.420890703727695e-10,1.0,25,31
-1.8225060072668515e-10,-3.4742834094667353e-10,-2.645886432262147e-10,1.0,-1.1079137663142459e-10,1.0,26,31
-3.3596801470464015e-10,-1.8188151727943667e-10,-2.590612976257895e-10,1.0,-2.5803015477957266e-10,1.0,27,31
-1.2115603206177818e-09,-9.047287781949618e-10,-1.0573011262371175e-09,1.0,-9.989629202085023e-10,1.0,28,31
