s1eeg_twin1,s1eeg_twin2,s1eeg_twin3,s1keep,s2eeg,s2keep,trlid,subid
-8.573410194512816e-11,-7.205682788269272e-11,-7.860499491359887e-11,1.0,-1.1225608362279552e-10,1.0,1,20
2.466164347103254e-11,1.0330528045542552e-09,5.310028516130649e-10,1.0,-1.0254703254239541e-13,1.0,2,20
2.905064031362763e-11,3.647721961352029e-11,3.285374753696884e-11,1.0,2.2199750400564578e-10,1.0,3,20
-9.065055948845582e-11,-8.118199515361538e-11,-8.608220390674644e-11,1.0,7.27412669505896e-11,1.0,4,20
-3.64024553841703e-11,-1.9965383584585152e-12,-1.909260654491699e-11,1.0,-1.9085682962320968e-11,1.0,5,20
-4.629130644894399e-12,-8.715191101692183e-11,-4.5611282606022135e-11,1.0,-3.527355541866689e-11,1.0,6,20
5.232502297185975e-11,1.2473196854954692e-10,8.83585217484642e-11,1.0,5.322132679462304e-10,1.0,7,20
1.71782413805445e-11,4.784515937153898e-11,3.276398936101087e-11,1.0,6.053588654787785e-10,1.0,8,20
-6.289496758100345e-11,-2.1704613039394354e-11,-4.2067684653435827e-11,1.0,3.0854276173267873e-10,1.0,9,20
-6.431919918094456e-11,2.605080572928575e-10,9.89935123499622e-11,1.0,7.441546015919615e-10,1.0,10,20
-2.7654518405448985e-10,-3.024740101088348e-10,-2.8958148090356663e-10,1.0,7.42067708631931e-11,1.0,11,20
-3.097530382071252e-11,-2.014041782320559e-12,-1.6331952555312624e-11,1.0,1.699123604660717e-10,1.0,12,20
-2.981508343256863e-11,-2.8387090989593902e-11,-2.889865728213495e-11,1.0,4.767762501996825e-10,1.0,13,20
-5.768212743324019e-12,1.701706267190909e-11,5.679191464887356e-12,1.0,3.134901412160835e-10,1.0,14,20
-4.946217030710428e-11,2.2118165325641893e-10,8.626423341881395e-11,1.0,6.816021143032048e-10,1.0,15,20
8.24003657647866e-12,9.981169599884606e-11,5.446525436895545e-11,1.0,3.3247488456230145e-10,1.0,16,20
-6.217157928401022e-11,5.760929974632792e-10,2.5829666945367014e-10,1.0,1.362875702759745e-10,1.0,17,20
-5.064501994437666e-10,-5.623207028451749e-10,-5.342643527392244e-10,1.0,-5.297625721943683e-10,1.0,18,20
