s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
16.43879051520961,391.25047890004066,1.0,474.9406809728206,109.75870033649197,1.0,1,19
-301.15554213500974,-116.19471014752824,1.0,63.87024220368282,186.21063481809634,1.0,2,19
-664.1910060311834,37.2809269133979,1.0,485.3766858049266,648.657266091644,1.0,3,19
10.564280952391478,-12.598943564625273,1.0,189.52382580221013,300.2645231891823,1.0,4,19
591.0627146559442,542.7864966638081,1.0,541.6735932886477,539.5527786177133,1.0,5,19
-806.4655420351772,-37.65438021946822,1.0,381.7483573898187,411.4227069475798,1.0,6,19
226.5288550424728,122.46494561118121,0.0,97.23492773470493,156.07286490794363,1.0,7,19
269.58407880559963,206.84285128764722,1.0,232.61337000860104,142.02037516649563,1.0,8,19
-99.6154780883971,-53.86453089638634,1.0,140.76757475647568,-427.96792303542924,1.0,9,19
-110.17358907539771,-623.2841512329619,1.0,-101.79122477497498,-547.2703957973727,1.0,10,19
535.3160340939941,634.1425236629702,1.0,569.5189616704628,619.7721663858921,1.0,11,19
-29.424439591767282,20.867360816187457,0.0,71.08655462887383,127.6914883631588,1.0,12,19
-674.7562393322183,-1530.807963357766,0.0,-834.1496566025929,-838.7184291565429,1.0,13,19
284.4501343793024,307.32249187235,1.0,546.9355876345813,313.0412326112348,1.0,14,19
-149.1253136340701,-881.4103692421621,0.0,-312.25382981152626,-882.3767819793828,1.0,15,19
298.8376873716452,316.7796669220757,0.0,-126.23383591712367,246.61027233873176,1.0,16,19
-327.0619641601561,-347.4489311385882,0.0,-174.60058294737667,-118.14552351337196,1.0,17,19
-593.8411003496442,-1568.2416592141067,1.0,-965.6699865692722,-805.0016610297521,1.0,18,19
-675.7633658526315,-1530.6511739927398,1.0,-1439.9362298693109,-1495.0595338688447,1.0,19,19
40.33083302659119,-191.05102274903737,0.0,-68.95530360116258,-62.76684868529905,1.0,20,19
380.12706141216603,284.0680387961142,0.0,-83.59356020575518,-1056.430644004924,1.0,21,19
147.6493787025301,-553.0550414075956,1.0,-797.762870761547,-870.8062428386096,1.0,22,19
-913.8039684460769,-1524.341610957389,0.0,-1257.7890247611188,-1472.341024207984,1.0,23,19
-638.8493821768336,-684.477454324711,0.0,-553.0958097364129,-519.4312378953485,1.0,24,19
543.5089144157781,-44.976596817914924,1.0,-46.14194125272735,668.018802476014,1.0,25,19
839.1677104611167,773.2441020241853,1.0,1064.36628971051,1167.5839508524134,1.0,26,19
-24.015862698538974,-201.526603635571,0.0,-211.70537863053283,-858.0468867295201,1.0,27,19
-116.81182199198588,-332.5451246978854,0.0,-450.2740043831608,-1199.9893076607777,1.0,28,19
158.54995237005255,203.86147765415603,0.0,161.64630199728947,-655.7761349415238,1.0,29,19
-458.2963197379506,-947.6352729173187,1.0,-1220.4032429782903,-676.3753702046724,1.0,30,19
214.7432432516947,-169.1213910999531,1.0,-80.75370057637817,-1021.5122037279272,1.0,31,19
426.56823413758224,-76.49232117864827,1.0,-133.24148373374538,99.29002328278898,1.0,32,19
-792.7336327485137,-1051.5345811384977,0.0,-792.9014422063796,-1202.4829068500555,1.0,33,19
506.85073840952987,755.3469893412205,1.0,808.2466677332243,226.0495574510101,1.0,34,19
6.5234123002855275,-644.4927071616429,0.0,-1468.7950332667428,-1824.7397180039284,1.0,35,19
