s1eeg_twin1,s1eeg_twin2,s1eeg_twin3,s1keep,s2eeg,s2keep,trlid,subid
-5.265218576369237e-11,1.2839915980711143e-11,-2.0323371586880203e-11,1.0,-3.3218665165277266e-11,1.0,1,26
-7.175704904227572e-11,-9.088622668917596e-11,-8.111235256992721e-11,1.0,-4.917280232773931e-11,1.0,2,26
-6.023224780393821e-11,-1.0050739185830866e-10,-8.053624058873696e-11,1.0,-9.077017055432218e-11,1.0,3,26
-9.282218341580702e-11,-6.987590403168931e-11,-8.133139584063247e-11,1.0,1.7532361696388684e-11,1.0,4,26
-1.2277981879378537e-10,-1.9924977022163257e-10,-1.6076398973763197e-10,1.0,-1.467206182765465e-10,1.0,5,26
-5.274594668824464e-10,-3.3310032544740816e-10,-4.302734130506356e-10,1.0,-5.668040591837919e-10,1.0,6,26
-1.3185779232876874e-10,-1.0178474827672661e-10,-1.1668394918073656e-10,1.0,-3.2895594345139676e-11,1.0,7,26
5.849914190995232e-11,-8.839404220767039e-11,-1.4500284478366102e-11,1.0,-7.306214487949495e-11,1.0,8,26
-9.377338299238135e-11,-2.1365012511614944e-10,-1.534873958944812e-10,1.0,-1.5887783349719953e-10,1.0,9,26
-3.023922199651865e-11,-8.802241534762484e-12,-2.0062327948478994e-11,1.0,-5.98922201100335e-11,1.0,10,26
1.8430340680371545e-10,3.983644300741414e-10,2.924514191092056e-10,1.0,1.1883898293011628e-10,1.0,11,26
-3.2379325767696636e-10,-3.699417987390764e-10,-3.466486801271908e-10,1.0,-3.4429487629528544e-10,1.0,12,26
-1.4207492919611103e-10,-4.5830171151501936e-11,-9.449157334923833e-11,1.0,-5.7457094596421324e-11,1.0,13,26
-4.1605982006868823e-11,2.5085010205065918e-11,-8.342922308646788e-12,1.0,-1.3124174558847882e-10,1.0,14,26
-5.09312938269778e-11,-1.7092755456972178e-11,-3.428838858644509e-11,1.0,-5.0760363128681067e-11,1.0,15,26
-2.789743413793693e-10,-2.74149677888226e-10,-2.7659619708595896e-10,1.0,-2.0158857731514193e-10,1.0,16,26
-2.4987609459195056e-10,-2.495942994487261e-10,-2.499740671935759e-10,1.0,-2.3432412457077396e-10,1.0,17,26
-4.6310553027377503e-10,-4.956094088357798e-10,-4.796204886338164e-10,1.0,-5.382248108803968e-10,1.0,18,26
-6.410650141563702e-10,-5.640553670428297e-10,-6.026174073619541e-10,1.0,-4.963931193074744e-10,1.0,19,26
-3.0165318140836675e-10,-1.5118849203752e-10,-2.257763458939535e-10,1.0,-2.598838109564838e-10,1.0,20,26
-5.4886578361657807e-11,-1.1371113369523773e-10,-8.404349105035778e-11,1.0,-6.959036337325576e-11,1.0,21,26
5.725256221126806e-11,1.4230560254346403e-10,1.0029005837833011e-10,1.0,3.831134862019339e-11,1.0,22,26
-1.4930028013928762e-10,-1.101997254942193e-11,-8.089647094064697e-11,1.0,-1.3654405778610738e-10,1.0,23,26
2.1496848631166416e-10,-7.051075586320323e-11,7.300032563749252e-11,1.0,-6.642423159879663e-11,1.0,24,26
-4.725848249559589e-10,-4.760259221152985e-10,-4.74255435196829e-10,1.0,-5.170461834821224e-10,1.0,25,26
