s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
-156.48230986468766,212.57688744807095,1.0,468.1717652596981,351.63019199711795,1.0,1,18
-246.84305795058455,35.14977518203427,1.0,134.02784281101165,332.2004427143905,1.0,2,18
-333.126161736524,-440.5538896464899,1.0,90.58216336200367,189.4673269094058,1.0,3,18
-312.26773847833556,-375.8597907102978,1.0,77.78943091605105,148.50638745269268,1.0,4,18
-142.01605328860103,-104.44452424152192,1.0,41.22397182084453,231.71433063349977,1.0,5,18
-443.9315607891177,-10.5326678369629,1.0,-454.72974605413214,24.12511940307296,1.0,6,18
-361.7245274660666,-756.8323760770045,1.0,-568.8415184450306,310.21822325579916,1.0,7,18
-139.82384742480795,-323.33026773531316,1.0,-93.67705361516559,327.8633403303626,1.0,8,18
-667.1161351018528,-318.01370894433563,1.0,-577.8517625105109,-439.5334494291534,1.0,9,18
554.1874618249524,441.1893403959756,1.0,614.5224221774779,630.795718373837,1.0,10,18
-195.87372850795688,-170.21595522870336,1.0,445.76243508599043,315.61322853551343,1.0,11,18
220.594041590603,-64.56614816283154,1.0,48.04220364561795,722.3186836637192,1.0,12,18
-377.3798262108106,-238.34314862964598,1.0,130.0915482352992,53.73569274575968,1.0,13,18
698.9690420160387,328.5253326079574,1.0,878.4777961685281,295.68110643845426,1.0,14,18
656.9227828115162,182.5405748003854,1.0,442.926302979371,827.0459932908649,1.0,15,18
-289.74373625302303,-187.07819916664323,1.0,-414.97619537936305,230.65853213769913,1.0,16,18
-199.16078065038892,-32.20778721145002,1.0,-892.1190396119501,-518.1506611628379,1.0,17,18
-567.9108836704743,-172.26404500394355,1.0,-324.6333093019286,-899.4894430177877,1.0,18,18
-93.44955854762071,-13.053653162768818,1.0,-237.5931640755786,-578.0424129306216,1.0,19,18
-474.7551568059274,-137.5059621918266,1.0,-153.37045810075534,-97.16008767554625,1.0,20,18
-376.80544887144407,-320.2414745654627,1.0,-561.8501505266665,-854.9418152594866,1.0,21,18
-223.07224448364914,-246.5274598283951,1.0,-132.1567311105209,302.2107492077523,1.0,22,18
-483.7709513624831,-124.82888979489887,1.0,-305.59132598472,130.31269677183192,1.0,23,18
-73.40670376204417,-36.958397356846255,1.0,572.7120984193332,519.4372445888245,1.0,24,18
-248.9578498918393,-160.63233426482603,1.0,-594.6832647826799,-682.388345956973,1.0,25,18
-723.1964418365833,-557.4558449608393,1.0,-494.8195738796296,-1257.823943197727,1.0,26,18
-97.42899377669485,-437.10744830629926,1.0,-317.05320496037996,-105.21187694966903,1.0,27,18
-326.7027927416717,-584.4697183133629,1.0,-1124.8714102777587,-1244.9175761881331,1.0,28,18
