s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
361.0781629325821,260.659155283885,1.0,210.83104542448717,441.9451891972374,1.0,1,14
-75.2430741998676,-130.6428374309798,1.0,292.62111947989104,-125.66498044633126,1.0,2,14
-163.9268391001123,-99.1959826994218,1.0,4.067021847407436,124.50412587884435,1.0,3,14
-98.47503140385948,-176.7253200502416,1.0,-401.43958622820566,-400.73475896238546,1.0,4,14
-15.05387075091083,70.00156705159729,1.0,27.617898990467292,87.39030818453412,1.0,5,14
-116.84877650352897,-384.946327821124,1.0,-126.33099039479654,-123.58516003784773,1.0,6,14
93.79802280513306,239.41963467266743,1.0,112.99777439868024,-217.663268840687,1.0,7,14
54.964257744696646,-157.24277670282643,1.0,-141.42331660249386,226.099006259302,1.0,8,14
-278.7395012901607,-107.79370658226924,1.0,-208.71617679490123,-279.0692314672399,1.0,9,14
-191.75373737667414,-217.7389907823174,1.0,-437.8288781254666,-546.3827508882669,1.0,10,14
8.212544125647172,23.170824844895265,1.0,-7.517647012727053,168.3721369824086,1.0,11,14
11.521969731307884,28.912970587883265,1.0,-99.32772372980305,-8.39829250907486,1.0,12,14
-40.05990040647605,-32.21819129148093,1.0,153.17089397047422,52.092683918097705,1.0,13,14
-57.13891177599098,125.16065309109912,1.0,150.16183558329087,335.1948354784869,1.0,14,14
-161.14161947615665,-1.1851494264657176,1.0,43.62096444882742,114.99425595730413,1.0,15,14
202.02313319588936,218.64936367748638,1.0,269.3206459449073,142.89474161783264,1.0,16,14
-137.811555761147,-130.0939759900014,1.0,-187.3714168354487,-181.78196215648512,1.0,17,14
269.7160560708021,102.02389563742645,1.0,2.861670025515981,55.299859835491375,1.0,18,14
74.36430634659321,-18.712453296870912,1.0,21.605609947857378,165.07713576595472,1.0,19,14
99.50708873813304,97.3016977506249,1.0,253.55576369226821,4.830263839087207,1.0,20,14
294.2425263716763,43.75233163133393,1.0,-16.093925347901322,-8.336386749825314,1.0,21,14
54.39578544078903,74.68310032039186,1.0,-49.44307727760626,1.3499056912403185,1.0,22,14
