s1eeg,s1keep,s2eeg,s2keep,trlid,subid
6.441915897328603e-11,1.0,4.425379095224702e-13,1.0,59,16
4.885691868245619e-12,1.0,-3.418974682617055e-11,1.0,60,16
-6.942456304854905e-11,1.0,-1.0153933359029639e-10,1.0,61,16
-1.0653353458215111e-10,1.0,-1.2497483126092155e-10,1.0,62,16
-1.5126585840236995e-10,1.0,-1.6656233695753592e-10,1.0,63,16
3.8716175331303056e-11,1.0,-2.4084768198984382e-11,1.0,64,16
-2.629331676524395e-11,1.0,-1.3021224072166118e-11,1.0,65,16
3.806895894602746e-11,1.0,1.780199865220757e-11,1.0,66,16
-5.416811312702008e-11,1.0,-4.545931416218182e-11,1.0,67,16
2.3852930700868907e-11,1.0,9.769064750325007e-11,1.0,68,16
-6.75132468800128e-11,1.0,-1.0627875919336349e-10,1.0,69,16
-1.008128370284589e-10,1.0,-1.2082043330441459e-11,1.0,70,16
2.2243021302071613e-10,1.0,1.6576078727398022e-11,1.0,71,16
1.6936994650782487e-11,1.0,5.230704137406396e-11,0.0,72,16
2.244218694613837e-11,1.0,-5.888663228163565e-11,1.0,73,16
-1.6946998016490468e-10,1.0,-2.6653462862186794e-10,1.0,74,16
7.052112468417817e-11,1.0,8.718506251733576e-11,1.0,75,16
9.345849288387431e-12,1.0,-7.0166621705344e-11,1.0,76,16
9.452702845414601e-11,1.0,6.018239395335003e-11,1.0,77,16
-1.3391104193033612e-10,1.0,-1.4404486561149517e-10,1.0,78,16
7.641602530420759e-11,1.0,-2.3139561542143e-11,1.0,79,16
-2.9666650046677205e-11,1.0,-9.944443024548786e-12,1.0,80,16
2.8791073986603313e-11,1.0,-1.3352823752172282e-11,1.0,81,16
-1.9131610142506566e-10,1.0,-8.236347104525958e-11,1.0,82,16
7.567959379795493e-11,1.0,1.941640761877057e-11,1.0,83,16
-7.34180924880857e-11,1.0,-6.831640813647248e-11,1.0,84,16
-7.065265748070165e-11,1.0,5.761616495627349e-11,1.0,85,16
3.4348571998248915e-12,1.0,1.4501270983526878e-11,1.0,86,16
3.950334473403776e-11,1.0,3.8116148695611894e-11,1.0,87,16
-1.325423888697972e-10,1.0,-1.3353715149534703e-10,1.0,88,16
3.430602277168473e-11,1.0,-2.0796901183110342e-11,1.0,89,16
5.644571254686303e-11,1.0,2.0867411083035307e-11,1.0,90,16
-2.0083181277660393e-10,1.0,-1.8365347754348332e-10,1.0,91,16
-4.104272597963278e-10,1.0,-3.579066170988869e-10,1.0,92,16
2.4147451586004296e-11,1.0,8.873728718914671e-11,1.0,93,16
-1.279065629983465e-10,1.0,2.1840104475518625e-11,1.0,94,16
-5.10355329027078e-12,1.0,1.041618887867685e-11,1.0,95,16
6.531991556143379e-11,1.0,3.478599036854361e-11,1.0,96,16
-7.593555444906151e-11,1.0,-9.332863784681653e-11,1.0,97,16
1.6291337477986668e-11,1.0,1.5313383157455262e-11,1.0,98,16
1.3140439306903894e-11,1.0,-1.2902755426074686e-11,1.0,99,16
-5.244850400904561e-12,1.0,2.1119035642004754e-11,1.0,100,16
6.651767547844303e-11,1.0,-3.3355884267986386e-11,1.0,101,16
-1.1407804143920043e-10,1.0,-6.124905253345122e-11,1.0,102,16
1.545507950853462e-11,1.0,1.6276231958305183e-11,1.0,103,16
2.3882333510381073e-10,1.0,-1.7361581347820788e-11,1.0,104,16
-2.8686832642308922e-11,1.0,-8.204081880156182e-11,1.0,105,16
2.0783895052574034e-11,1.0,5.2232468506422744e-11,1.0,106,16
7.686252604734513e-11,1.0,9.690171849533803e-11,1.0,107,16
1.2573835214916872e-11,1.0,1.1762377857530942e-11,1.0,108,16
-1.486115123982104e-10,1.0,-6.436473847624706e-11,1.0,109,16
3.0763023915727136e-11,1.0,-7.993787704083894e-12,1.0,110,16
-6.583392625679288e-11,1.0,-2.195567594312213e-10,1.0,111,16
-4.886971268000643e-11,1.0,-2.515359877872877e-11,1.0,112,16
-1.3623392161919376e-10,1.0,-8.836990319901781e-11,1.0,113,16
-1.1477552424956155e-11,1.0,-3.9707392711927293e-11,1.0,114,16
2.269673551866022e-11,1.0,-1.7709203489359803e-11,1.0,115,16
-1.1870413465628482e-10,0.0,-6.293100960302427e-11,1.0,116,16
7.316190154788448e-11,1.0,-2.949156041914274e-10,1.0,117,16
-8.907122781935334e-11,1.0,-1.562439317346476e-10,1.0,118,16
-3.6249066595819705e-10,1.0,-3.8070096942820217e-10,1.0,119,16
1.3058932190233313e-10,1.0,7.652975951724215e-11,1.0,120,16
-2.0942687938992834e-11,1.0,-1.9847901518221682e-11,1.0,121,16
7.917277594187104e-11,1.0,-5.224513041768501e-11,1.0,122,16
-4.6251294247760705e-10,1.0,-3.503468631855111e-10,1.0,123,16
-7.674224564695864e-11,1.0,3.8858211898643243e-11,1.0,124,16
-5.4003592579025156e-11,1.0,-1.9337015686377685e-10,1.0,125,16
-5.002511906402666e-11,1.0,-5.89928463045235e-11,1.0,126,16
-2.421274813661888e-10,0.0,-1.596450236733979e-10,1.0,127,16
-2.630309733903109e-11,1.0,6.092473370670477e-11,1.0,128,16
1.0727406975925563e-11,1.0,-3.155457900499079e-11,1.0,129,16
5.872300602950744e-11,1.0,7.365723103191042e-11,1.0,130,16
-5.646369031227444e-11,1.0,-8.125545024448468e-11,1.0,131,16
