s1pupil_twin1,s1pupil_twin2,s1keep,s2pupil_twin1,s2pupil_twin2,s2keep,trlid,subid
-1216.5800824250932,-831.0569680180731,1.0,-393.1032129639158,-478.5866272755099,1.0,1,25
973.1769282676113,1021.9731199794787,1.0,947.1855426185995,1442.2049972051811,1.0,2,25
599.6666352535789,172.52003137949598,1.0,593.5848276834752,563.2876121261887,1.0,3,25
173.8368710914795,-1173.409224758911,1.0,-727.140268150646,-1311.461705794917,1.0,4,25
-434.54119532382805,-81.65364926380238,1.0,-302.81988092909796,-1366.6068952565672,1.0,5,25
-1427.0302766208224,-628.5313543153937,1.0,-1604.775659653563,-1158.1243508454952,1.0,6,25
-1279.97950861738,-474.1958085439498,1.0,-1399.8658671121411,-917.3468807823347,1.0,7,25
-1497.8227583217617,-956.1730187674377,1.0,-1812.906916365789,-929.9082703510081,1.0,8,25
609.7693897507612,412.4148239878217,1.0,-549.7718833483233,15.695722725920943,1.0,9,25
-447.17371434367635,-250.97294109249117,1.0,-297.0811623010842,-1320.5352209103576,1.0,10,25
-23.677073546922777,-113.97432428825846,1.0,-356.28242283602896,-895.6518259502681,1.0,11,25
440.9419003782583,-59.81726784459583,1.0,1080.418630462598,683.3924437201355,1.0,12,25
587.9374974954036,-196.24944032780087,1.0,148.1894111531991,700.0313433496216,1.0,13,25
289.5443973518226,115.13836257015808,1.0,330.31151369840643,-341.43285007040754,1.0,14,25
-329.17266143036517,-428.66862174293686,1.0,-709.8149910746049,-52.77532824982312,1.0,15,25
-1144.528361305318,-661.6524376181402,1.0,-424.4961999857677,-809.9661426494673,1.0,16,25
-499.71706233383964,352.6038397808525,1.0,-194.1944838851963,681.9514942084605,1.0,17,25
422.37745197909527,-1130.3547687226928,1.0,164.75049519443994,609.0178728384086,1.0,18,25
-1143.7806836549576,-369.3565758946145,1.0,-55.643695122897576,391.0100601249829,1.0,19,25
329.2428436642338,707.7496830275916,1.0,131.60511651380966,-487.5628655722447,1.0,20,25
385.9208549773029,645.2861408022169,1.0,534.8963838360673,-5.097310804373976,1.0,21,25
238.37496504392485,-895.2445137271917,1.0,-1358.106438289831,-585.2916897590984,1.0,22,25
1305.221439245105,1879.872139945986,1.0,1560.7388114050336,1221.8566591637252,1.0,23,25
