s1eeg,s1keep,s2eeg,s2keep,trlid,subid
-8.342553266248719e-11,1.0,-1.1277619676518331e-10,1.0,1,28
7.929232308115436e-11,1.0,1.4410553561428668e-10,1.0,2,28
-1.5320843841589659e-10,1.0,1.1716430723244344e-10,1.0,3,28
-5.05698603046059e-11,1.0,-4.553338834743968e-11,1.0,4,28
3.266944489886115e-11,1.0,9.975397907589418e-11,1.0,5,28
1.2115521343884358e-10,1.0,4.168642554771437e-11,1.0,6,28
8.640955109952343e-11,1.0,-1.4804822255277005e-10,1.0,7,28
1.500275572895793e-11,1.0,2.7587478088031714e-10,1.0,8,28
1.3967948197188483e-10,1.0,1.417080617490439e-10,1.0,9,28
1.1114414048194294e-10,1.0,1.2914348079892394e-10,1.0,10,28
-2.937194565506783e-11,1.0,-5.2989042159152205e-11,1.0,11,28
-3.3910669301210714e-10,1.0,-1.907784065718599e-10,1.0,12,28
-9.856253235836216e-12,1.0,-6.990394311776004e-11,1.0,13,28
-1.977424303903294e-11,1.0,-7.846210880566979e-11,1.0,14,28
7.830002261282785e-11,1.0,2.558622333824881e-11,1.0,15,28
-3.7165659190761404e-10,1.0,-3.9524463198422376e-10,1.0,16,28
-1.5627009615855788e-10,1.0,-1.7660985113158414e-10,1.0,17,28
-3.1296142733119967e-11,1.0,-4.9476918305087666e-11,1.0,18,28
3.847170834712556e-11,1.0,4.628542120962642e-11,1.0,19,28
-1.0854609249361191e-10,1.0,1.3783895092929987e-10,1.0,20,28
3.137120537215111e-11,1.0,1.7878735368526007e-10,1.0,21,28
6.058057398093272e-11,1.0,1.27729027608601e-12,1.0,22,28
3.336645278414277e-11,1.0,2.110854769940455e-10,1.0,23,28
1.8317184973179873e-10,1.0,1.2435158321178549e-10,1.0,24,28
1.1122860361984788e-10,1.0,1.2533052014152857e-10,1.0,25,28
-1.3318538787404429e-10,1.0,-1.924135404373913e-10,1.0,26,28
-5.261783359904556e-11,1.0,4.564822900765484e-12,1.0,27,28
-1.260672642691409e-12,1.0,1.347817774583415e-10,1.0,28,28
-1.0497596429255074e-10,1.0,-7.957788273667593e-12,1.0,29,28
2.892712522490589e-11,1.0,3.784850627535573e-11,1.0,30,28
1.7036111193454209e-10,1.0,-2.066451875513992e-11,1.0,31,28
-2.898324123763195e-11,1.0,4.796582079592639e-10,1.0,32,28
-1.560080950736963e-10,1.0,-1.4141384183162319e-10,1.0,33,28
4.575093508164642e-11,1.0,2.1113685733674186e-10,1.0,34,28
-5.09420757469574e-11,1.0,1.0821068365351006e-10,1.0,35,28
-3.033762980947105e-11,1.0,1.1101811467130407e-10,1.0,36,28
4.944612206292589e-11,1.0,3.4468239682617363e-10,1.0,37,28
-2.5948365391935586e-10,1.0,-2.132730015052055e-10,1.0,38,28
8.30937613560318e-12,1.0,2.3848571323463042e-11,1.0,39,28
1.2918960635603385e-10,1.0,1.2731497435894814e-10,1.0,40,28
-3.1083739293976e-10,1.0,-3.481079029649594e-10,1.0,41,28
1.9697745517282544e-10,1.0,6.645262828237165e-11,1.0,42,28
5.309417444277471e-11,1.0,1.571824905656271e-10,1.0,43,28
9.045847101376596e-11,1.0,2.443028956202532e-11,1.0,44,28
-1.3422798312929956e-10,1.0,-1.2451256418721165e-10,1.0,45,28
9.696869136313263e-11,1.0,4.06069325429983e-11,1.0,46,28
-1.7129798167696635e-11,1.0,2.2262667930916572e-10,1.0,47,28
-3.0781196589988654e-11,1.0,9.050458381661527e-11,1.0,48,28
1.332518015468857e-10,1.0,2.3684603196920788e-11,1.0,49,28
3.044605304809348e-12,1.0,4.835717178085224e-11,1.0,50,28
-1.4702172964899827e-10,1.0,1.0286344621611226e-10,1.0,51,28
1.2686152088520212e-11,1.0,-8.779139902453672e-11,1.0,52,28
-6.112959909284939e-10,1.0,-3.7756011959380805e-10,1.0,53,28
1.2943256798775878e-10,1.0,8.509445407086006e-11,1.0,54,28
-3.3455608491873965e-10,1.0,-5.837609995222314e-10,1.0,55,28
-2.61455606731641e-10,1.0,-7.731920539006685e-11,1.0,56,28
-4.7061633252252685e-11,1.0,1.7180555189628659e-10,1.0,57,28
-6.92665035485752e-10,1.0,-5.981188410487396e-10,1.0,58,28
2.018173289732075e-10,1.0,1.6218784592177748e-10,1.0,59,28
-4.4048873288102993e-10,1.0,-4.822468889877431e-10,1.0,60,28
8.08436563429378e-11,1.0,3.091698008052194e-10,1.0,61,28
-3.891940869514739e-12,1.0,1.7290734839576715e-11,1.0,62,28
3.2671792044404593e-10,1.0,1.1003264120992063e-10,1.0,63,28
-7.074931509357456e-11,1.0,1.5448425426863598e-10,1.0,64,28
-3.413293418511497e-11,1.0,5.4656162634707325e-12,1.0,65,28
-6.418409502837149e-11,1.0,9.788848915082401e-12,1.0,66,28
1.905888072676885e-10,1.0,3.5939647617550644e-11,1.0,67,28
7.770513905108045e-11,1.0,-7.585718286163584e-11,1.0,68,28
-1.3772375030847155e-11,1.0,-9.534871272220387e-13,1.0,69,28
9.19718420853725e-12,1.0,3.673017962431594e-11,1.0,70,28
1.8274446032307573e-10,1.0,1.3327378126288805e-10,1.0,71,28
-1.3880009645875877e-10,1.0,-1.4235840697362564e-10,1.0,72,28
-1.5008626552754493e-10,1.0,-1.0451439999390832e-10,1.0,73,28
8.35319232277325e-11,1.0,7.867934194217501e-11,1.0,74,28
-1.6016266750695544e-10,1.0,-5.090414469982624e-11,1.0,75,28
-2.1961050871291842e-10,1.0,-2.6640575805878577e-10,1.0,76,28
-3.75968272379302e-10,1.0,-3.231083145457987e-10,1.0,77,28
5.1158753283121995e-11,1.0,-1.9723279987496765e-11,1.0,78,28
2.728915010466141e-10,1.0,1.665364744941403e-11,1.0,79,28
3.9659867070165165e-11,1.0,-6.831962280418798e-11,1.0,80,28
-2.506814216537179e-11,1.0,-1.3291898562425958e-11,1.0,81,28
-1.1573445457800941e-10,1.0,-2.1499397970574395e-11,1.0,82,28
1.6353267120279754e-10,1.0,2.1863396970717928e-10,1.0,83,28
-5.1429992423100446e-11,1.0,-1.379205226879928e-10,1.0,84,28
-7.279860193148584e-11,1.0,9.410445427953053e-11,1.0,85,28
-1.6366203872827637e-10,1.0,-1.1982534478297103e-10,1.0,86,28
-1.49812058740368e-10,1.0,-1.935288385695312e-10,1.0,87,28
1.583140366960173e-10,1.0,9.09711556933193e-11,1.0,88,28
2.5006585904858678e-11,1.0,8.28187447360517e-12,1.0,89,28
1.0798047529098135e-10,1.0,5.22107119968765e-10,1.0,90,28
-2.652102855639085e-11,1.0,-6.500435122582522e-11,1.0,91,28
-7.409329895030111e-11,1.0,1.9027016423842997e-11,1.0,92,28
3.6127424694792774e-11,1.0,1.0774081872170166e-10,1.0,93,28
5.635599499414639e-11,1.0,3.373476742754033e-10,1.0,94,28
6.423832741628499e-11,1.0,5.4173226511985e-11,1.0,95,28
-6.736355359414965e-11,1.0,2.7741106057360005e-12,1.0,96,28
2.7155596146447132e-11,1.0,5.89147063011928e-11,1.0,97,28
-3.558891278572196e-11,1.0,3.143181525329698e-10,1.0,98,28
1.3195736690237817e-10,1.0,-4.1737420934948565e-11,1.0,99,28
-2.2555541553197747e-10,1.0,-1.3869752348133202e-10,1.0,100,28
8.284225266517075e-11,1.0,1.722470625133342e-10,1.0,101,28
2.0444808387312045e-10,1.0,2.890917911225973e-10,1.0,102,28
8.459557653362634e-11,1.0,-6.651348525762728e-12,1.0,103,28
2.6291043321646625e-10,1.0,1.1244669213530266e-10,1.0,104,28
-3.324328152075256e-10,1.0,-2.3676719631571117e-10,1.0,105,28
6.07004731985448e-11,1.0,8.023404742462462e-10,1.0,106,28
-2.4499795942673945e-11,1.0,1.960844656438597e-10,1.0,107,28
-2.3075441544227626e-10,1.0,-1.3209224003745676e-10,1.0,108,28
5.7599409522767854e-11,1.0,-1.162229468195884e-11,1.0,109,28
2.225576572320345e-10,1.0,1.7750059099231026e-10,1.0,110,28
1.5116411786944428e-10,1.0,1.7776699599726384e-10,1.0,111,28
-4.169477633720237e-10,1.0,-4.966466546111085e-10,1.0,112,28
4.644812815555881e-12,1.0,-5.2928720168048413e-11,1.0,113,28
-1.4426913416331938e-10,1.0,4.0191609855918254e-11,1.0,114,28
-1.1002131146140244e-10,1.0,4.0243787538403985e-10,1.0,115,28
8.496749303440787e-11,1.0,3.094917632438004e-10,1.0,116,28
-8.521451197568282e-11,1.0,-1.912064420295264e-11,1.0,117,28
-6.75121107462666e-10,1.0,-7.119406801683984e-10,1.0,118,28
-3.5846287510047456e-11,1.0,2.1066345114056837e-10,1.0,119,28
-6.021788767396119e-11,1.0,-1.762549297868588e-10,1.0,120,28
-1.6279852041296688e-11,1.0,-8.388241523815414e-11,1.0,121,28
2.0610158368882042e-11,1.0,-3.52112812322982e-11,1.0,122,28
4.433246715197308e-11,1.0,2.4956789687568046e-10,1.0,123,28
-1.7524333587811824e-10,1.0,-1.1042107340481993e-10,1.0,124,28
9.951546920760602e-11,1.0,1.5329582338247413e-10,1.0,125,28
9.463542392666595e-12,1.0,5.93898141009096e-11,1.0,126,28
-1.6795714065189679e-10,1.0,-2.874918223067589e-10,1.0,127,28
-1.286239507096154e-10,1.0,1.1211811041842385e-10,1.0,128,28
-1.5020618891864866e-10,1.0,-1.0076670233930769e-10,1.0,129,28
-3.275662974632122e-10,1.0,-3.4114206261509754e-10,1.0,130,28
-1.209594049529384e-10,1.0,-9.944142381641045e-11,1.0,131,28
1.9723420796547343e-10,1.0,2.803366871686854e-11,1.0,132,28
-2.510253748029923e-10,1.0,2.0046578975036177e-10,1.0,133,28
-1.643705093980801e-10,1.0,-1.9952099077487588e-10,1.0,134,28
1.1790370671990313e-10,1.0,1.5226680337504437e-10,1.0,135,28
-9.36657219322213e-12,1.0,3.575688503246747e-10,1.0,136,28
-2.3557659751581985e-10,1.0,-2.2672674244185615e-10,1.0,137,28
1.50141126415064e-10,1.0,-1.0101196061645646e-10,1.0,138,28
-3.919926002867853e-10,1.0,-4.394477987486949e-10,1.0,139,28
-1.0876610694723964e-10,1.0,-2.508579252527077e-10,1.0,140,28
-3.3460427448942063e-10,1.0,-3.881182749968064e-10,1.0,141,28
-3.808443600371252e-11,1.0,1.0233037090770665e-10,1.0,142,28
-2.4096580893936533e-10,1.0,-3.6998072708759426e-11,1.0,143,28
-2.698556285143376e-10,1.0,-1.9522064530935348e-10,1.0,144,28
-2.3554160910044464e-11,1.0,4.3574355370921697e-10,1.0,145,28
-3.193856080703102e-10,1.0,-4.1348599956537395e-11,1.0,146,28
-2.0133976239970893e-10,1.0,-2.064337349671749e-11,1.0,147,28
-6.578321891393338e-11,1.0,3.7979132400002466e-11,1.0,148,28
-9.24268176964592e-11,1.0,-1.4471908232624773e-10,1.0,149,28
-1.3873676978115467e-10,1.0,-1.962183170230357e-10,1.0,150,28
-4.779420903543093e-10,1.0,-6.303045432265247e-10,1.0,151,28
1.7903175762992792e-10,1.0,2.3276428458992275e-10,1.0,152,28
-1.5623590683571608e-10,1.0,-3.223283722634193e-11,1.0,153,28
2.5325773903158813e-11,1.0,1.635441606171033e-10,1.0,154,28
3.384541422852034e-11,1.0,-1.1904309560450364e-10,1.0,155,28
5.893526916871884e-11,1.0,1.2299495166724162e-10,1.0,156,28
-4.173836285903661e-11,1.0,9.965430452984892e-11,1.0,157,28
-1.6485555355822676e-10,1.0,-2.032047166259632e-10,1.0,158,28
1.3733512529927913e-10,1.0,1.0855726216933298e-10,1.0,159,28
3.128670778875102e-10,1.0,-2.549794616813308e-10,1.0,160,28
-1.8379679152288864e-10,1.0,5.498698287822788e-12,1.0,161,28
1.501320702882509e-10,1.0,1.0135160977751013e-10,1.0,162,28
8.452205230005071e-11,1.0,6.689543512028884e-10,1.0,163,28
2.4573778511226576e-10,1.0,1.9734568373149075e-10,1.0,164,28
-4.0696238967957575e-11,1.0,-1.4297832399948412e-10,1.0,165,28
-9.152132644817514e-11,1.0,-2.51142918935084e-10,1.0,166,28
-5.635260722236024e-10,1.0,-4.814026051681943e-10,1.0,167,28
5.009393264608349e-11,1.0,2.0251863233651505e-11,1.0,168,28
7.301449015367203e-11,1.0,-1.2665453548504422e-10,1.0,169,28
-2.1545595456931965e-11,1.0,9.714704572224774e-11,1.0,170,28
-1.512178655221233e-10,1.0,-1.1900673749831902e-10,1.0,171,28
-2.870488794457183e-10,1.0,-3.0995773332252794e-10,1.0,172,28
-4.6474938987010017e-10,1.0,-5.197867764536867e-10,1.0,173,28
7.359471101754432e-11,1.0,2.4956691388162064e-10,1.0,174,28
-1.236535859869754e-10,1.0,-1.7580378026046223e-10,1.0,175,28
1.0367410807758682e-10,1.0,6.341703989294039e-11,1.0,176,28
-2.0383227018921722e-10,1.0,-8.056685430168379e-11,1.0,177,28
-2.369367135351668e-11,1.0,4.070048987274882e-10,1.0,178,28
-3.8103617830647834e-11,1.0,1.3447438162442337e-11,1.0,179,28
-3.763860757134717e-11,1.0,3.214956725250888e-11,1.0,180,28
3.399607968157035e-10,1.0,1.5974532020434944e-10,1.0,181,28
-6.615785178140402e-11,1.0,-1.0789083831639343e-10,1.0,182,28
-1.0517961576361779e-10,1.0,-9.555727447031804e-11,1.0,183,28
-1.2291339390432387e-10,1.0,2.3237851431504343e-10,1.0,184,28
2.3009032355912244e-10,1.0,6.966324394531486e-11,1.0,185,28
-1.4203078195736323e-10,1.0,8.192400635306401e-11,1.0,186,28
5.362164271846415e-11,1.0,3.0411148283368335e-10,1.0,187,28
-9.217573768318836e-11,1.0,-9.093770119762832e-11,1.0,188,28
9.16027281476459e-11,1.0,8.205033852558072e-11,1.0,189,28
3.550182887853728e-10,1.0,8.143694666540276e-11,1.0,190,28
1.4575342503490515e-10,1.0,-5.958669871338308e-12,1.0,191,28
-1.287898212434149e-10,1.0,1.65368058515134e-11,1.0,192,28
-6.109529333016425e-11,1.0,-9.952654182665664e-12,1.0,193,28
5.840432560884289e-11,1.0,6.713160095115517e-11,1.0,194,28
2.1475321994545723e-11,1.0,1.7897657846513272e-10,1.0,195,28
3.4933880373682415e-11,1.0,4.262631674204302e-10,1.0,196,28
2.5152160416879054e-10,1.0,1.0224284787677608e-10,1.0,197,28
-1.212839168074163e-10,1.0,6.300247783977856e-11,1.0,198,28
-8.356319384905934e-11,1.0,5.6141276651259865e-11,1.0,199,28
3.8957486710405926e-11,1.0,2.644509279779011e-11,1.0,200,28
-4.41391551089277e-11,1.0,-4.4653348899164134e-11,1.0,201,28
2.0486657080475012e-10,1.0,4.884116977790628e-11,1.0,202,28
-1.1393321541719586e-10,1.0,-1.3003965472313784e-12,1.0,203,28
-1.6604638391606305e-10,1.0,-9.729096302856379e-11,1.0,204,28
1.2101334589614094e-10,1.0,5.930345680628108e-11,1.0,205,28
