s1eeg_twin1,s1eeg_twin2,s1eeg_twin3,s1keep,s2eeg,s2keep,trlid,subid
-9.18193381898834e-11,-7.243713251155302e-11,-8.199532568861982e-11,1.0,-8.507319339266711e-11,1.0,1,38
-3.659750346661902e-11,8.093284505574624e-13,-1.8089538861269715e-11,1.0,-2.91195332235422e-11,1.0,2,38
3.2503375986438194e-11,8.145119834070314e-12,2.046446617376465e-11,1.0,2.6753890553109656e-11,1.0,3,38
-4.5594488035237856e-11,-7.487713568447891e-11,-6.002886535003482e-11,1.0,-5.888605754495354e-11,1.0,4,38
-3.876585488182791e-10,-3.427358345399332e-10,-3.655988513633855e-10,1.0,-4.119291889636533e-10,1.0,5,38
-9.912646194843034e-11,-2.2248814344924823e-11,-6.042261908631998e-11,1.0,-8.960018206440845e-11,1.0,6,38
-2.4978743933485917e-12,-9.914402927595734e-12,-6.2114916229286836e-12,1.0,-3.2211433504920337e-11,1.0,7,38
-8.400674289591133e-11,-7.023018430171753e-11,-7.753180268312382e-11,1.0,-5.7482114677081236e-11,1.0,8,38
-1.1698378414286873e-10,-1.2025074607261765e-10,-1.1868403530775796e-10,1.0,-1.250231282319941e-10,1.0,9,38
-2.762504648943876e-10,-1.5933834755114294e-10,-2.1775357606155472e-10,1.0,-2.6383469948429053e-10,1.0,10,38
-6.841642313317615e-11,-4.3631087864947304e-11,-5.5971071374130934e-11,1.0,-4.485612144962927e-11,1.0,11,38
-1.5488908805092466e-10,-9.281378496338391e-11,-1.2386259188822313e-10,1.0,-5.1181079408443686e-11,1.0,12,38
-7.214219153774048e-12,7.140326173390755e-11,3.2135131421846246e-11,1.0,9.994558272154345e-11,1.0,13,38
3.615839256974976e-11,1.1108505640102864e-12,1.830970322364913e-11,1.0,-5.877529250256414e-12,1.0,14,38
-2.3209817511500358e-11,-7.752749595829882e-11,-5.0254530114418865e-11,1.0,-5.685210366528796e-11,1.0,15,38
-5.7950339997763465e-11,-2.4499841872261873e-11,-4.10419795256673e-11,1.0,-1.9461643432393283e-11,1.0,16,38
-6.165023021678935e-11,-1.1123048346334333e-10,-8.62209962516162e-11,1.0,-8.533631597942324e-11,1.0,17,38
1.483419883116661e-12,2.330777974093979e-11,1.2404425626963365e-11,1.0,2.3998161268094493e-11,1.0,18,38
-4.977769843088751e-11,-1.0414890894169511e-10,-7.672352183735429e-11,1.0,-9.273111569699324e-11,1.0,19,38
-1.8924060111649377e-10,-1.4747491856304966e-10,-1.6819440131058584e-10,1.0,-1.6247818138828478e-10,1.0,20,38
-3.793705830541164e-11,-3.108199750587694e-11,-3.461933835967482e-11,1.0,1.0147308385971488e-12,1.0,21,38
-2.9194232067864547e-10,-2.5508184336518667e-10,-2.7340199499010594e-10,1.0,-2.2639386509808202e-10,1.0,22,38
7.283691572016399e-11,2.1485686692788562e-10,1.440971625280273e-10,1.0,-1.7128054822705776e-11,1.0,23,38
-1.5795817263969717e-10,6.119054747123086e-12,-7.564944591109161e-11,1.0,4.4637281203125813e-11,1.0,24,38
-7.205725405061828e-11,-1.1868797242089715e-10,-9.549917908854811e-11,1.0,-1.1639661404951731e-10,1.0,25,38
1.4625632589178915e-11,-1.89102871717473e-11,-2.271221106517255e-12,1.0,5.854568672869067e-11,1.0,26,38
-1.420748998018207e-10,-1.4562531597318824e-10,-1.43829612532743e-10,1.0,-1.4527696144348566e-10,1.0,27,38
-1.5444323024547135e-10,-2.0639367620263736e-10,-1.805289925923346e-10,1.0,-1.9961563011730016e-10,1.0,28,38
-1.5052907300121486e-11,-6.651888463880465e-11,-4.061799465250457e-11,1.0,5.426382294149913e-11,1.0,29,38
-1.7947554245746798e-10,-1.8531621024845293e-10,-1.820854258315021e-10,1.0,-1.460955919922833e-10,1.0,30,38
-1.644447921523378e-10,-1.0244547320012413e-10,-1.3335790155235057e-10,1.0,-6.096083622229278e-11,0.0,31,38
5.195908708058987e-11,3.009697176580917e-10,1.7679602992205384e-10,1.0,-4.3740573200401664e-11,0.0,32,38
-4.184142651578423e-11,1.915487888480088e-12,-1.9684561125736044e-11,1.0,-3.0961934663141806e-11,1.0,33,38
-2.0809522269860006e-11,1.1186242222035783e-10,4.563376207787276e-11,1.0,3.3909834508323596e-11,1.0,34,38
1.2354407478847182e-11,1.347659818747684e-11,1.3285358041198791e-11,1.0,7.534034674949848e-11,1.0,35,38
7.97225760185248e-11,1.483316605848964e-11,4.769040682037311e-11,1.0,9.577229436385603e-12,1.0,36,38
